sentence_id,split,row_index,text,segments,segment_count
1040,devtest,43,"Швидкість стандарту 802.11n - істотно вища, ніж у його попередників, та має максимальну теоретичну пропускну здатність 600 Мбіт/с.","[""Шв"",""ид"","""",""ість "",""стан"",""дарту "",""802.1"",""1n"","" "",""- "",""істо"",""н"",""о "",""вища, "",""ніж "",""у "",""його "",""поп"",""ер"",""дн"",""иків, "",""та "",""має "",""мак"",""сим"",""альн"",""у "",""тео"",""етичн"",""у "",""проп"",""уск"",""ну "",""здатн"",""ість "",""600 "",""Мбі"",""/"",""с.""]",39
1041,devtest,44,"Дюваль, який одружений і має двох дорослих дітей, не справив великого враження на Міллера, з яким ця історія була пов'язана.","[""Д"","""",""вал"","", "",""як"",""ий "",""одружен"",""ий "",""і "",""має "",""дво"","" "",""до"",""о"",""ли"","" "",""дітей, "",""не "",""справ"",""ив "",""велик"",""ого "",""вражен"",""ня "",""на "",""Мілле"","""","", "",""з "",""як"",""им "",""ця істо"",""ія "",""була "",""пов"",""'"",""язан"",""а.""]",38
1042,devtest,45,"Коли в нього попросили коментар, Міллер сказав: ""Майк багато говорить під час слухання... Я готувався, тому я не надто слухав, що він казав"".","[""К"",""ол"","" "",""в "",""нього "",""поп"",""ро"",""или "",""ком"",""ен"",""тар, "",""Мілле"","" "",""ск"",""азав"","": "",""\""Майк"","" "",""бага"",""о "",""гово"",""ить "",""під "",""час "",""слух"",""ан"",""ня... "",""Я го"",""увався, "",""тому "",""я не "",""над"",""о "",""слух"",""ав, "",""що "",""він"","" "",""казав"",""\"".""]",40
1043,devtest,46,"""Ми будемо прагнути помітно зменшити викиди діоксиду вуглецю на одиницю ВВП до 2020 року відносно рівня 2005 року,"" — сказав Ху.","[""\"""",""Ми будем"",""о "",""праг"",""н"",""ути "",""пом"",""ітн"",""о "",""змен"",""шити "",""вик"",""иди "",""діок"",""сиду "",""вуг"",""ле"",""ю "",""на "",""один"",""ицю "",""ВВП "",""до "",""2020 "",""рок"",""у "",""від"","""",""осн"",""о "",""рівн"",""я "",""2005 "",""рок"",""у,\"""","" "",""— "",""ск"",""азав"","" "",""Ху.""]",41
1044,devtest,47,"Він не встановив показник скорочень, сказавши, що це буде залежати від економічного обсягу виробництва Китаю.","[""В"",""ін"","" "",""не "",""встан"",""ов"",""ив "",""пок"",""азн"",""ик "",""ск"",""орочен"",""ь, "",""ск"",""азав"",""ши, "",""що "",""це "",""буде "",""зал"",""жати "",""від "",""ек"",""он"",""омічн"",""ого "",""обсягу "",""вироб"",""н"",""ицтв"",""а "",""Китаю.""]",32
1045,devtest,48,"Ху закликав країни, що розвиваються ""уникати старого шляху, коли спочатку забруднюють, а потім прибирають"".","[""Х"",""у "",""зак"",""ликав "",""кра"",""н"",""и, "",""що "",""розв"",""иваються "",""\""ун"",""икати "",""ста"",""ог"",""о "",""шля"",""у, "",""кол"","" "",""спо"",""атку "",""заб"",""рудн"",""юють, "",""а по"",""ім "",""при"",""ирають\"".""]",28
1046,devtest,49,"Він додав, що ""їх, однак, не слід просити взяти на себе зобов'язання, які виходять за рамки етапу їхньої освіти, відповідальності та можливостей"".","[""В"",""ін"","" "",""додав, "",""що "",""\""їх, "",""одн"",""ак, "",""не "",""слі"","" "",""про"",""ити "",""вз"",""ти "",""на "",""себе "",""зоб"",""ов'"",""язан"",""ня, "",""як"",""і "",""виходять "",""за "",""рамки "",""етапу "",""їхн"",""ьої "",""осві"",""и, "",""від"",""ов"",""ідальн"",""ості "",""та "",""можлив"",""о"",""тей\"".""]",39
1047,devtest,50,Дослідницька група Іраку сьогодні о 12:00 GMT представила свій звіт.,"[""Д"",""о"",""л"",""дн"",""ицьк"",""а "",""гр"",""па "",""Ірак"",""у "",""сьогодн"",""і "",""о "",""12:00 "",""GMT "",""пред"",""став"",""ила "",""сві"","" "",""зві"","".""]",22
1048,devtest,51,"У ньому міститься попередження: Ніхто не може дати гарантію, що який-небудь спосіб дій в Іраці на даному етапі зможе зупинити війни між конфесіями, зростаюче насильство та сповзання до хаосу.","[""У "",""ньому "",""міс"",""иться "",""поп"",""ер"",""джен"",""ня: "",""Ні"","""",""о "",""не "",""може "",""дати "",""га"",""ан"",""тію, "",""що "",""як"",""ий-"",""небуд"","" "",""спо"",""іб "",""дій "",""в "",""Іра"",""і "",""на "",""дан"",""ому "",""етапі "",""зможе "",""зупин"",""ити "",""війн"",""и "",""між "",""кон"",""фесіями, "",""зро"",""таюч"",""е "",""насильств"",""о "",""та "",""спо"","""",""зан"",""ня "",""до "",""хао"",""у.""]",53
1049,devtest,52,Звіт починається закликом до відкритого обговорення і досягнення консенсусу в Сполучених Штатах у питанні політики щодо Близького Сходу.,"[""З"",""в"",""і"","" "",""по"",""ин"",""ається "",""зак"",""ликом "",""до "",""від"","""",""ритог"",""о "",""обговорен"",""ня "",""і "",""до"",""ягн"",""ен"",""ня "",""кон"",""сен"",""сусу "",""в "",""Спо"","""",""чен"",""их "",""Шта"",""а"","" "",""у "",""питан"",""ні "",""пол"",""тик"",""и "",""щод"","" "",""Близ"",""к"",""ого "",""Сходу.""]",44
1050,devtest,53,У звіті надзвичайно критично висловлюються стосовно майже кожного аспекту існуючої політики виконавчої влади щодо Ірану і закликають до негайної зміни напрямку.,"[""У "",""зві"",""і "",""над"",""в"",""ичайн"",""о "",""критичн"",""о "",""вислов"",""люються "",""сто"",""ов"",""н"",""о "",""майже "",""кожн"",""ого "",""аспек"",""ту "",""існ"",""уюч"",""о"","" "",""пол"",""тик"",""и "",""вик"",""он"",""ав"",""чо"","" "",""влади "",""щод"","" "",""Іран"",""у "",""і "",""зак"",""ликають "",""до "",""негайн"",""ої "",""змін"",""и "",""нап"",""рям"",""ку.""]",48
1051,devtest,54,"Першою з його 78-ми порад є те, що до кінця цього року слід запровадити нову дипломатичну ініціативу з метою охорони кордонів Іраку від військових втручань і поновлення дипломатичних стосунків з його сусідами.","[""П"",""ер"",""о"","" "",""з "",""його "",""78-ми по"",""ад "",""є те, "",""що "",""до "",""кін"",""ця "",""цього "",""рок"",""у "",""слі"","" "",""зап"",""ров"",""ади"",""и "",""нов"",""у "",""диплом"",""атичн"",""у "",""ін"",""іціа"",""иву "",""з "",""мет"","""","" "",""охо"",""он"",""и "",""ко"",""дон"",""ів "",""Ірак"",""у "",""від "",""військ"",""ов"",""их "",""втр"",""чан"",""ь "",""і "",""пон"",""ов"",""лен"",""ня "",""диплом"",""атичн"",""их "",""сто"",""ун"",""ків "",""з "",""його "",""сусід"",""м"",""и.""]",65
1052,devtest,55,"Нинішня сенаторка і перша леді Аргентини Крістіна Фернандес де Кіршнер оголосила про свою кандидатуру на пост президента вчора ввечері в Ла-Платі, що є містом за 50 кілометрів (31 миль) від Буенос-Айреса.","[""Н"",""ин"",""ішн"",""я "",""сен"",""ато"",""ка "",""і "",""пер"",""а "",""лед"","" "",""Арген"",""тин"",""и "",""Крістін"",""а "",""Фер"","""",""ан"",""дес "",""де "",""Кір"",""н"",""ер "",""оголо"",""ила "",""про "",""сво"","" "",""кан"",""дидатуру "",""на "",""по"",""т "",""президен"",""та "",""вчо"",""а "",""ввечер"","" "",""в "",""Ла-"",""Пла"",""і, "",""що "",""є міс"",""ом"","" "",""за "",""50 "",""кілом"",""етрів "",""(31 "",""миль) "",""від "",""Буен"",""ос-"",""Айреса.""]",59
1053,devtest,56,"Пані Кіршнер оголосила про свій намір балотуватися на пост президента в Аргентинському театрі, в тому ж місці, яке вона використовувала для початку своєї кампанії в Сенат у 2005 році, бувши членом делегації від провінції Буенос-Айрес.","[""П"",""ан"",""і "",""Кір"",""н"",""ер "",""оголо"",""ила "",""про "",""сві"","" "",""намір "",""бало"",""увати"",""я "",""на "",""по"",""т "",""президен"",""та "",""в "",""Арген"",""тин"",""ськ"",""ому "",""театрі, "",""в "",""тому "",""ж "",""міс"",""і, "",""як"",""е "",""вон"",""а "",""вик"",""ористов"",""увала "",""для "",""по"",""атку "",""сво"",""ї "",""кампан"",""ії "",""в "",""Сен"",""ат "",""у "",""2005 "",""році, "",""бувши "",""член"",""ом "",""дел"",""гації "",""від "",""пров"",""ін"",""ції "",""Буен"",""ос-"",""Айре"","".""]",64
1054,devtest,57,"Дебати були спровоковані суперечкою через витрати на допомогу та відновлення після урагану Катріна, які деякі фіскальні консерватори іронічно назвали ""Новоорлеанською угодою Буша"".","[""Д"",""еб"",""ати "",""були "",""спров"",""ок"",""ов"",""ан"",""і "",""супер"",""чкою "",""чер"",""з "",""вит"",""ати "",""на "",""доп"",""ом"",""огу "",""та "",""від"","""",""ов"",""лен"",""ня "",""пі"",""ля "",""ураган"",""у "",""Катр"",""н"",""а, "",""як"",""і "",""деяк"",""і "",""фіск"",""альн"",""і "",""кон"",""сер"",""ато"",""и "",""ірон"",""ічн"",""о "",""назв"",""али "",""\""Нов"",""оо"",""леан"",""ськ"",""ою "",""угодо"","" "",""Буша\"".""]",56
1055,devtest,58,Критика зусиль реконструкції лібералами була сфокусована на наданні контрактів на реконструкцію ймовірним інсайдерам Вашингтона.,"[""К"",""ри"",""ик"",""а "",""зусиль "",""рек"",""он"",""струкції "",""лібер"",""лами "",""була "",""сфок"",""усов"",""ан"",""а "",""на "",""над"",""н"",""ні "",""кон"",""трактів "",""на "",""рек"",""он"",""струкцію "",""ймов"",""ірн"",""им "",""ін"",""сайдерам "",""Ваш"",""ин"",""гтон"",""а.""]",34
1056,devtest,59,"Понад чотири мільйони людей відбули до Риму, щоб відвідати похорон.","[""П"",""он"",""ад "",""чо"",""ири "",""міл"",""йон"",""и "",""людей "",""від"",""ули "",""до "",""Риму, "",""щоб "",""від"",""ідати "",""по"",""орон"","".""]",19
1057,devtest,60,"Людей було так багато, що не було можливості всім потрапити на похорон до площі Св. Петра.","[""Л"","""",""д"",""ей "",""було "",""так"","" "",""бага"",""о, "",""що "",""не "",""було "",""можлив"",""о"",""ті "",""всім "",""по"",""рапити "",""на "",""по"",""орон"","" "",""до "",""пло"",""і "",""Св. "",""Пет"",""а.""]",28
1058,devtest,61,"Щоб дати можливість людям спостерігати за церемонією, у різних точках Риму встановили кілька великих телевізійних моніторів.","[""Щ"",""об"","" "",""дати "",""можлив"",""ість "",""людям "",""спо"",""тер"",""гати "",""за "",""цер"",""м"",""он"",""ією, "",""у "",""різн"",""их "",""то"",""ках "",""Риму "",""встан"",""ов"",""или "",""кільк"",""а "",""велик"",""их "",""тел"",""в"",""із"",""йн"",""их "",""мон"",""іто"",""ів.""]",36
1059,devtest,62,"У багатьох інших містах Італії та решті світу, зокрема в Польщі, були подібні екрани, на які дивилась велика кількість людей.","[""У "",""бага"",""ьо"","" "",""ін"",""ших "",""міс"",""а"","" "",""Італі"","" "",""та "",""реш"",""і "",""сві"",""у, "",""зок"",""рем"",""а "",""в "",""Пол"",""щі, "",""були "",""под"",""бн"",""і "",""ек"",""ран"",""и, "",""на "",""як"",""і "",""дивилась "",""велик"",""а "",""кільк"",""ість "",""людей.""]",38
1060,devtest,63,"Історики критикували минулу політику ФБР за зосередження ресурсів на справах, які легко розкрити, особливо на справах з крадіжок автомобілів, з наміром підвищити успішність агентства.","[""І"",""то"",""ики "",""кри"",""ик"",""ували "",""мин"",""улу "",""пол"",""тик"",""у "",""ФБР "",""за "",""зо"",""ереджен"",""ня "",""ресурсів "",""на "",""справ"",""ах, "",""як"",""і "",""легк"",""о "",""розк"",""рити, "",""особ"",""лив"",""о "",""на "",""справ"",""ах "",""з "",""кра"","""",""жок"","" "",""авто"","""",""об"",""ілів, "",""з "",""наміром "",""під"",""ищити "",""успішн"",""ість "",""аген"",""тств"",""а.""]",50
1061,devtest,64,"Конгрес розпочав фінансування законодавства проти непристойної поведінки в 2005 фінансовому році і вказав, що ФБР має призначити 10 агентів для боротьби з дорослою порнографією.","[""К"",""он"",""грес "",""розп"",""о"",""ав "",""фін"",""ан"",""суван"",""ня "",""зак"",""он"",""одавств"",""а "",""про"",""и "",""неп"",""ри"",""тойн"",""ої "",""пов"",""едін"",""ки "",""в "",""2005 "",""фін"",""ан"",""сов"",""ому "",""ро"",""і "",""і "",""вказав"","", "",""що "",""ФБР "",""має "",""при"",""н"",""ачити "",""10 "",""аген"",""тів "",""для "",""бо"",""о"",""ьби "",""з "",""до"",""о"",""ло"","" "",""по"",""нографіє"","".""]",55
1062,devtest,65,"Робін Утаппа отримав найвищі очки в інінґах, 70 перебіжок усього за 41 м'яч, заробив 11 четвірок та 2 шістки.","[""Р"","""",""б"",""ін"","" "",""Утаппа "",""отр"",""мав "",""найв"",""ищі "",""очки "",""в "",""ін"",""ін"",""ґах, "",""70 "",""пер"",""біжок"","" "",""усього "",""за "",""41 "",""м'яч, "",""за"",""обив "",""11 "",""четві"",""ок"","" "",""та "",""2 шістки.""]",31
1063,devtest,66,"Відбивачі середнього порядку Сачин Тендулкар та Рауль Дравід зіграли добре, на пару виконавши сотню пробігів.","[""В"",""ід"",""ивачі "",""сер"",""дн"",""ього "",""по"",""ядк"",""у "",""Сачин"","" "",""Тен"",""дулкар "",""та "",""Рауль "",""Драв"",""ід "",""зіг"",""али "",""доб"",""ре, "",""на "",""пар"","" "",""вик"",""он"",""авши "",""со"",""ню "",""проб"",""ігів.""]",31
1064,devtest,67,"Але після втрати капітанської хвіртки Індія зробила тільки 36 пробіжок, втративши 7 хвірток і завершивши подачу.","[""Але "",""пі"",""ля "",""втрати "",""кап"",""і"",""ан"",""ськ"",""ої "",""хвіртки "",""Ін"",""дія "",""зробила "",""тільк"",""и "",""36 "",""проб"",""іжок"","", "",""втративш"",""и "",""7 хвірток"","" "",""і "",""зав"",""ершивш"",""и "",""под"",""чу.""]",29
1065,devtest,68,"Президент Сполучених Штатів Джордж В. Буш прибув до Сінгапуру вранці 16 листопада, розпочинаючи тижневий тур Азією.","[""П"",""рез"",""иден"",""т "",""Спо"","""",""чен"",""их "",""Шта"",""ів "",""Джо"",""дж"","" "",""В. "",""Буш "",""при"",""ув "",""до "",""Сін"",""гап"",""ур"","" "",""вран"",""ці "",""16 "",""листоп"",""ада, "",""розп"",""о"",""ин"",""аюч"",""и "",""тижн"",""ев"",""ий "",""тур "",""Азі"","""","".""]",39
1066,devtest,69,"Його привітав заступник прем'єр-міністра Сінгапуру Вонг Кан Сенг, і він обговорив питання торгівлі та тероризму з прем'єр-міністром Сінгапуру Лі Сянь Лунгом.","[""Й"",""ого "",""при"",""ітав "",""за"",""тупн"",""ик "",""прем"",""'"",""єр-"",""мін"",""істра "",""Сін"",""гап"",""ур"","" "",""Вон"",""г "",""Кан"","" "",""Сен"",""г, "",""і "",""він"","" "",""обговорив "",""питан"",""ня "",""то"",""гівлі "",""та "",""тер"","""",""изму "",""з "",""прем"",""'"",""єр-"",""мін"",""істром"","" "",""Сін"",""гап"",""уру "",""Лі "",""Сян"",""ь "",""Лун"",""гом.""]",49
1067,devtest,70,Після тижня втрат на проміжних виборах Буш розповів публіці про розширення торгівлі в Азії.,"[""П"",""і"",""ля "",""тижн"",""я "",""втрат "",""на "",""пром"",""іжн"",""их "",""вибо"",""ах "",""Буш "",""розп"",""ов"",""ів "",""публіці "",""про "",""роз"",""ирен"",""ня "",""то"",""гівлі "",""в "",""Азі"","".""]",26
1068,devtest,71,"У вівторок Прем'єр-міністр Стівен Гарпер провів у своєму кабінеті 25-хвилинну зустріч із лідером НДП Джеком Лейтоном; після зустрічі він погодився відправити перед другим читанням урядовий ""Закон про чисте повітря"" на розгляд комітету, що складається з представників усіх партій.","[""У "",""вів"",""о"",""ок"","" "",""Прем"",""'"",""єр-"",""мін"",""істр "",""Сті"",""ен"","" "",""Гарпер "",""пров"",""ів "",""у "",""сво"",""му "",""кабін"",""еті "",""25-"",""хвилин"",""ну "",""зустр"",""ч "",""із "",""лід"",""ром "",""НДП "",""Джек"",""ом "",""Лей"",""он"",""ом; "",""пі"",""ля "",""зустр"",""чі "",""він"","" "",""пог"",""одився "",""від"",""рав"",""ити "",""пер"",""д "",""друг"",""им "",""чи"",""ан"",""ням "",""ур"",""дов"",""ий "",""\""Зак"",""он"","" "",""про "",""чисте "",""пов"",""ітря\"" "",""на "",""розг"",""ляд "",""ком"",""ітету, "",""що "",""ск"",""ладається "",""з "",""пред"",""став"",""н"",""иків "",""усіх "",""пар"",""ій.""]",79
1069,devtest,72,"Під час зустрічі з ПМ Лейтон просив внести зміни до екологічного законопроекту консерваторів з метою ""ретельного та повного переписування"" екологічного законопроекту партії консерваторів.","[""П"",""ід "",""час "",""зустр"",""чі "",""з "",""ПМ "",""Лей"",""он"","" "",""про"",""ив "",""вн"",""ести "",""змін"",""и "",""до "",""ек"",""олог"",""ічн"",""ого "",""зак"",""он"",""оп"",""роек"",""ту "",""кон"",""сер"",""ато"",""ів "",""з "",""мет"","""","" "",""\""ретельн"",""ого "",""та "",""пов"",""н"",""ого "",""пер"",""п"",""исуван"",""ня\"" "",""ек"",""олог"",""ічн"",""ого "",""зак"",""он"",""оп"",""роек"",""ту "",""пар"",""ії "",""кон"",""сер"",""ато"",""ів.""]",59
1070,devtest,73,"З тих пір як федеральний уряд втрутився, щоб взяти на себе фінансування лікарні Мерсі в Девонпорті, Тасманія, уряд штату і деякі федеральні парламентарі критикують цей акт як трюк в прелюдії до федеральних виборів, які повинні бути призначені на листопад.","[""З"","" "",""ти"","" "",""пі"","" "",""як"","" "",""федеральн"",""ий "",""ур"",""д "",""втр"",""тився, "",""щоб "",""вз"",""ти "",""на "",""себе "",""фін"",""ан"",""суван"",""ня "",""лік"",""арн"",""і "",""Мер"",""і "",""в "",""Дев"",""он"",""по"",""ті, "",""Тасман"",""ія, "",""ур"",""д "",""шта"",""у "",""і "",""деяк"",""і "",""феде"",""альн"",""і "",""пар"",""амен"",""тарі "",""критик"",""ують "",""цей "",""ак"",""т "",""як"","" "",""тр"",""к"","" "",""в "",""прелюдії "",""до "",""феде"",""альн"",""их "",""вибо"",""ів, "",""як"",""і "",""пов"",""ин"",""ні "",""бути "",""при"",""н"",""ачен"",""і "",""на "",""листоп"",""ад.""]",79
1071,devtest,74,"Але прем'єр-міністр Джон Ховард сказав, що цей акт був спрямований тільки на те, щоб захистити приміщення лікарні від зниження рейтингу урядом Тасманії, виділивши додатково 45 мільйонів австралійських доларів.","[""Але "",""прем"",""'"",""єр-"",""мін"",""істр "",""Джон"","" "",""Ховард "",""ск"",""азав"","", "",""що "",""цей "",""ак"",""т "",""був "",""спрям"",""ов"",""ан"",""ий "",""тільк"",""и "",""на "",""те, "",""щоб "",""за"",""истити "",""при"",""іщен"",""ня "",""лік"",""арн"",""і "",""від "",""зн"",""ижен"",""ня "",""рейтин"",""гу "",""ур"",""дом"","" "",""Тасман"",""ії, "",""вид"",""лив"",""ш"",""и "",""дода"",""ков"",""о "",""45 "",""мільйон"",""ів "",""австралійськ"",""их "",""дола"",""ів.""]",59
1072,devtest,75,"Згідно з останнім бюлетенем, зчитування рівня моря показали зародження цунамі. Якась однозначно цунамі-активність була зафіксована поблизу Паґо-Паґо та Ніуе.","[""З"",""г"","""",""дн"",""о "",""з "",""остан"",""нім "",""бюле"",""ен"",""ем, "",""зчитуван"",""ня "",""рівн"",""я "",""мо"",""я "",""пок"",""азали "",""за"",""оджен"",""ня "",""цун"",""амі. "",""Як"",""ась "",""одн"",""озн"",""ачн"",""о "",""цун"",""амі-"",""ак"",""тивн"",""ість "",""була "",""за"",""іксов"",""ан"",""а "",""поб"",""лиз"","" "",""Паґо-"",""Паґо "",""та "",""Ніуе.""]",47
1073,devtest,76,"Не повідомляється про які-небудь сильні пошкодження чи травми на Тонзі, але було тимчасово відсутнє електропостачання, що нібито завадило владі Тонги отримати попередження про цунамі від Тихооканського Центру Попередження Цунамі.","[""Н"",""е "",""пов"",""ідом"",""ляється "",""про "",""як"",""і-"",""небуд"","" "",""сильн"",""і "",""по"",""коджен"",""ня "",""чи "",""трав"",""ми "",""на "",""Тон"",""зі, "",""але "",""було "",""тимчасов"",""о "",""від"",""утн"",""є "",""елек"",""троп"",""о"",""тачан"",""ня, "",""що "",""нібито "",""зав"",""адило "",""владі "",""Тон"",""ги "",""отр"",""мати "",""поп"",""ер"",""джен"",""ня "",""про "",""цун"",""амі "",""від "",""Ти"",""оок"",""ан"",""ськ"",""ого "",""Цен"",""тру "",""Поп"",""ер"",""джен"",""ня "",""Цун"",""амі.""]",63
1074,devtest,77,"Чотирнадцять шкіл на Гаваях, розташованих на узбережжі або біля нього, було закрито у середу попри зняті застереження.","[""Чо"",""и"",""н"",""ад"",""я"",""ь "",""шк"",""іл "",""на "",""Гава"","""","", "",""роз"",""ашов"",""ан"",""их "",""на "",""узб"",""ережж"",""і "",""або "",""біля "",""нього, "",""було "",""зак"",""рито "",""у "",""сер"",""ду "",""поп"",""ри "",""зн"",""яті "",""за"",""тер"",""жен"",""ня.""]",37
1075,devtest,78,Президент Сполучених Штатів Джордж В. Буш привітав цю заяву.,"[""П"",""рез"",""иден"",""т "",""Спо"","""",""чен"",""их "",""Шта"",""ів "",""Джо"",""дж"","" "",""В. "",""Буш "",""при"",""ітав "",""цю за"",""ву.""]",19
1076,devtest,79,"Представник Буша Гордон Джондро назвав обіцянку Північної Кореї ""важливим кроком на шляху до досягнення, що піддається перевірці на Корейському півострові"".","[""П"",""ред"",""став"",""н"",""ик "",""Буша "",""Го"",""дон"","" "",""Джон"",""дро "",""назв"",""ав "",""обі"",""ян"",""ку "",""Півн"",""ічн"",""ої "",""Ко"",""еї "",""\""важлив"",""им "",""крок"",""ом "",""на "",""шля"",""у "",""до "",""до"",""ягн"",""ен"",""ня, "",""що "",""під"",""ається "",""пер"",""в"",""ірці "",""на "",""Ко"",""ейськ"",""ому "",""піво"",""тров"",""і\"".""]",46
1077,devtest,80,"Сьогодні в Атлантичному океані сформувався субтропічний ураган Джеррі, десятий ураган сезону атлантичних ураганів, який отримав назву.","[""С"",""огодн"",""і "",""в "",""Атлан"",""тичн"",""ому "",""ок"",""еан"",""і "",""сформувався "",""суб"",""роп"",""ічн"",""ий "",""ураган"","" "",""Дже"","""","""","", "",""дес"",""ятий "",""ураган"","" "",""сезон"",""у "",""атлан"",""тичн"",""их "",""ураган"",""ів, "",""як"",""ий "",""отр"",""мав "",""назв"",""у.""]",38
1078,devtest,81,"Національний ураганний центр (NHC) повідомляє, що на цей час Джеррі не становить загрози для суші.","[""Н"",""а"",""іон"",""альн"",""ий "",""ураган"",""ний "",""цен"",""тр "",""(NHC) "",""пов"",""ідом"",""ляє, "",""що "",""на "",""цей "",""час "",""Дже"","""","""","" "",""не "",""стан"",""ов"",""ить "",""заг"","""",""ози "",""для "",""суші.""]",30
1079,devtest,82,"За оцінками Інженерних військ США, 6 дюймів дощових опадів можуть прорвати раніше пошкоджені дамби.","[""З"",""а "",""оцін"",""ками "",""Ін"",""жен"",""ерн"",""их "",""військ"","" "",""США, "",""6 дюйм"",""ів "",""до"",""ов"",""их "",""опад"",""в "",""можуть "",""про"",""вати "",""ран"",""іше "",""по"",""коджен"",""і "",""дам"",""би.""]",28
1080,devtest,83,"Дев'ятий район, який під час урагану Катріна зазнав повінь висотою 20 футів, наразі стоїть у воді, що сягає поясу, оскільки розташовану неподалік дамбу прорвало.","[""Д"",""ев"",""'"",""ятий "",""район"","", "",""як"",""ий "",""під "",""час "",""ураган"",""у "",""Катрін"",""а "",""зазн"",""ав "",""пов"",""ін"",""ь "",""висо"",""о"","" "",""20 "",""футів, "",""нар"",""з"","" "",""сто"",""ть "",""у "",""воді, "",""що "",""сягає "",""по"",""су, "",""оск"",""ільк"",""и "",""роз"",""ашов"",""ан"",""у "",""неп"",""од"",""лік"","" "",""дам"",""бу "",""про"",""вало.""]",50
1081,devtest,84,Вода ллється через дамбу на ділянці шириною 100 футів.,"[""В"",""ода "",""лл"","""",""ься "",""чер"",""з "",""дам"",""бу "",""на "",""ділян"",""ці "",""ширин"",""ою "",""100 "",""футів.""]",16
1082,devtest,85,Під час спілкування із Вікіновинами минулого місяця адміністратор спільноти Адам Куерден висловив розчарування цими видаленнями.,"[""П"",""ід "",""час "",""спі"",""куван"",""ня "",""із "",""Вік"",""ін"",""ов"",""ин"",""ами "",""мин"",""улог"",""о "",""міс"",""ця "",""адмін"",""істра"",""о"","" "",""спі"",""ьн"",""оти "",""Адам "",""Куер"",""ен"","" "",""вислов"",""ив "",""роз"",""аруван"",""ня "",""цими "",""вид"",""лен"",""нями.""]",37
1083,devtest,86,"""Він [Уельс] фактично брехав нам з самого початку. По-перше, діючи так, ніби це було по законним причинам. По-друге, прикидаючись, що прислухається до нас, аж до видалення його творчих робіт"".","[""\"""",""Він"","" "",""[Уел"",""с] "",""фак"",""тичн"",""о "",""брехав "",""нам "",""з "",""сам"",""ого "",""по"",""атку. "",""По-пер"",""е, "",""діюч"",""и "",""так"","", "",""ніби "",""це "",""було "",""по "",""зак"",""он"",""ним "",""при"",""ин"",""ам. "",""По-друг"",""е, "",""при"","""",""идаюч"",""ись, "",""що "",""при"",""лух"",""а"",""ться "",""до "",""нас, "",""аж "",""до "",""вид"",""лен"",""ня "",""його "",""тво"",""чих "",""робі"",""\"".""]",54
1084,devtest,87,"Роздратування громади призвело до поточних зусиль написати політику стосовно сексуального вмісту для сайту, який хостить мільйони медіа з відкритими ліцензіями.","[""Р"","""",""зд"",""атуван"",""ня "",""гром"",""ади "",""при"",""в"",""ело "",""до "",""по"",""очн"",""их "",""зусиль "",""нап"",""исати "",""пол"",""тик"",""у "",""сто"",""ов"",""н"",""о "",""сек"",""суальн"",""ого "",""вмісту "",""для "",""сайту, "",""як"",""ий "",""хо"",""тить "",""міл"",""йон"",""и "",""мед"",""а "",""з "",""від"","""",""ритим"",""и "",""лі"",""ен"",""зіями.""]",47
1085,devtest,88,"Виконана робота була в основному теоретичною, але програма була створена, щоб симулювати спостереження за галактикою у Стрільці.","[""В"",""ик"",""он"",""ан"",""а "",""робо"",""а "",""була "",""в "",""основ"",""н"",""ому "",""тео"",""етичн"",""ою, "",""але "",""прог"",""рама "",""була "",""ство"",""ен"",""а, "",""щоб "",""сим"",""улювати "",""спо"",""тер"",""жен"",""ня "",""за "",""галак"",""тик"",""ою "",""у "",""Стр"",""льці.""]",36
1086,devtest,89,"Ефект, який шукала команда, буде викликаний приливними силами між темною матерією галактики й темною матерією Чумацького Шляху.","[""Е"",""ек"",""т, "",""як"",""ий "",""шукала "",""ком"",""ан"",""да, "",""буде "",""вик"",""лик"",""ан"",""ий "",""при"",""ив"",""н"",""ими "",""силами "",""між "",""тем"",""ною "",""матер"",""єю "",""галак"",""тик"",""и "",""й "",""тем"",""ною "",""матер"",""єю "",""Чума"",""ьк"",""ого "",""Шля"",""у.""]",37
1087,devtest,90,"Так само як Місяць притягує Землю, викликаючи припливи, так і Чумацький Шлях впливає на галактику в Стрільці.","[""Т"",""ак"","" "",""сам"",""о "",""як"","" "",""Міс"",""ць "",""при"",""ягує "",""Зем"",""лю, "",""вик"",""лик"",""аюч"",""и "",""при"",""лив"",""и, "",""так"","" "",""і "",""Чума"",""ьк"",""ий "",""Шля"","" "",""вплив"",""ає "",""на "",""галак"",""тик"",""у "",""в "",""Стр"",""льці.""]",37
1088,devtest,91,"Науковці змогли зробити висновок, що темна матерія впливає на іншу темну матерію таким самим чином, як і звичайна.","[""Н"",""а"",""ков"",""ці "",""змогли "",""зробити "",""висн"",""ов"",""ок"","", "",""що "",""тем"",""на "",""матер"",""я "",""вплив"",""ає "",""на "",""ін"",""шу "",""тем"",""ну "",""матер"",""ю "",""так"",""им "",""сам"",""им"","" "",""чин"",""ом, "",""як"","" "",""і "",""звичайн"",""а.""]",36
