sentence_id,split,row_index,text,segments,segment_count
882,dev,882,"Residents from other areas often cite family-friendliness as a primary reason for moving there, and visitors often find the city easy to enjoy with children around.","[""R"",""es id"",""en t"",""s "",""from "",""ot"",""her "",""areas "",""of te n "",""ci te  "",""famil"",""y-"",""fr"",""i en dl"",""in"",""es s"","" "",""as "",""a "",""primar"",""y "",""reason"","" "",""for"","" "",""moving "",""t"",""here, "",""and "",""visit"",""ors "",""of te n "",""fin"",""d "",""t"",""he "",""cit"",""y "",""easy "",""t"",""o "",""en joy "",""wit"",""h "",""c hi ldr"",""en  "",""around"","".""]",48
883,dev,883,"In the past 20 years, the amount of child-friendly options in Uptown Charlotte has grown exponentially.","[""In "",""t"",""he "",""past"","" "",""20 "",""years, "",""t"",""he "",""amount"","" "",""of "",""c hi ld-"",""fr"",""i en dl"",""y "",""options "",""in "",""Upt"",""own "",""Char"",""l"",""ot te  "",""has "",""grown "",""expon"",""en t"",""iall"",""y.""]",29
884,dev,884,"Taxis are not generally used by families in Charlotte, though they can be of some use in certain circumstances.","[""T"",""axis "",""are "",""not"","" "",""g en er"",""all"",""y "",""used "",""by "",""famil"",""i es  "",""in "",""Char"",""l"",""ot te, "",""t"",""hough"","" "",""t"",""hey "",""can "",""be "",""of "",""som"",""e "",""use "",""in "",""cer"",""t"",""ain "",""circu"",""mst"",""anc es.""]",34
885,dev,885,"There is a surcharge for having more than 2 passengers, so this option might be more expensive than necessary.","[""T"",""her"",""e "",""is "",""a "",""sur"",""charge "",""for"","" "",""having "",""mor"",""e "",""t"",""han "",""2 "",""pass"",""en g"",""ers, "",""so "",""t"",""hi s "",""option "",""might"","" "",""be "",""mor"",""e "",""exp en siv"",""e "",""t"",""han "",""nec es s"",""ar"",""y.""]",34
886,dev,886,"Antarctica is the coldest place on Earth, and surrounds the South Pole.","[""An"",""t"",""arct"",""ica "",""is "",""t"",""he "",""col"",""d es t"","" "",""place "",""on "",""Eart"",""h, "",""and "",""sur"",""round"",""s "",""t"",""he "",""Sout"",""h "",""Pol"",""e.""]",24
887,dev,887,"Tourist visits are costly, demand physical fitness, can only take place in summer Nov-Feb, and are largely limited to the Peninsula, Islands and Ross Sea.","[""T"",""ourist"","" "",""visit"",""s "",""are "",""cost"",""ly, "",""deman"",""d"","" "",""physic"",""al "",""fit"",""n es s, "",""can "",""only "",""t"",""ake "",""place "",""in "",""summ"",""er"","" "",""Nov-"",""Feb, "",""and "",""are "",""lar"",""gel"",""y "",""limi te d "",""t"",""o "",""t"",""he "",""P en insu"",""la, "",""Isl"",""an"",""ds"","" "",""and "",""Ross "",""Sea.""]",45
888,dev,888,A couple of thousand staff live here in summer in some four dozen bases mostly in those areas; a small number stay over winter.,"[""A "",""coup"",""l"",""e "",""of "",""t"",""housand "",""st"",""aff "",""live "",""her"",""e "",""in "",""summ"",""er "",""in "",""som"",""e "",""four"","" "",""doz en  "",""bas es  "",""most"",""ly "",""in "",""t"",""hose "",""areas; "",""a "",""small"","" "",""number"","" "",""st"",""ay "",""over"","" "",""win"",""te r"","".""]",40
889,dev,889,Inland Antarctica is a desolate plateau covered by 2-3 km of ice.,"[""Inl"",""an"",""d "",""Ant"",""arct"",""ica "",""is "",""a "",""d es ola te  "",""pla te au "",""cover"",""ed "",""by "",""2-"",""3 "",""km "",""of "",""ice.""]",18
890,dev,890,"Occasional specialist air tours go inland, for mountaineering or to reach the Pole, which has a large base.","[""Oc"",""casion"",""al "",""special"",""ist"","" "",""air "",""t"",""ours "",""go inl"",""and, "",""for"","" "",""mount"",""aineer"",""ing "",""or "",""t"",""o "",""reach "",""t"",""he "",""Pol"",""e, "",""w hi ch "",""has "",""a "",""lar"",""ge "",""base"","".""]",31
891,dev,891,The South Pole Traverse (or Highway) is a 1600 km trail from McMurdo Station on the Ross Sea to the Pole.,"[""T"",""he "",""Sout"",""h "",""Pol"",""e "",""T"",""raver"",""se "",""(or"","" "",""Highw"",""ay)"","" "",""is "",""a "",""1600 "",""km "",""t"",""rail "",""from "",""McMur"",""do "",""St"",""ation"","" "",""on "",""t"",""he "",""Ross "",""Sea "",""t"",""o "",""t"",""he "",""Pol"",""e.""]",37
892,dev,892,"It's compacted snow with crevasses filled in and marked by flags. It can only be traveled by specialized tractors, hauling sleds with fuel and supplies.","[""It"",""'s "",""comp"",""ac te d "",""snow"","" "",""wit"",""h "",""crevass"",""es  "",""filled "",""in "",""and "",""mar"",""ked "",""by "",""flags. "",""It "",""can "",""only "",""be "",""t"",""ravel"",""ed "",""by "",""special"",""ized "",""t"",""ract"",""ors, "",""haul"",""in"",""g "",""sleds "",""wit"",""h "",""fuel"","" "",""and "",""suppl"",""i es.""]",41
893,dev,893,These aren't very nimble so the trail has to take a long swerve around the Transantarctic Mountains to come onto the plateau.,"[""T"",""h es e "",""ar en 't"","" "",""ver"",""y "",""nimble "",""so "",""t"",""he "",""t"",""rail "",""has "",""t"",""o "",""t"",""ake "",""a "",""long "",""swerve "",""around"","" "",""t"",""he "",""T"",""ransant"",""arct"",""ic "",""Mount"",""ains "",""t"",""o "",""come "",""ont"",""o "",""t"",""he "",""pla te au.""]",38
894,dev,894,"The most common cause for accidents in winter is slippery roads, pavements (sidewalks) and especially steps.","[""T"",""he "",""most"","" "",""comm"",""on "",""cause"","" "",""for"","" "",""accid en t"",""s "",""in "",""win"",""te r"","" "",""is "",""slipper"",""y "",""roads"","", "",""pavem en t"",""s "",""(sid"",""ew"",""alks)"","" "",""and "",""es pecial"",""l"",""y "",""s te ps.""]",32
895,dev,895,"At a minimum, you need footwear with suitable soles. Summer shoes are usually very slippery on ice and snow, even some winter boots are deficient.","[""At"","" "",""a "",""min"",""imum, "",""you "",""need "",""foot"",""wear "",""wit"",""h "",""suit"",""able "",""sol"",""es. "",""Summ"",""er"","" "",""sho es  "",""are "",""usuall"",""y "",""ver"",""y "",""slipper"",""y "",""on "",""ice "",""and "",""snow"","", "",""ev en  "",""som"",""e "",""win"",""te r"","" "",""boot"",""s "",""are "",""defici en t"","".""]",42
896,dev,896,"The pattern should be deep enough, 5 mm (1/5 inch) or more, and the material soft enough in cold temperatures.","[""T"",""he "",""pat"",""te rn "",""should"","" "",""be "",""deep "",""en ough"","", "",""5 "",""mm "",""(1/"",""5 "",""inch)"","" "",""or "",""mor"",""e, "",""and "",""t"",""he "",""ma te rial"","" "",""soft"","" "",""en ough"","" "",""in "",""col"",""d "",""te mper"",""atur es.""]",33
897,dev,897,"Some boots have studs and there is studded add-on equipment for slippery conditions, suitable for most shoes and boots, for the heels or heels and sole.","[""S"",""om"",""e "",""boot"",""s "",""have "",""st"",""uds "",""and "",""t"",""here "",""is "",""st"",""udded "",""add-"",""on "",""equipm en t"","" "",""for"","" "",""slipper"",""y "",""condit"",""ion"",""s, "",""suit"",""ab"",""le "",""for"","" "",""most"","" "",""sho es  "",""and "",""boot"",""s, "",""for"","" "",""t"",""he "",""heel"",""s "",""or "",""heel"",""s "",""and "",""sol"",""e.""]",48
898,dev,898,"Heels should be low and wide. Sand, gravel or salt (calcium chloride) is often scattered on roads or paths to improve traction.","[""H"",""eel"",""s "",""should"","" "",""be "",""low "",""and "",""wide. "",""San"",""d, "",""grav"",""el"","" "",""or "",""sal"",""t"","" "",""(cal"",""cium"","" "",""chl"",""oride)"","" "",""is "",""of te n "",""scat"",""te red "",""on "",""roads"","" "",""or "",""pat"",""hs "",""t"",""o "",""impr"",""ove "",""t"",""raction.""]",40
899,dev,899,"Avalanches are not an abnormality; steep slopes can hold only so much slow, and the excess volumes will come down as avalanches.","[""Av"",""al"",""an"",""c"",""h es  "",""are "",""not"","" "",""an "",""abnor"",""malit"",""y; "",""s te ep "",""slop es  "",""can "",""hol"",""d "",""only "",""so "",""much"","" "",""slow, "",""and "",""t"",""he "",""exc"",""es s "",""vol"",""um es  "",""will"","" "",""come "",""down"","" "",""as "",""aval"",""anc"",""h es.""]",38
900,dev,900,"The problem is that snow is sticky, so it needs some triggering to come down, and some snow coming down can be the triggering event for the rest.","[""T"",""he "",""problem"","" "",""is "",""t"",""hat "",""snow "",""is "",""st"",""icky, "",""so "",""it "",""needs "",""som"",""e "",""t"",""riggering "",""t"",""o "",""come "",""down"","", "",""and "",""som"",""e "",""snow "",""comin"",""g "",""down"","" "",""can "",""be "",""t"",""he "",""t"",""riggering "",""ev en t"","" "",""for"","" "",""t"",""he "",""r es t"","".""]",45
901,dev,901,"Sometimes the original trigging event is the sun warming the snow, sometimes some more snowfall, sometimes other natural events, often a human.","[""S"",""om"",""et"",""im es  "",""t"",""he "",""origin"",""al "",""t"",""rigging "",""ev en t"","" "",""is "",""t"",""he "",""sun "",""war"",""ming "",""t"",""he "",""snow, "",""som"",""et"",""im es  "",""som"",""e "",""mor"",""e "",""snow"",""f"",""all"","", "",""som"",""et"",""im es  "",""ot"",""her "",""nat"",""ural "",""ev en t"",""s, "",""of te n "",""a "",""hum"",""an"","".""]",46
902,dev,902,"A tornado is a spinning column of very low-pressure air, which sucks the surrounding air inward and upward.","[""A "",""t"",""ornado "",""is "",""a "",""spinn"",""ing "",""col"",""umn "",""of "",""ver"",""y "",""low-"",""pr es sur"",""e "",""air, "",""w hi ch "",""suck"",""s "",""t"",""he "",""sur"",""round"",""in"",""g "",""air "",""inward "",""and "",""upward.""]",29
903,dev,903,"They generate high winds (often 100-200 miles/hour) and can lift heavy objects into the air, carrying them as the tornado moves.","[""T"",""hey "",""g en er"",""a te  "",""hi gh "",""win"",""ds "",""(of te n "",""100-"",""200 "",""mil"",""es /"",""hour)"","" "",""and "",""can "",""lift"","" "",""heavy "",""object"",""s "",""int"",""o "",""t"",""he "",""air, "",""car"",""rying "",""t"",""hem "",""as "",""t"",""he "",""t"",""ornado "",""mov es.""]",36
904,dev,904,"They begin as funnels descending from storm clouds, and become ""tornadoes"" when they touch the ground.","[""T"",""hey "",""begin "",""as "",""funn"",""els "",""d es c"",""en din"",""g "",""fr"",""om "",""st"",""orm "",""clouds"","", "",""and "",""become "",""\"""",""t"",""ornado es \"""","" "",""wh en  "",""t"",""hey "",""t"",""ouch "",""t"",""he "",""ground"","".""]",30
905,dev,905,Personal VPN (virtual private network) providers are an excellent way of circumventing both political censorship and commercial IP-geofiltering.,"[""P"",""er"",""son"",""al "",""VPN "",""(v"",""irt"",""ual "",""priva te  "",""net"",""wor"",""k) "",""prov"",""id"",""er"",""s "",""are "",""an "",""exc"",""ell"",""en t"","" "",""way "",""of "",""circu"",""mv"",""en t"",""ing "",""bot"",""h "",""pol"",""itical "",""c en sor"",""s hi"",""p "",""and "",""comm"",""er"",""cial"","" "",""IP-"",""geofil te r"",""in"",""g.""]",44
906,dev,906,"They are superior to web proxies for several reasons: They re-route all Internet traffic, not only http.","[""T"",""hey "",""are "",""super"",""ior"","" "",""t"",""o "",""web "",""proxi es  "",""for"","" "",""sever"",""al "",""reason"",""s: "",""T"",""hey "",""re-"",""rou te  "",""all"","" "",""In te r"",""net"","" "",""t"",""raff"",""ic, "",""not"","" "",""only "",""http.""]",32
907,dev,907,They normally offer higher bandwidth and better quality of service. They are encrypted and thus harder to spy on.,"[""T"",""hey "",""nor"",""mall"",""y "",""off"",""er "",""hi gher"","" "",""bandw"",""idt"",""h "",""and "",""bet"",""te r "",""qualit"",""y "",""of "",""ser"",""vice. "",""T"",""hey "",""are "",""en cryp te d "",""and "",""t"",""hus "",""har"",""d"",""er"","" "",""t"",""o "",""spy "",""on.""]",35
908,dev,908,"The media companies routinely lie about the purpose of this, claiming that it is to ""prevent piracy"".","[""T"",""he "",""med"",""ia "",""comp"",""ani es  "",""rout"",""inel"",""y "",""lie "",""about"","" "",""t"",""he "",""purpose "",""of "",""t"",""hi s, "",""claimin"",""g "",""t"",""hat "",""it "",""is "",""t"",""o "",""\"""",""prev en t"","" "",""piracy\"""","".""]",31
909,dev,909,"In fact, region codes have absolutely no effect on illegal copying; a bit-for-bit copy of a disk will play just fine on any device where the original will.","[""In "",""fact"","", "",""region"","" "",""cod es  "",""have "",""absol"",""u te l"",""y "",""no "",""effect"","" "",""on "",""ill"",""egal "",""cop"",""ying; "",""a "",""bit"",""-"",""for"",""-"",""bit"","" "",""cop"",""y "",""of "",""a "",""disk "",""will"","" "",""play "",""just"","" "",""fin"",""e "",""on "",""any "",""device "",""wher"",""e "",""t"",""he "",""origin"",""al "",""will"","".""]",48
910,dev,910,The actual purpose is to give those companies more control over their markets; it's all about money spinning.,"[""T"",""he "",""act"",""ual "",""purpose "",""is "",""t"",""o "",""give "",""t"",""hose "",""comp"",""ani es  "",""mor"",""e "",""cont"",""rol "",""over"","" "",""t"",""heir "",""mar"",""ket"",""s; "",""it's "",""all"","" "",""about"","" "",""mon"",""ey "",""spinn"",""ing.""]",33
911,dev,911,"Because calls are routed over the Internet, you do not need to use a phone company located where you live or where you travel.","[""B"",""ec"",""ause"","" "",""cal"",""l"",""s "",""are "",""rou te d"","" "",""over"","" "",""t"",""he "",""In te r"",""net"","", "",""you "",""do "",""not"","" "",""need "",""t"",""o "",""use "",""a "",""phon"",""e "",""comp"",""any "",""loca te d "",""wher"",""e "",""you "",""live "",""or "",""wher"",""e "",""you "",""t"",""ravel"","".""]",42
912,dev,912,"There is also no requirement that you obtain a local number from the community in which you live; you can obtain a satellite Internet connection in the wilds of Chicken, Alaska and select a number which claims you're in sunny Arizona.","[""T"",""her"",""e "",""is "",""also "",""no "",""requir"",""em"",""en t"","" "",""t"",""hat "",""you "",""obt"",""ain "",""a "",""local"","" "",""number"","" "",""from "",""t"",""he "",""comm"",""unit"",""y "",""in "",""w hi ch "",""you "",""live; "",""you "",""can "",""obt"",""ain "",""a "",""sa te ll"",""i te  "",""In te r"",""net"","" "",""conn"",""ect"",""ion "",""in "",""t"",""he "",""wilds "",""of "",""C hi ck"",""en, "",""Alask"",""a "",""and "",""sel"",""ect"","" "",""a "",""number"","" "",""w hi ch "",""claims "",""you'"",""re "",""in "",""sunn"",""y "",""Arizon"",""a.""]",68
913,dev,913,"Often, you have to buy a global number separately that allows PSTN phones to call you. Where the number is from makes a difference for people calling you.","[""Of"",""te n"","", "",""you "",""have "",""t"",""o "",""buy "",""a "",""global "",""number"","" "",""separa te l"",""y "",""t"",""hat "",""all"",""ows "",""PST"",""N "",""phon"",""es  "",""t"",""o "",""call"","" "",""you. "",""Wher"",""e "",""t"",""he "",""number"","" "",""is "",""from "",""mak es  "",""a "",""differ en ce "",""for"","" "",""people "",""call"",""ing "",""you.""]",44
914,dev,914,Real-time text translator apps – applications that are capable of automatically translating whole segments of text from one language into another.,"[""R"",""eal"",""-"",""t"",""ime "",""te xt"","" "",""t"",""ransl"",""at"",""or "",""apps "",""–"","" "",""appl"",""icat"",""ion"",""s "",""t"",""hat "",""are "",""cap"",""able "",""of "",""aut"",""omat"",""icall"",""y "",""t"",""ransl"",""at"",""ing "",""whol"",""e "",""segm en t"",""s "",""of "",""te xt"","" "",""from "",""one "",""languag"",""e "",""int"",""o "",""anot"",""her.""]",47
915,dev,915,Some of the applications in this category can even translate texts in foreign languages on signs or other objects in the real world when the user points the smartphone towards those objects.,"[""S"",""om"",""e "",""of "",""t"",""he "",""appl"",""icat"",""ion"",""s "",""in "",""t"",""hi s "",""ca te gory "",""can "",""ev en  "",""t"",""ransl"",""a te  "",""te xt"",""s "",""in "",""for"",""eign"","" "",""languag"",""es  "",""on "",""sign"",""s "",""or "",""ot"",""her "",""object"",""s "",""in "",""t"",""he "",""real "",""wor"",""ld "",""wh en  "",""t"",""he "",""user "",""point"",""s "",""t"",""he "",""smart"",""phon"",""e "",""t"",""owards "",""t"",""hose "",""object"",""s.""]",58
916,dev,916,"The translation engines have improved dramatically, and now often give more or less correct translations (and more seldom gibberish), but some care is due, as they still may have gotten it all wrong.","[""T"",""he "",""t"",""ransl"",""at"",""ion "",""en gin"",""es  "",""have "",""impr"",""ov"",""ed"","" "",""dramat"",""icall"",""y, "",""and "",""now "",""of te n "",""give "",""mor"",""e "",""or "",""l es s "",""cor"",""rect"","" "",""t"",""ransl"",""at"",""ion"",""s "",""(and "",""mor"",""e "",""sel"",""dom "",""gibber"",""ish)"","", "",""but"","" "",""som"",""e "",""car"",""e "",""is "",""due, "",""as "",""t"",""hey "",""st"",""ill"","" "",""may "",""have "",""got te n "",""it "",""all"","" "",""wrong.""]",61
917,dev,917,"One of the most prominent apps in this category is Google Translate, which allows offline translation after downloading the desired language data.","[""On"",""e "",""of "",""t"",""he "",""most"","" "",""prom"",""in"",""en t"","" "",""apps "",""in "",""t"",""hi s "",""ca te gory "",""is "",""Google "",""T"",""ransl"",""a te, "",""w hi ch "",""all"",""ows "",""off"",""l"",""in"",""e "",""t"",""ransl"",""at"",""ion"","" "",""af te r"","" "",""down"",""l"",""oading "",""t"",""he "",""d es ired "",""languag"",""e "",""data.""]",44
918,dev,918,Using GPS navigation apps on your smartphone can be the easiest and most convenient way to navigate when out of your home country.,"[""U"",""sin"",""g "",""GPS "",""navigation"","" "",""apps "",""on "",""your "",""smart"",""phon"",""e "",""can "",""be "",""t"",""he "",""easi es t"","" "",""and "",""most"","" "",""conv"",""en i en t"","" "",""way "",""t"",""o "",""naviga te  "",""wh en  "",""out"","" "",""of "",""your "",""hom"",""e "",""count"",""ry.""]",37
919,dev,919,"It can save money over buying new maps for a GPS, or a standalone GPS device or renting one from a car rental company.","[""It"","" "",""can "",""save "",""mon"",""ey "",""over"","" "",""buying "",""new "",""maps "",""for"","" "",""a "",""GPS, "",""or "",""a "",""st"",""andalone "",""GPS "",""device "",""or "",""r en t"",""ing "",""one "",""from "",""a "",""car"","" "",""r en t"",""al "",""comp"",""any.""]",33
920,dev,920,"If you don't have a data connection for your phone, or when it is out of range, their performance can be limited or unavailable.","[""If you "",""don't"","" "",""have "",""a "",""data "",""connect"",""ion "",""for"","" "",""your "",""phon"",""e, "",""or "",""wh en  "",""it "",""is "",""out"","" "",""of "",""range, "",""t"",""heir "",""performan"",""ce "",""can "",""be "",""limi te d "",""or "",""unavailab"",""le.""]",31
921,dev,921,Every corner store is filled with a confusing array of pre-paid phone cards that can be used from pay phones or ordinary telephones.,"[""E"",""v"",""er"",""y "",""cor"",""ner"","" "",""st"",""ore "",""is "",""filled "",""wit"",""h "",""a "",""conf"",""using "",""arr"",""ay "",""of "",""pre-"",""paid "",""phon"",""e "",""car"",""ds "",""t"",""hat "",""can "",""be "",""used "",""fr"",""om "",""pay "",""phon"",""es  "",""or "",""ordin"",""ary "",""te lephon"",""es.""]",40
922,dev,922,"While most cards are good for calling anywhere, some specialise in providing favourable call rates to specific groups of countries.","[""W"",""hi l"",""e "",""most"","" "",""car"",""ds "",""are "",""good"","" "",""for"","" "",""call"",""ing "",""anyw"",""her"",""e, "",""som"",""e "",""special"",""ise "",""in "",""prov"",""id"",""ing "",""favour"",""ab"",""le "",""call"","" "",""ra te s "",""t"",""o "",""specific"","" "",""groups "",""of "",""count"",""ri es.""]",39
923,dev,923,Access to these services is often through a toll-free telephone number that can be called from most phones without charge.,"[""Ac"",""c"",""es s"","" "",""t"",""o "",""t"",""h es e "",""ser"",""vic es  "",""is "",""of te n "",""t"",""hrough"","" "",""a "",""t"",""oll-"",""free "",""te lephon"",""e "",""number"","" "",""t"",""hat "",""can "",""be "",""call"",""ed "",""fr"",""om "",""most"","" "",""phon"",""es  "",""wit"",""hout "",""char"",""ge.""]",39
924,dev,924,"Rules regarding regular photography also apply to video recording, possibly even more so.","[""R"",""ul"",""es  "",""regard"",""in"",""g "",""regul"",""ar"","" "",""phot"",""ograph"",""y "",""also "",""appl"",""y "",""t"",""o "",""video "",""recor"",""din"",""g, "",""possib"",""ly "",""ev en  "",""mor"",""e "",""so.""]",27
925,dev,925,"If just taking a photo of something isn't allowed, then you shouldn't even think of recording a video of it.","[""If just"","" "",""t"",""aking "",""a "",""phot"",""o "",""of "",""som"",""et"",""hi ng "",""isn't"","" "",""all"",""owed, "",""t"",""h en  "",""you "",""should"",""n"",""'t"","" "",""ev en  "",""t"",""hi nk "",""of "",""recor"",""din"",""g "",""a "",""video "",""of "",""it.""]",33
926,dev,926,"If using a drone, check well in advance as to what you are allowed to film and what permits or additional licensing are required.","[""If using "",""a "",""dron"",""e, "",""chec"",""k "",""well"","" "",""in "",""adv"",""ance "",""as "",""t"",""o "",""what "",""you "",""are "",""all"",""owed "",""t"",""o "",""film "",""and "",""what "",""permit"",""s "",""or "",""addit"",""ion"",""al "",""lic en sing "",""are "",""requir"",""ed.""]",34
927,dev,927,"Flying a drone near an airport or over a crowd is almost always a bad idea, even if it's not illegal in your area.","[""F"",""l"",""yin"",""g "",""a "",""dron"",""e "",""near"","" "",""an "",""airport"","" "",""or "",""over"","" "",""a "",""crowd "",""is "",""almost"","" "",""always "",""a "",""bad "",""idea, "",""ev en  "",""if it's "",""not"","" "",""ill"",""egal "",""in "",""your "",""area.""]",33
928,dev,928,Nowadays air travel is only rarely booked directly through the airline without first searching and comparing prices.,"[""N"",""ow"",""adays "",""air "",""t"",""ravel"","" "",""is "",""only "",""rarel"",""y "",""book"",""ed "",""direct"",""ly "",""t"",""hrough"","" "",""t"",""he "",""airl"",""in"",""e "",""wit"",""hout "",""first"","" "",""searc hi"",""ng "",""and "",""comp"",""aring "",""pric es.""]",33
929,dev,929,Sometimes the same flight can have vastly differing prices at various agregators and it pays to compare search results and to also look at the website of the airline itself before booking.,"[""S"",""om"",""et"",""im es  "",""t"",""he "",""same "",""flight"","" "",""can "",""have "",""vast"",""ly "",""differ"",""ing "",""pric es  "",""at"","" "",""various "",""agr"",""eg"",""at"",""ors "",""and "",""it "",""pays "",""t"",""o "",""comp"",""are "",""search"","" "",""r es ult"",""s "",""and "",""t"",""o "",""also "",""look "",""at"","" "",""t"",""he "",""websi te  "",""of "",""t"",""he "",""airl"",""ine "",""itself "",""befor"",""e "",""booking.""]",53
930,dev,930,"While you may not need a visa for short visits to certain countries as a tourist or for business, going there as an international student generally requires a longer stay than going there just as a casual tourist.","[""W"",""hi l"",""e "",""you "",""may "",""not"","" "",""need "",""a "",""visa "",""for"","" "",""short"","" "",""visit"",""s "",""t"",""o "",""cer"",""t"",""ain "",""count"",""ri es  "",""as "",""a "",""t"",""ourist"","" "",""or "",""for"","" "",""busin es s"","", "",""going "",""t"",""here "",""as "",""an "",""in te r"",""nation"",""al "",""st"",""ud en t"","" "",""g en er"",""all"",""y "",""requir"",""es  "",""a "",""longer "",""st"",""ay "",""t"",""han "",""going "",""t"",""here "",""just"","" "",""as "",""a "",""casual "",""t"",""ourist"","".""]",66
931,dev,931,"In general, staying in any foreign country for an extended period of time will require you to obtain a visa in advance.","[""In "",""g en er"",""al, "",""st"",""aying "",""in "",""any "",""for"",""eign"","" "",""count"",""ry "",""for"","" "",""an "",""ex te nded "",""period"","" "",""of "",""t"",""ime "",""will"","" "",""requir"",""e "",""you "",""t"",""o "",""obt"",""ain "",""a "",""visa "",""in "",""adv"",""ance.""]",35
932,dev,932,Student visas generally have different requirements and application procedures from normal tourist or business visas.,"[""S"",""t"",""ud en t"","" "",""visas "",""g en er"",""all"",""y "",""have "",""differ"",""en t"","" "",""requir"",""em"",""en t"",""s "",""and "",""appl"",""icat"",""ion"","" "",""proc"",""edur"",""es  "",""fr"",""om "",""nor"",""mal "",""t"",""ourist"","" "",""or "",""busin es s"","" "",""visas.""]",35
933,dev,933,"For most countries, you will need an offer letter from the institution you wish to study at, and also evidence of funds to support yourself for at least the first year of your course.","[""F"",""or"","" "",""most"","" "",""count"",""ri es, "",""you "",""will"","" "",""need "",""an "",""off"",""er "",""let"",""te r "",""from "",""t"",""he "",""inst"",""itution"","" "",""you "",""wish "",""t"",""o "",""st"",""udy "",""at"","", "",""and "",""also "",""evid en ce "",""of "",""funds "",""t"",""o "",""support"","" "",""yoursel"",""f "",""for"","" "",""at"","" "",""least"","" "",""t"",""he "",""first"","" "",""year "",""of "",""your "",""cour"",""se.""]",56
934,dev,934,"Check with the institution, as well as the immigration department for the country you wish to study in for detailed requirements.","[""C"",""h"",""ec"",""k"","" "",""wit"",""h "",""t"",""he "",""inst"",""itution"","", "",""as "",""well"","" "",""as "",""t"",""he "",""imm"",""igration"","" "",""depart"",""m en t"","" "",""for"","" "",""t"",""he "",""count"",""ry "",""you "",""wish "",""t"",""o "",""st"",""udy "",""in "",""for"","" "",""det"",""ailed "",""requir"",""em"",""en t"",""s.""]",45
935,dev,935,"Unless you are a diplomat, working overseas generally means that you will have to file income tax in the country you are based in.","[""U"",""n"",""l"",""es s "",""you "",""are "",""a "",""diplomat"","", "",""wor"",""king "",""over"",""seas "",""g en er"",""all"",""y "",""means "",""t"",""hat "",""you "",""will"","" "",""have "",""t"",""o "",""file "",""income "",""t"",""ax "",""in "",""t"",""he "",""count"",""ry "",""you "",""are "",""based "",""in.""]",38
936,dev,936,"Income tax is structured differently in different countries, and the tax rates and brackets vary widely from one country to another.","[""Inc"",""ome "",""t"",""ax "",""is "",""st"",""ru ctured "",""differ"",""en t"",""ly "",""in "",""differ"",""en t"","" "",""count"",""ri es, "",""and "",""t"",""he "",""t"",""ax "",""ra te s "",""and "",""brack"",""et"",""s "",""vary "",""widel"",""y "",""fr"",""om "",""one "",""count"",""ry "",""t"",""o "",""anot"",""her.""]",38
937,dev,937,"In some federal countries, such as the United States and Canada, income tax is levied both at the federal level and at the local level, so the rates and brackets can vary from region to region.","[""In "",""som"",""e "",""feder"",""al "",""count"",""ri es, "",""such "",""as "",""t"",""he "",""Uni te d "",""St"",""a te s "",""and "",""Canada, "",""income "",""t"",""ax "",""is "",""levied "",""bot"",""h "",""at"","" "",""t"",""he "",""feder"",""al "",""level"","" "",""and "",""at"","" "",""t"",""he "",""local "",""level"","", "",""so "",""t"",""he "",""ra te s "",""and "",""brack"",""et"",""s "",""can "",""vary "",""from "",""region"","" "",""t"",""o "",""region"","".""]",56
938,dev,938,"While immigration check is usually absent or a formality when you arrive in your homeland, customs control can be a hassle.","[""W"",""hi l"",""e "",""imm"",""igr"",""ation"","" "",""check "",""is "",""usuall"",""y "",""abs en t"","" "",""or "",""a "",""for"",""malit"",""y "",""wh en  "",""you "",""arr"",""ive "",""in "",""your "",""hom"",""el"",""and, "",""cust"",""oms "",""cont"",""rol "",""can "",""be "",""a "",""hass"",""l"",""e.""]",37
939,dev,939,Make sure you know what you can and cannot bring in and declare anything over the legal limits.,"[""M"",""ak"",""e "",""sur"",""e "",""you "",""know "",""what "",""you "",""can "",""and "",""cannot"","" "",""bring "",""in "",""and "",""dec"",""lare "",""anyt"",""hi ng "",""over"","" "",""t"",""he "",""legal "",""limits.""]",26
940,dev,940,The easiest way to get started in the business of travel writing is to hone your skills on an established travel blog website.,"[""T"",""he "",""easi es t"","" "",""way "",""t"",""o "",""get "",""st"",""ar te d "",""in "",""t"",""he "",""busin es s"","" "",""of "",""t"",""ravel"","" "",""writ"",""ing "",""is "",""t"",""o "",""hon"",""e "",""your "",""skills "",""on "",""an "",""es t"",""ablished "",""t"",""ravel"","" "",""blog "",""websi te.""]",37
941,dev,941,"After you become comfortable with formatting and editing on the web, then later, you might create your own website.","[""Af"",""te r"","" "",""you "",""become "",""comf"",""or"",""t"",""ab"",""le "",""wit"",""h "",""for"",""matting "",""and "",""edit"",""ing "",""on "",""t"",""he "",""web, "",""t"",""h en  "",""la te r, "",""you "",""might"","" "",""crea te  "",""your "",""own "",""websi te.""]",31
942,dev,942,Volunteering while travelling is a great way to make a difference but it's not just about giving.,"[""V"",""ol"",""un te er"",""in"",""g "",""w hi le "",""t"",""ravel"",""l"",""ing "",""is "",""a "",""great"","" "",""way "",""t"",""o "",""make "",""a "",""differ en ce "",""but"","" "",""it's "",""not"","" "",""just"","" "",""about"","" "",""giving.""]",30
