sentence_id,split,row_index,text,segments,segment_count
1102,devtest,105,Стратегическое командование Министерства обороны США ведёт поиск обломков.,"[""С"","""","""","""",""егическ"",""ое "",""ком"",""ан"",""дов"",""ан"",""ие "",""Мин"",""истер"",""тв"",""а "",""обо"",""он"",""ы "",""США "",""вед"",""т "",""поиск"","" "",""облом"",""ков"","".""]",26
1103,devtest,106,Результаты анализа графиков будут размещены на общедоступном сайте.,"[""Р"","""",""з"",""льта"",""ы "",""ан"",""ализа "",""гра"",""иков"","" "",""буд"",""т "",""разм"",""ещен"",""ы "",""на "",""общ"",""едо"",""тупн"",""ом "",""сайте.""]",21
1104,devtest,107,"Обвинение в убийстве при отягчающих обстоятельствах будет предъявлено врачу, которая работала в Детской больнице Питтсбурга, Пенсильвания, после того как в среду ее мать нашли мертвой в багажнике ее автомобиля, сообщают власти Огайо.","[""Об"",""вин"",""ен"",""ие "",""в "",""убийств"",""е "",""при "",""отягчающ"",""их "",""обсто"",""тел"",""ств"",""а"","" "",""будет "",""пред"",""ъявлен"",""о "",""врачу, "",""кото"",""ая "",""рабо"",""ала "",""в "",""Детск"",""ой "",""больн"",""ице "",""Питтсб"",""урга, "",""Пен"",""сильван"",""ия, "",""по"",""ле "",""того "",""как"","" "",""в "",""среду "",""ее "",""мать "",""наш"",""ли "",""мер"",""вой "",""в "",""багажн"",""ике "",""ее "",""авто"","""",""обиля, "",""сообщ"",""ают "",""вла"",""ти "",""Огайо.""]",59
1105,devtest,108,"Доктора Малар Баласубраманиан, 29 лет, нашли в Блю-Эше (штат Огайо), пригороде примерно в 15 милях к северу от Цинциннати. Он лежал на земле рядом с дорогой в футболке и нижнем белье и, по-видимому, в состоянии сильного наркотического опьянения.","[""Д"",""ок"",""тора "",""Мала"","" "",""Бала"",""уб"","""",""аман"",""иан"","", "",""29 "",""лет, "",""наш"",""ли "",""в "",""Блю-"",""Эше "",""(шта"","" "",""Огайо)"","", "",""при"",""ороде "",""при"",""ерн"",""о "",""в "",""15 "",""милях "",""к "",""сев"",""ер"","" "",""от "",""Цин"",""цин"",""нати. "",""Он"","" "",""лежал "",""на "",""зем"",""ле "",""рядом "",""с "",""до"",""ог"",""ой "",""в "",""футболке "",""и нижн"",""ем "",""белье "",""и, "",""по-видим"",""ому, "",""в "",""со"",""тоян"",""ии "",""сильн"",""ого "",""нар"",""отическ"",""ого "",""опьян"",""ен"",""ия.""]",69
1106,devtest,109,"Она отправила офицеров в свой чёрный Олдсмобиль Интрига, который находился в 500 футах.","[""Он"",""а "",""отправ"",""ила "",""офице"","""",""в"","" "",""в "",""свой "",""чёрн"",""ый "",""Олд"",""мобиль "",""Ин"",""трига, "",""кото"",""ый "",""находился "",""в "",""500 "",""фута"","".""]",23
1107,devtest,110,"Там они нашли тело 53-летнего Сароджи Баласубраманиана, покрытое окровавленными одеялами.","[""Т"",""ам"","" "",""он"",""и "",""наш"",""ли "",""тел"","" "",""53-летн"",""его "",""Сароджи "",""Бала"",""убраман"",""иан"",""а, "",""пок"",""рытое "",""ок"",""ров"",""авлен"",""ными "",""одеялами.""]",23
1108,devtest,111,"Полиция сказала, что тело, скорее всего, находилось там около дня.","[""П"",""ол"",""ция "",""ск"",""азала, "",""что "",""тел"","", "",""ск"",""орее "",""всего, "",""находило"",""ь "",""там "",""ок"",""оло "",""дня.""]",17
1109,devtest,112,О первых случаях заболевания в этом сезоне было сообщено в июле.,"[""О "",""пер"",""ых "",""случа"",""х "",""заб"",""олев"",""ан"",""ия "",""в "",""этом "",""сезон"",""е "",""было "",""сообщ"",""ен"",""о "",""в "",""июле.""]",19
1110,devtest,113,"Переносчиками являются свиньи, от которых через комаров болезнь затем передаётся человеку.","[""П"",""ер"",""н"",""осчиками "",""явля"",""тся "",""свин"",""ьи, "",""от "",""кото"",""ых "",""чер"",""з "",""ком"",""аров"","" "",""болезн"",""ь "",""за"",""ем"","" "",""пер"",""даётся "",""челов"",""еку.""]",25
1111,devtest,114,"Эта вспышка побудила индийское правительство принять такие меры, как установка ловушек для свиней в серьёзно пострадавших районах, раздача тысяч противомоскитных занавесок и распыление пестицидов.","[""Э"",""а "",""вспышка "",""поб"",""удила "",""ин"",""дийск"",""ое "",""прав"",""ительств"",""о "",""при"","""",""ять "",""так"",""ие "",""мер"","", "",""как"","" "",""устан"",""ов"",""ка "",""лов"",""ушек"","" "",""для "",""свин"",""ей "",""в "",""сер"",""ёзн"",""о "",""по"",""традавш"",""их "",""район"",""ах, "",""разд"",""ча "",""тысяч "",""про"",""ивомо"",""к"",""итн"",""ых "",""зан"",""авесок"","" "",""и расп"",""ылен"",""ие "",""пес"",""ицидов"","".""]",55
1112,devtest,115,"Правительство также пообещало несколько миллионов ампул вакцины против энцефалита, которые помогут подготовить учреждения здравоохранения к следующему году.","[""П"",""рав"",""ител"",""ств"",""о "",""так"",""же "",""пооб"",""ещало "",""неск"",""олько "",""миллион"",""ов"","" "",""ампул "",""вак"",""цин"",""ы "",""про"",""ив "",""эн"",""цефали"",""а, "",""кото"",""ые "",""пом"",""огут "",""под"",""отов"",""ить "",""учрежден"",""ия "",""зд"",""ав"",""оо"",""ран"",""ен"",""ия "",""к "",""следующ"",""ему "",""году.""]",42
1113,devtest,116,Планы по доставке вакцин в исторически наиболее пострадавшие районы в этом году были отложены из-за недостатка средств и низкой приоритетности по сравнению с другими заболеваниями.,"[""П"",""лан"",""ы "",""по "",""до"",""тавке "",""вак"",""цин"","" "",""в "",""исто"",""ическ"",""и "",""наиболее "",""по"",""традавш"",""ие "",""район"",""ы "",""в "",""этом "",""году "",""были "",""отложен"",""ы "",""из-"",""за "",""нед"","""",""татка "",""средств"","" "",""и низк"",""ой "",""при"","""",""итетн"",""ости "",""по "",""срав"",""н"",""ен"",""ию "",""с "",""друг"",""ими "",""заб"",""олев"",""ан"",""иями.""]",50
1114,devtest,117,"В 1956 году Сланя переехал в Швецию, где три года спустя начал работать на Шведскую почтовую компанию, и стал их главным гравировщиком.","[""В"","" "",""1956 "",""году "",""Слан"",""я "",""пер"",""ехал "",""в "",""Швецию, "",""где "",""три "",""года "",""спустя "",""начал "",""рабо"",""ать "",""на "",""Шведск"",""ую "",""по"",""тов"",""ую "",""ком"",""пан"",""ию, "",""и стал "",""их "",""глав"",""н"",""ым "",""грав"",""иров"",""щ"",""иком.""]",35
1115,devtest,118,Он создал более 1000 марок для Швеции и 28 других стран.,"[""Он"","" "",""создал "",""более "",""1000 "",""мар"",""к"","" "",""для "",""Швеции "",""и 28 "",""друг"",""их "",""стр"",""н"","".""]",16
1116,devtest,119,"Его работы настолько известны своим качеством и детализацией, что он является одним из немногих ""нарицательных имён"" среди филателистов. Некоторые специализируются только на коллекционировании его работ.","[""Ег"",""о "",""рабо"",""ы "",""настол"",""ько "",""известн"",""ы "",""своим "",""качеств"",""ом "",""и дет"",""лиза"",""и"",""ей, "",""что "",""он"","" "",""является "",""одн"",""им "",""из "",""нем"",""ногих "",""\""нар"",""цательн"",""ых "",""имён"",""\"" "",""среди "",""фила"",""ел"","""",""тов"","". "",""Нек"",""ото"",""ые "",""спе"",""иализир"",""ются "",""тольк"",""о "",""на "",""кол"",""ек"",""цион"",""иров"",""ан"",""ии "",""его "",""рабо"","".""]",53
1117,devtest,120,"Его великолепная тысячная марка 2000-го  года воспроизводит ""Великие деяния шведских королей"" Давида-Клёккера Эрнестраля, она внесена в книгу мировых рекордов Гиннеса.","[""Ег"",""о "",""велик"",""олеп"",""н"",""ая "",""тысячн"",""ая "",""мар"","""",""а "",""2000-"",""го "","" года "",""во"",""произв"",""оди"","" "",""\""Велик"",""ие "",""деян"",""ия "",""шведск"",""их "",""королей\"" "",""Давида-"",""Клёк"",""кер"","" "",""Эрн"",""естраля, "",""он"",""а "",""вн"",""есен"",""а "",""в "",""книгу "",""миров"",""ых "",""рек"",""ордов"","" "",""Гин"",""неса.""]",45
1118,devtest,121,"Кроме того, он занимался гравюрным оттиском банкнот для многих стран. Недавние примеры его работ — портреты премьер-министра на лицевой стороне новых банкнот Канады номиналом 5 и 100 долларов.","[""К"",""ром"",""е "",""того, "",""он"","" "",""зан"",""имался "",""грав"",""юрн"",""ым "",""оттиск"",""ом "",""бан"",""кнот "",""для "",""многих "",""стр"",""н"","". "",""Нед"",""вн"",""ие "",""при"",""ер"","" "",""его "",""рабо"","" "",""— "",""по"",""треты "",""прем"",""ьер-"",""мин"",""истра "",""на "",""лицев"",""ой "",""сто"",""он"",""е "",""нов"",""ых "",""бан"",""кнот "",""Кан"",""ады "",""номин"",""алом"","" "",""5 и 100 "",""долларов"","".""]",54
1119,devtest,122,"После несчастного случая Гибсон был доставлен в больницу, но вскоре скончался.","[""П"",""о"",""ле "",""нес"",""а"",""тн"",""ого "",""случа"","" "",""Гиб"",""он"","" "",""был "",""до"",""тавлен"","" "",""в "",""больн"",""ицу, "",""но "",""вск"",""оре "",""ск"",""он"",""чался.""]",25
1120,devtest,123,64-летний водитель грузовика в аварии не пострадал.,"[""64-"",""летн"",""ий "",""водитель "",""гр"",""зов"",""ика "",""в "",""аварии "",""не "",""по"",""традал.""]",12
1121,devtest,124,Сам автомобиль убрали с места происшествия в тот же день примерно в 12:00 по Гринвичу.,"[""Сам"","" "",""авто"","""",""об"",""иль "",""убрали "",""с "",""места "",""происш"",""еств"",""ия "",""в "",""то"","" "",""же "",""ден"",""ь "",""при"",""ерн"",""о "",""в "",""12:00 "",""по "",""Грин"",""вичу.""]",26
1122,devtest,125,"Человек, работающий в гараже недалеко от того места, где произошла авария, сказал: ""Там стояли дети, которые ждали, чтобы перейти дорогу. Все они кричали и плакали.","[""Чел"",""в"",""ек, "",""рабо"",""ающ"",""ий "",""в "",""га"",""аже "",""нед"",""лек"",""о "",""от "",""того "",""места, "",""где "",""произо"",""ла "",""авария, "",""ск"",""азал: "",""\""Там "",""сто"",""ли "",""дет"","", "",""кото"",""ые "",""ждали, "",""чтобы "",""пер"",""йти "",""до"",""ог"",""у. "",""Все "",""он"",""и "",""кричали "",""и плак"",""али.""]",41
1123,devtest,126,"Все отбежали от места, в котором произошла авария.","[""В"",""се "",""отбежали "",""от "",""места, "",""в "",""кото"",""ом "",""произо"",""ла "",""авария.""]",11
1124,devtest,127,"Прочие вопросы в повестке дня на Бали включают в себя сохранение оставшихся в мире лесов и обмен технологиями, чтобы способствовать росту развивающихся стран с меньшими загрязняющими последствиями.","[""П"",""ро"",""ие "",""вопро"",""ы "",""в "",""пов"",""естке "",""дня "",""на "",""Бали "",""включают "",""в "",""себя "",""со"",""ран"",""ен"",""ие "",""оставш"",""ихся "",""в "",""мире "",""лесов"","" "",""и обм"",""ен"","" "",""техн"",""олог"",""иями, "",""чтобы "",""спо"",""об"",""ств"",""ов"",""ать "",""росту "",""разв"",""ивающ"",""ихся "",""стр"",""н"","" "",""с "",""мен"",""ьш"",""ими "",""заг"","""",""язн"",""яющ"",""ими "",""по"",""ледств"",""иями.""]",55
1125,devtest,128,"ООН также надеется завершить создание фонда помощи странам, страдающим от глобального потепления, для борьбы с его последствиями.","[""ООН"","" "",""так"",""же "",""над"",""ется "",""зав"",""ер"",""ить "",""создан"",""ие "",""фон"",""да "",""пом"",""ощи "",""стр"",""н"",""ам, "",""стр"",""дающ"",""им "",""от "",""глоб"",""альн"",""ого "",""по"",""еп"",""лен"",""ия, "",""для "",""бо"",""ьбы "",""с "",""его "",""по"",""ледств"",""иями.""]",37
1126,devtest,129,"Эти деньги могут пойти на строительство домов, устойчивых к наводнениям, рациональное использование водных ресурсов и диверсификацию сельскохозяйственных культур.","[""Э"",""и "",""ден"",""ьги "",""мог"",""т "",""пойти "",""на "",""стр"",""ительств"",""о "",""дом"",""ов"","", "",""устойч"",""ив"",""х "",""к "",""нав"",""одн"",""ен"",""иям, "",""рацион"",""альн"",""ое "",""использов"",""ан"",""ие "",""водн"",""ых "",""рес"",""рсов"","" "",""и дивер"",""ифик"",""аци"",""ю "",""сел"",""ск"",""охоз"","""",""йств"",""ен"",""ных "",""культу"","".""]",46
1127,devtest,130,"Флюк написала, что попытки заставить женщин  молчать о женском здоровье были безуспешными.","[""Фл"",""к"","" "",""нап"",""исала, "",""что "",""поп"",""ытки "",""за"",""тавить "",""жен"",""щин"","" "","" "",""молчать "",""о "",""жен"",""ском "",""здо"",""ов"",""ье "",""были "",""без"",""спешн"",""ыми.""]",25
1128,devtest,131,"Она пришла к такому выводу из-за многочисленных положительных комментариев и поддержки, полученных ею как от женщин, так и от мужчин, утверждающих, что противозачаточные средства следует рассматривать как медицинскую необходимость.","[""Он"",""а "",""при"",""ла "",""к так"",""ому "",""выводу "",""из-"",""за "",""много"",""ислен"",""ных "",""пол"",""жительн"",""ых "",""ком"",""мен"",""тариев"","" "",""и под"",""ержк"",""и, "",""пол"",""чен"",""ных "",""ею "",""как"","" "",""от "",""жен"",""щин"","", "",""так"","" "",""и от "",""мужчин"","", "",""утвержд"",""ающ"",""их, "",""что "",""про"",""ивоза"",""ато"",""н"",""ые "",""средств"",""а "",""следует "",""рас"",""матривать "",""как"","" "",""мед"",""цин"",""ск"",""ую "",""необходим"",""о"",""ть.""]",60
1129,devtest,132,"Когда драка прекратилась, после того как раненые были доставлены в больницу, еще около 40 заключенных остались во дворе и отказались возвращаться в свои камеры.","[""К"",""ог"",""да "",""драк"",""а "",""прек"",""ратилась, "",""по"",""ле "",""того "",""как"","" "",""ран"",""ен"",""ые "",""были "",""до"",""тавлен"",""ы "",""в "",""больн"",""ицу, "",""еще "",""ок"",""оло "",""40 "",""зак"",""лючен"",""ных "",""остались "",""во "",""дво"",""е "",""и отк"",""азались "",""возв"",""ращаться "",""в "",""свои "",""камер"","".""]",41
1130,devtest,133,"Переговорщики попытались исправить ситуацию, но требования заключённых не ясны.","[""П"",""ер"",""гов"",""орщ"",""ики "",""поп"",""ытали"",""ь "",""исправ"",""ить "",""ситуаци"",""ю, "",""но "",""треб"",""ов"",""ан"",""ия "",""зак"",""лючён"",""ных "",""не "",""ясн"",""ы.""]",23
1131,devtest,134,Между 10:00 и 11:00 вечера по горному времени заключенные устроили пожар во дворе.,"[""М"",""ежд"","" "",""10:00 "",""и 11:00 "",""вечер"","" "",""по "",""го"",""н"",""ому "",""врем"",""ен"",""и "",""зак"",""лючен"",""ные "",""устроили "",""пож"",""р "",""во "",""дво"",""е.""]",23
1132,devtest,135,"Вскоре надзиратели в защитном снаряжении прошли во двор и загнали заключенных в угол, применив слезоточивый газ.","[""В"",""ск"",""оре "",""над"",""ирател"","" "",""в "",""за"",""итн"",""ом "",""снаряжен"",""ии "",""про"",""ли "",""во "",""дво"","" "",""и заг"",""н"",""али "",""зак"",""лючен"",""ных "",""в "",""угол, "",""при"",""ен"",""ив "",""слез"",""о"",""о"",""ивый "",""газ.""]",33
1133,devtest,136,В результате бригады пожарных потушили пожар к 23:35.,"[""В"","" "",""рез"",""льта"",""е "",""бри"",""ад"","" "",""пож"",""рн"",""ых "",""по"",""ушили "",""пож"",""р "",""к "",""23:35.""]",17
1134,devtest,137,"После строительства плотины в 1963 году сезонные паводки, распространявшие по реке отложения, прекратились.","[""П"",""о"",""ле "",""стр"",""ительств"",""а "",""пло"",""ин"",""ы "",""в "",""1963 "",""году "",""сезон"",""ные "",""паводки, "",""расп"",""ро"",""тран"",""явшие "",""по "",""рек"",""е "",""отложен"",""ия, "",""прек"",""ратили"",""ь.""]",27
1135,devtest,138,"Этот осадок требовался для формирования пляжей и песчаных отмелей, являвшихся местом обитания диких животных.","[""Э"",""о"","" "",""осадок"","" "",""треб"",""ов"",""ался "",""для "",""форм"",""иров"",""ан"",""ия "",""пл"",""жей "",""и пес"",""ан"",""ых "",""отм"",""елей, "",""являвш"",""ихся "",""местом"","" "",""оби"",""ан"",""ия "",""дик"",""их "",""живо"",""н"",""ых.""]",32
1136,devtest,139,"Это привело к тому, что два вида рыб вымерли, а два других, в том числе горбатый голавль, попали под угрозу исчезновения.","[""Э"",""о "",""при"",""ело "",""к "",""тому, "",""что "",""два "",""вид"","" "",""рыб "",""вым"",""ерли, "",""а два "",""друг"",""их, "",""в "",""том "",""числе "",""го"",""батый "",""голав"",""ль, "",""поп"",""али "",""под "",""угроз"","" "",""исчезн"",""ов"",""ен"",""ия.""]",32
1137,devtest,140,"Несмотря на то, что после наводнения уровень воды поднимется только на несколько футов, власти надеются, что этого будет достаточно для восстановления размытых песчаных отмелей ниже по течению.","[""Н"",""есмо"",""р"","" "",""на "",""то, "",""что "",""по"",""ле "",""нав"",""одн"",""ен"",""ия "",""уров"",""ен"",""ь "",""воды "",""под"","""",""имется "",""тольк"",""о "",""на "",""неск"",""олько "",""футов"","", "",""вла"",""ти "",""над"",""ются, "",""что "",""этого "",""будет "",""до"",""тато"",""н"",""о "",""для "",""во"",""стан"",""ов"",""лен"",""ия "",""разм"",""ытых "",""пес"",""ан"",""ых "",""отм"",""елей "",""ниже "",""по "",""течен"",""ию.""]",55
1138,devtest,141,"Предупреждений о цунами не было и, согласно сообщению от Джакартского геофизического агентства, не будет, так как магнитуда землетрясения не достигла 6,5 балла.","[""П"",""ред"",""упреж"",""ден"",""ий "",""о "",""цун"",""ами "",""не "",""было "",""и, "",""согла"",""н"",""о "",""сообщ"",""ен"",""ию "",""от "",""Джак"",""артск"",""ого "",""гео"",""изическ"",""ого "",""аген"",""тств"",""а, "",""не "",""будет, "",""так"","" "",""как"","" "",""магн"",""итуда "",""зем"",""ле"",""рясен"",""ия "",""не "",""до"",""тигла "",""6,5 "",""балла.""]",44
1139,devtest,142,"Несмотря на отсутствие угрозы цунами, жители начали паниковать и покидать помещения своих компаний и свои дома.","[""Н"",""есмо"",""р"","" "",""на "",""отсутств"",""ие "",""уг"",""оз"","" "",""цун"",""ами, "",""жител"","" "",""начали "",""пан"",""иков"",""ать "",""и пок"",""идать "",""пом"",""ещен"",""ия "",""своих "",""ком"",""пан"",""ий "",""и свои "",""дом"",""а.""]",30
1140,devtest,143,"Хотя Уинфри была готова расплакаться во время прощания, она дала понять своим поклонникам, что вернется.","[""Х"",""о"",""я "",""Уин"",""фри "",""была "",""го"",""ов"",""а "",""расп"",""лак"",""аться "",""во "",""врем"",""я "",""про"",""ан"",""ия, "",""он"",""а "",""дала "",""пон"",""ять "",""своим "",""пок"",""лон"",""никам, "",""что "",""вер"","""",""ется.""]",31
1141,devtest,144,"""Это не станет прощанием. Это закрытие одной главы и открытие новой.""","[""\"""",""Это "",""не "",""стан"",""ет "",""про"",""ан"",""ием. "",""Это "",""зак"",""рытие "",""одн"",""ой "",""глав"",""ы "",""и отк"",""рытие "",""нов"",""ой.\""""]",19
1142,devtest,145,По окончательным результатам президентских и парламентских выборов Намибии действующий президент Хификепунье Похамба был переизбран с большим перевесом.,"[""П"",""о "",""ок"",""он"",""чательн"",""ым "",""рез"",""льта"",""ам "",""президен"",""тск"",""их "",""и пар"",""амен"",""тск"",""их "",""выбо"",""ов"","" "",""Намибии "",""действ"",""ующ"",""ий "",""президен"",""т "",""Хифик"",""еп"",""ун"",""ье "",""По"",""амб"",""а "",""был "",""пер"",""изб"",""ран"","" "",""с "",""больш"",""им "",""пер"",""в"",""есом"","".""]",44
1143,devtest,146,Правящая партия Организация народов Юго‑Западной Африки (СВАПО) также сохранила большинство на парламентских выборах.,"[""П"",""рав"",""ящая "",""пар"",""ия "",""Орган"",""иза"",""и"",""я "",""нар"",""дов"","" "",""Юго"","""",""Зап"",""адн"",""ой "",""Африк"",""и "",""(СВАПО)"","" "",""так"",""же "",""со"",""ран"",""ила "",""больш"",""ин"",""ств"",""о "",""на "",""пар"",""амен"",""тск"",""их "",""выбо"",""ах.""]",37
1144,devtest,147,"Коалиционные и афганские войска выдвинулись в район, чтобы обезопасить объект, и другой самолет коалиции был послан для оказания поддержки.","[""К"",""оал"","""",""ион"",""ные "",""и афган"",""ск"",""ие "",""войск"",""а "",""выд"","""",""ин"",""улись "",""в "",""район"","", "",""чтобы "",""обезоп"",""асить "",""объек"",""т, "",""и друг"",""ой "",""сам"",""олет "",""коалиции "",""был "",""по"",""лан"","" "",""для "",""ок"",""азан"",""ия "",""под"",""ержк"",""и.""]",38
1145,devtest,148,"Падение произошло в высокогорье, и, как полагают, стало результатом вражеского огня.","[""П"",""ад"","""",""н"",""ие "",""произо"",""ло "",""в "",""высок"",""ого"",""ье, "",""и, "",""как"","" "",""пол"",""г"",""ают, "",""стал"","" "",""рез"",""льта"",""ом "",""враже"",""к"",""ого "",""огн"",""я.""]",27
1146,devtest,149,Попытки провести поиск места крушения наталкиваются на плохие погодные условия и сложный рельеф.,"[""П"",""оп"",""ытки "",""пров"",""ести "",""поиск"","" "",""места "",""кру"",""ен"",""ия "",""наталкиваются "",""на "",""пло"",""ие "",""пог"",""одн"",""ые "",""услов"",""ия "",""и сложн"",""ый "",""рел"",""еф.""]",24
1147,devtest,150,"Медицинская благотворительная организация Мангола, Врачи без границ и Всемирная организация здравоохранения заявили, что это сильнейшая вспышка в истории страны.","[""М"",""ед"",""и"",""ин"",""ск"",""ая "",""благ"",""о"",""во"",""ительн"",""ая "",""орган"",""иза"",""и"",""я "",""Ман"",""гола, "",""Вра"",""и "",""без "",""гран"",""иц "",""и Всем"",""ирн"",""ая "",""орган"",""иза"",""и"",""я "",""зд"",""ав"",""оо"",""ран"",""ен"",""ия "",""за"",""вили, "",""что "",""это "",""сильн"",""ейш"",""ая "",""вспышка "",""в "",""исто"",""ии "",""стр"",""н"",""ы.""]",49
1148,devtest,151,"Представитель организации ""Врачи без границ"" Ричард Вирман сказал: ""Ангола идёт к своей худшей вспышке за всё время, и ситуация в Анголе остаётся очень плохой"".","[""П"",""ред"",""став"",""ител"","" "",""орган"",""иза"",""и"",""и "",""\""Вра"",""и "",""без "",""гран"",""иц\"" "",""Рича"",""д "",""Вирман"","" "",""ск"",""азал: "",""\""Ан"",""гола "",""идёт "",""к "",""своей "",""худ"","""",""ей "",""вспышке "",""за "",""всё "",""врем"",""я, "",""и ситуаци"",""я "",""в "",""Ан"",""голе "",""оста"",""тся "",""очен"",""ь "",""пло"",""ой\"".""]",44
1149,devtest,152,"Матчи начались в 10:00 при прекрасной погоде, и если не считать моросящий утренний дождь, который быстро прошёл, это был идеальный день для регби-7.","[""М"",""а"",""ч"",""и "",""на"",""али"",""ь "",""в "",""10:00 "",""при "",""прек"",""расн"",""ой "",""пог"",""оде, "",""и если "",""не "",""считать "",""мо"",""о"",""ящий "",""утрен"",""ний "",""дожд"","", "",""кото"",""ый "",""быстро "",""про"",""ёл, "",""это "",""был "",""идеальн"",""ый "",""ден"",""ь "",""для "",""регби-"",""7.""]",39
1150,devtest,153,"Фавориты турнира из Южной Африки начали с правильной ноты, когда одержали красивую победу со счетом 26-00 над Замбией, находящейся на 5-ой позиции.","[""Фав"",""о"",""иты "",""тур"","""",""ира "",""из "",""Южн"",""ой "",""Африк"",""и "",""начали "",""с "",""прав"",""ильн"",""ой "",""ноты, "",""когда "",""одержали "",""кра"",""ивую "",""поб"",""еду "",""со "",""счетом "",""26-00 "",""над "",""Зам"",""бией, "",""наход"",""щ"",""ейся "",""на "",""5-ой "",""поз"",""ции.""]",36
1151,devtest,154,"Выглядя явно хуже в игре против своих южных сестер, ЮАР все-таки постепенно улучшила своё выступление по ходу турнира.","[""В"",""ыг"",""л"",""д"","" "",""явн"",""о "",""хуже "",""в "",""игре "",""про"",""ив "",""своих "",""южн"",""ых "",""сестер, "",""ЮАР "",""все-"",""так"",""и "",""по"",""теп"",""ен"",""но "",""улучш"",""ила "",""сво"","" "",""выс"",""уплен"",""ие "",""по "",""ход"","" "",""тур"","""",""ира.""]",37
1152,devtest,155,"Их отличали дисциплинированная защита, мастерство владения мячом и превосходная командная работа, и было ясно, что обыграть эту команду непросто.","[""И"","" "",""отли"",""али "",""дис"",""циплин"",""иров"",""ан"",""ная "",""за"",""ита, "",""мас"",""ер"",""тв"",""о "",""владен"",""ия "",""мячом "",""и прев"",""осходн"",""ая "",""ком"",""ан"",""дн"",""ая "",""рабо"",""а, "",""и было "",""ясн"",""о, "",""что "",""обыг"",""ать "",""эту "",""ком"",""ан"",""ду "",""неп"",""ро"",""то.""]",40
1153,devtest,156,"Официальные представители властей Амстердама и музея Анны Франк заявляют, что дерево заражено грибком и представляет общественную опасность, так как есть непосредственная угроза его падения.","[""О"",""ициальн"",""ые "",""пред"",""став"",""ител"","" "",""вла"",""тей "",""Амстер"",""ам"",""а "",""и музе"","" "",""Ан"",""ны "",""Фран"",""к "",""за"",""вляют, "",""что "",""дер"",""в"",""о "",""за"",""ажен"",""о "",""грибк"",""ом "",""и пред"",""став"",""ляет "",""общ"",""еств"",""ен"",""ную "",""опасн"",""ость, "",""так"","" "",""как"","" "",""есть "",""неп"",""о"",""редств"",""ен"",""ная "",""угроза "",""его "",""пад"",""н"",""ия.""]",53
1154,devtest,157,"Его планировали срубить во вторник, но постановлением чрезвычайного суда оно было сохранено.","[""Ег"",""о "",""план"",""иров"",""али "",""срубить "",""во "",""вто"",""н"",""ик, "",""но "",""по"",""тан"",""ов"",""лен"",""ием "",""чрезв"",""ычайн"",""ого "",""суд"","" "",""он"",""о "",""было "",""со"",""ран"",""ен"",""о.""]",28
1155,devtest,158,"Диаметр всех входов в пещеру, которые были названы ""Семь сестёр"", составляет не менее 100-250 метров (328-820 футов).","[""Д"",""иам"",""етр "",""все"","" "",""входов"","" "",""в "",""пещер"","", "",""кото"",""ые "",""были "",""назв"",""ан"",""ы "",""\""Сем"",""ь "",""сестёр\"", "",""со"",""тавляет "",""не "",""мен"",""ее "",""100-"",""250 "",""метров"","" "",""(328-"",""820 "",""футов"","").""]",32
1156,devtest,159,"Согласно данным инфракрасных изображений разницы ночных и дневных температур говорят, что это скорее всего пещеры.","[""Сог"",""ла"",""н"",""о "",""дан"",""ным "",""ин"",""фрак"",""расн"",""ых "",""изоб"",""ражен"",""ий "",""разн"",""ицы "",""ночн"",""ых "",""и днев"",""н"",""ых "",""тем"",""пер"",""тур "",""гово"",""ят, "",""что "",""это "",""ск"",""орее "",""всего "",""пещер"","".""]",32
1157,devtest,160,"Днём они холоднее, чем окружающая поверхность, а ночью теплее.","[""Д"",""н"",""ём "",""он"",""и "",""холод"",""н"",""ее, "",""чем"","" "",""ок"",""ружающ"",""ая "",""пов"",""ерхн"",""ость, "",""а ночью "",""теп"",""лее.""]",19
1158,devtest,161,"Их термические характеристики не такие стабильные, как у больших пещер на Земле, которые часто поддерживают почти постоянную температуру, но они соответствуют тому, что является глубокими ямами в грунте, — сообщил Глен Кушинг из отдела планетной геологии Геологической службы США и Университета Северной Аризоны, расположенного во Флагстаффе, Аризона.","[""И"","" "",""тер"",""ическ"",""ие "",""харак"",""тер"",""стик"",""и "",""не "",""так"",""ие "",""стабильн"",""ые, "",""как"","" "",""у "",""больш"",""их "",""пещер "",""на "",""Зем"",""ле, "",""кото"",""ые "",""часто "",""под"",""ерживают "",""по"",""ти "",""по"",""тоян"",""ную "",""тем"",""пер"",""туру, "",""но "",""он"",""и "",""соответств"",""уют "",""тому, "",""что "",""является "",""гл"",""б"",""ок"",""ими "",""ямам"",""и "",""в "",""гр"",""н"",""те, "",""— "",""сообщ"",""ил "",""Глен"","" "",""Кушин"",""г "",""из "",""отдела "",""план"",""етн"",""ой "",""геол"",""ог"",""ии "",""Геол"",""ог"",""ическ"",""ой "",""служб"",""ы "",""США "",""и Ун"",""ивер"",""итета "",""Сев"",""ерн"",""ой "",""Аризон"",""ы, "",""расп"",""оложен"",""ного "",""во "",""Флаг"",""ста"","""",""фе, "",""Аризон"",""а.""]",94
