segment,segment_display,count,example_occurrences
డులన,'డులన',3,"[{""sentence_id"": 582, ""text"": ""సుడిగాలులు (టోర్నడోలు) చెట్లను వేర్లతోపాటు పెకిలిస్తాయి, భవనాల నుండి బోర్డులను వేరు చేస్తాయి, ఇంకా కార్లను ఆకాశంలోకి గిరికీలు కొట్టిస్తాయి. అత్యంత భీకరమైన 2 శాతం టోర్నడోలు మాత్రం మూడు గంటలకు పైగా నిలిచి ఉంటాయి.""}, {""sentence_id"": 736, ""text"": ""పార్క్ అనుమతులను ప్యూర్టో జిమెనెజ్‌లోని రేంజర్ స్టేషన్ నుండి నేరుగా భద్రపరచడానికి వీలవుతుంది, కాని వాళ్ళు  క్రెడిట్ కార్డులను అంగీకరించరు.""}, {""sentence_id"": 1754, ""text"": ""చుట్టుపక్కల ద్వీపాలలో క్రెడిట్ కార్డులను అంగీకరించరు, అయినప్పటికీ బ్రిటిష్ మరియు యునైటెడ్ స్టేట్స్ కరెన్సీని వారు స్వీకరించే అవకాశం ఉంది; అక్కడి యజమానులను ఎటువంటి చెల్లింపు పద్ధతి ఉపయోగిస్తున్నారో అడిగి ముందుగానే  తెలుసుకోండి.""}]"
సుద,'సుద',3,"[{""sentence_id"": 586, ""text"": ""ఈ టెలిస్కోపులలో రెండు లెన్స్‌ల కలయికను ఉపయోగించి సుదూర వస్తువులను దగ్గరగా మరియు పెద్దవిగా కనిపించేటట్లు తయారు చేశారు.""}, {""sentence_id"": 749, ""text"": ""మీ స్వంత కారులో కి వెళ్లడం మరియు సుదీర్ఘ రోడ్డు ట్రిప్ పుప్రయాణం చేయడం అనేది దాని సరళతలో ఒక అంతర్గత ఆకర్షణను కలిగి ఉంటుంది.""}, {""sentence_id"": 1898, ""text"": ""స్ఫింక్స్ బ్యాక్ డ్రాప్ గా, కథకుడుగా ఒక సుదీర్ఘ కథకి సెట్ చేయబడ్డది.""}]"
రాని,'రాని',3,"[{""sentence_id"": 589, ""text"": ""మానవులు వేరే నక్షత్రానికి ప్రయాణించి ఇతర ప్రపంచాలను అన్వేషించగల రోజును గురించి చాలామంది కలలు కంటున్నారు, గ్రహాంతర వాసులు లేదా ఇతర జీవనాగాములు మరో మొక్కపై జీవించవచ్చని కొంతమంది ఆశ్చర్యపోతారు.""}, {""sentence_id"": 1648, ""text"": ""క్రస్ట్ (ఉపరితల పోర) కేంద్రానికి సమీపంలో 70 km మందం మరియు కేంద్రానికి దూరంగా 100 km మందం ఉంటుంది.""}]"
జీవనా,'జీవనా',3,"[{""sentence_id"": 589, ""text"": ""మానవులు వేరే నక్షత్రానికి ప్రయాణించి ఇతర ప్రపంచాలను అన్వేషించగల రోజును గురించి చాలామంది కలలు కంటున్నారు, గ్రహాంతర వాసులు లేదా ఇతర జీవనాగాములు మరో మొక్కపై జీవించవచ్చని కొంతమంది ఆశ్చర్యపోతారు.""}, {""sentence_id"": 1495, ""text"": ""చాలా మంది రైతులు చారిత్రాత్మకంగా జీవనాధార వ్యవసాయంలో నిమగ్నమయ్యారు మరియు అనేక అభివృద్ధి చెందుతున్న దేశాలలో ఇది ఇప్పటికీ ఉంది.""}, {""sentence_id"": 1742, ""text"": ""గ్వారాని ఇప్పుడు తూర్పు పరాగ్వేలో నివసించే అత్యంత ముఖ్యమైన స్వదేశీ సమూహం, జీవనాధార వ్యవసాయాన్ని కూడా చేసే అర్థ సంచార వేటగాళ్ళుగా నివసిస్తున్నారు.""}]"
జెల,'జెల',3,"[{""sentence_id"": 593, ""text"": ""కేవలం జంతువులకు మాత్రమే మెదళ్ళు ఉంటాయి (అది కూడా అన్ని జంతువులకు కాదు; ఉదాహరణకు, జెల్లీ ఫిష్‌కు మెదడు ఉండదు).""}, {""sentence_id"": 1200, ""text"": ""పోలాండ్ పురుషుల దృష్టి లోపం ఉన్న స్కీయర్ మాకీజ్ క్రెజెల్ మరియు గైడ్ అన్నా ఒగార్జిన్స్‌కా సూపర్-Gలో పదమూడవ స్థానంలో నిలిచారు. పురుషుల సిట్టింగ్ సూపర్-Gలో దక్షిణ కొరియాకు చెందిన జోంగ్ సియోర్క్ పార్క్ ఇరవై నాలుగో స్థానంలో నిలిచింది.""}, {""sentence_id"": 1782, ""text"": ""బాక్స్ జెల్లీ ఫిష్ లు బీచ్ ల దగ్గర మరియు 1770 లో ఉత్తర దిశలో అక్టోబరు నుండి ఏప్రిల్ వరకు నదీ తీరప్రా౦త౦లో జరుగుతాయి. ఈ సమయాల్లో ఇవి అప్పుడప్పుడు బయట కనిపిస్తాయి.""}]"
చత,'చత',3,"[{""sentence_id"": 597, ""text"": ""మైక్రోస్కోప్ లో జీవించి ఉన్నవాటిని మీరు చూస్తే ,అవి చిన్న చతురస్రాలు లేదా బంతులతో తయారు చేసినట్లు మీకు కనిపిస్తాయి.""}, {""sentence_id"": 598, ""text"": ""రాబర్ట్ హూక్ అనే ఇ౦గ్లా౦డ్కు చె౦దిన జీవశాస్త్రజ్ఞుడు, సూక్ష్మదర్శినితో చిన్న చతురస్రాలను చూశాడు.""}, {""sentence_id"": 1464, ""text"": ""\""\""\""అప్ బో\""\"" గుర్తు V లాగా కనిపిస్తుంది మరియు \""\""డౌన్ బో గుర్తు\""\"" ప్రధానమైనదిగా లేదా దాని దిగువ వైపు కోల్పోయిన చతురస్రంగా కనిపిస్తుంది.\""""}]"
బదిల,'బదిల',3,"[{""sentence_id"": 600, ""text"": ""మూలకాలు మరియు సమ్మేళనాలు ఒక స్థితి నుండి మరొక స్థితిలోకి బదిలీ కాగలవు, కానీ మార్పు చెందవు.""}, {""sentence_id"": 668, ""text"": ""ఇది చాలా సాధారణ కార్యకలాపం అయినప్పటికీ, ఇది డిస్నీ చే నిషేధించబడింది: టిక్కెట్లు బదిలీ చేయబడవు.""}, {""sentence_id"": 1488, ""text"": ""ఈ సమయంలోనే కాన్స్టాంటినోపుల్ నుండి పారిస్ కు ఫ్యాషన్ క్యాపిటల్ అనే శీర్షికను బదిలీ చేశారు.""}]"
లేక ,'లేక ',3,"[{""sentence_id"": 603, ""text"": ""ఇది వాయు పదార్ధమైనా, ద్రవ పదార్ధమైనా లేక ఘన పదార్ధమైనా ఒకే విధమయిన పరమాణు నిర్మాణాన్ని కలిగి ఉంటుంది.""}, {""sentence_id"": 938, ""text"": ""మీరు సొంత దేశానికి వచ్చినప్పుడు, ఇమ్మిగ్రేషన్ చెక్ అంతగా లేకున్నా లేక లాంఛన ప్రాయంగా ఉన్నా కస్టమ్స్ నియంత్రణ మాత్రం కాస్త కఠినంగా ఉంటుంది.""}, {""sentence_id"": 1609, ""text"": ""రవాణా వ్యవస్థలు ఇటువంటి ఫిర్యాదులను ఎందుకు కలిగి ఉంటాయి, అవి రోజువారీగా ఎందుకు విఫలమవుతున్నాయి? ట్రాన్స్ పోర్టేషన్ ఇంజినీర్లు కేవలం అసమర్థులేనా? లేక మరింత మౌలికమైన విషయం జరుగుతోందా?""}]"
ధార,'ధార',3,"[{""sentence_id"": 606, ""text"": ""కాలం వేల సంవత్సరాల నుండి ధార్మిక, తాత్విక, వైజ్ఞానిక పండితుల చే అధ్యయనం చేయబడింది.""}, {""sentence_id"": 1598, ""text"": ""వారు రెండు ప్రయోగాలు చేశారు, ఫాజ్ లోని డిఎన్ఎను ఒక రేడియోధార్మిక ఫాస్పరస్ తో లేదా రేడియో ధార్మిక సల్ఫర్ తో ఫాజ్ యొక్క ప్రోటీన్ తో మార్క్ చేశారు.""}]"
వ్యవధి,'వ్యవధి',3,"[{""sentence_id"": 608, ""text"": ""సమయంతోనే మనం సంఘటనల యొక్క వ్యవధిని (పొడవు) మనం పోల్చుతాము.""}, {""sentence_id"": 702, ""text"": ""మీ పాస్‌పోర్ట్ చెల్లుబాటు తేదీ మీ ప్రయాణ తేదీలకన్నా కనీసం 6 నెలలు మించి ఉండాలి. మీరు బస చేయు వ్యవధిని రుజువు చేయడానికి రౌండ్/ఆన్‌వార్డ్ ట్రిప్ టికెట్ అవసరం.""}, {""sentence_id"": 1251, ""text"": ""2 గంటల వ్యవధిలో మరో 3 బాంబులు ప్రభుత్వ భవనాల సమీపంలో పేలిపోయాయి.""}]"
మావ,'మావ',3,"[{""sentence_id"": 613, ""text"": ""పంతొమ్మిదవ మరియు ఇరవయ్యో శతాబ్దాలలో చాలాకాలంగా, న్యూజిలాండ్ యొక్క మొదటి నివాసులు మావోరీ ప్రజలు, మోయాస్ అని పిలువబడే పెద్ద పక్షులను వేటాడేవారు.""}, {""sentence_id"": 614, ""text"": ""తదుపరి ఈ సిద్ధాంతం మావోరి ప్రజలు ఒక గ్రేట్ ఫ్లీట్ లో పాలినేసియా నుండి వలస వచ్చి న్యూజిలాండ్ ను మొరియోరి నుండి తీసుకొని, ఒక వ్యవసాయ సమాజాన్ని స్థాపించే ఆలోచనను కలిగి ఉంది.""}, {""sentence_id"": 615, ""text"": ""అయితే, మొరియోరి ప్రధాన భూభాగం మావోరీ  సమూహంగా  ఉన్నారని ,వారు న్యూజిలాండ్ నుండి చాతమ్  దీవులకు వలస వెళ్లి, వారి  స్వంత ప్రత్యేక, శాంతియుత సంస్కృతిని అభివృద్ధి చేసుకున్నారు అని కొత్త ఆధారాలు తెలియజేస్తున్నాయి.""}]"
భూభా,'భూభా',3,"[{""sentence_id"": 615, ""text"": ""అయితే, మొరియోరి ప్రధాన భూభాగం మావోరీ  సమూహంగా  ఉన్నారని ,వారు న్యూజిలాండ్ నుండి చాతమ్  దీవులకు వలస వెళ్లి, వారి  స్వంత ప్రత్యేక, శాంతియుత సంస్కృతిని అభివృద్ధి చేసుకున్నారు అని కొత్త ఆధారాలు తెలియజేస్తున్నాయి.""}, {""sentence_id"": 1730, ""text"": ""సుందర్‌బన్లను UNESCO ప్రపంచ వారసత్వ ప్రదేశంగా ప్రకటించింది. భారత భూభాగంలోని అటవీ భూభాగాన్ని సుందర్‌బన్ జాతీయ ఉద్యానవనం అని అంటారు.""}, {""sentence_id"": 1851, ""text"": ""దానికి సంబంధించిన కానీ సాధారణంగా ఆల్పైన్ శైలి అధిరోహణ స్కై పర్యటన లేదా పర్వతారోహణం, నిటారుగా భూభాగంపై జరుగుతుంది రెండో వాటిని పాల్గొన్న మరియు చాలా బిరుసైన స్కిస్ మరియు బూట్లు అవసరం పడదు.""}]"
వెళ్లార,'వెళ్లార',3,"[{""sentence_id"": 616, ""text"": ""చాథమ్ దీవుల్లో మరో తెగ కూడా ఉండేది, వీరు మాయోరి, వీరు న్యూజిలాండ్ నుంచి వలస వెళ్లారు.""}, {""sentence_id"": 1056, ""text"": ""అంత్యక్రియలకు హాజరు కావడానికి, సుమారు నాలుగు మిలియన్ల మంది ప్రజలు రోమ్‌కు వెళ్లారు.""}, {""sentence_id"": 1705, ""text"": ""పోర్చుగల్ వాసులు దాన్ని  నాశనం చేసి, కాసా బ్రంకా అనే పేరుతో పునర్నిర్మించారు, 1755 లో వచ్చిన భూకంపం తరువాత మాత్రమే దీనిని వదిలి వెళ్లారు.""}]"
వేస్త,'వేస్త',3,"[{""sentence_id"": 618, ""text"": ""దశాబ్దాల తరబడి ఉన్నవారు మన సమస్యలను, అపజయాలను పక్షపాత రహితంగా అంచనా వేస్తూనే మన శక్తి సామర్థ్యాలను మరియు అభిరుచులను ప్రోత్సహించడంలో సహాయపడ్డారు.""}, {""sentence_id"": 1122, ""text"": ""\""\""\""ప్రమాదం జరిగిన ప్రదేశానికి దగ్గర్లోని గ్యారేజీలో పనిచేస్తున్న ఒక వ్యక్తి ఇలా అన్నాడు: \""\""\""\""రోడ్డు దాటడానికి పిల్లలు నిరీక్షిస్తున్నారు, వార౦దరూ కేకలు వేస్తూ, ఏడుస్తూ ఉన్నారు.\""\""\""\""\""\""\""""}, {""sentence_id"": 1505, ""text"": ""ప్రాజెక్ట్ ఆధారిత అభ్యసన అభ్యసనను మరింత సులభతరం మరియు మరింత ఆసక్తికరంగా తీర్చిదిద్దాల్సి ఉండగా, బోధకుడు ఇచ్చే మద్దతు మరో అడుగు ముందుకు వేస్తుంది.""}]"
థాగత ,'థాగత ',3,"[{""sentence_id"": 619, ""text"": ""వ్యక్తులు చెప్పే వారి వ్యక్తిగత, కుటుంబ మరియు సంస్థాగత కథలను వింటున్నప్పుడు, మాకు గతం గురించి మరియు సంస్థ యొక్క సంస్కృతికి మంచి లేదా చెడు కోసం ప్రభావితం చేసిన కొంతమంది వ్యక్తుల గురించి మంచి అవగాహన వచ్చింది.""}, {""sentence_id"": 1665, ""text"": ""ఒక అభ్యసన సంస్థను స్థాపించడానికి సమయం తీసుకునే ప్రక్రియతో ఒక సంస్థ ఎందుకు ముందుకు సాగాల్సి ఉంటుంది? సంస్థాగత అభ్యసన భావనలను ఆచరణలోకి తీసుకురావడానికి ఒక లక్ష్యమే ఆవిష్కరణ.""}, {""sentence_id"": 1668, ""text"": ""సంస్థ సృజనాత్మకంగా ఉండటానికి ముందు, నాయకత్వం సృజనాత్మకత యొక్క సంస్కృతిని అలాగే పంచుకునే జ్ఞానాన్ని మరియు సంస్థాగత అభ్యసనను రూపొందించాలి.""}]"
వైఫల,'వైఫల',3,"[{""sentence_id"": 621, ""text"": ""విజయాలను అంచనా వేయడం, వైఫల్యాల గురించి అవగాహన కలిగి ఉన్నప్పుడు, వ్యక్తులు పాల్గొనే మొత్తం వ్యక్తులు సంస్థ యొక్క విలువలు, మిషన్ ఇంకా చోదక శక్తులను మరింత లోతుగా అన్వేషిస్తుంది.""}, {""sentence_id"": 1299, ""text"": ""iPods అతిగా వేడెక్కడం ద్వారా వైఫల్యం చెందాయని 60 కేసులు రిపోర్ట్ చేయబడ్డాయి. వీటిలో 6 వరకూ మంటలు రేగి 4గురు స్వల్పంగా గాయపడ్డారు.""}, {""sentence_id"": 1550, ""text"": ""మిత్రదేశాలతో సంబంధాలు వైఫల్యం చెందటంతో, జర్మనీ బహుశా యూరప్ లోని మిగిలిన దేశాలు లాగే  బ్రిటన్ ను అధీనంలోకి తీసుకుని ఉండేది.""}]"
చనల,'చనల',3,"[{""sentence_id"": 624, ""text"": ""విభిన్న ఆలోచనలు లేదా ఫీల్డ్ లను ఒక పరిష్కారం కనుగొనడం కొరకు ఏకరూప త కు సంబంధించి సమస్యలను పరిష్కరించే టెక్నిక్ లను ఏకరూప ఆలోచనా సరళిగా మనం చూడవచ్చు.""}, {""sentence_id"": 1193, ""text"": ""\""అతని వయసు 20ఏళ్లని తెలుస్తోంది. బీబర్ ఒక ప్రకటనలో ఇలా అన్నాడు, \""\""నేను ఈ విషాద సంఘటనలో లేకపోయినప్పటికీ లేదా ప్రత్యక్షంగా పాల్గొననప్పటికీ, నా ఆలోచనలు మరియు ప్రార్థనలు బాధితుడి కుటుంబంతో ఉన్నాయి.\""\""\""""}, {""sentence_id"": 1478, ""text"": ""సాంకేతిక నిర్ణయాత్మకత అనే పదం ఆచరణలో ఉన్న అనేక ఆలోచనలు కలిగి ఉంటుంది, సాంకేతిక ముందంజ లేదా సాంకేతిక ఆవశ్యకత నుండి మానవ విధి అనేది శాస్త్రీయ చట్టాలు మరియు వాటి వ్యక్తీకరణ అనే అంతర్లీన తర్కం ద్వారా స్ఫూర్తి పొందింది అనే భావనను కలిగిస్తుంది.""}]"
అస్పష,'అస్పష',3,"[{""sentence_id"": 631, ""text"": ""ఈ సామర్థ్యాల్లో ఇతరుల యొక్క ఉద్దేశ్యాన్ని అర్థం చేసుకోవడం అనేది ఎంతో కీలకమైనది. భౌతిక చర్యల సంభావ్య అస్పష్టతలను పరిష్కరించడానికి ఇది అనుమతిస్తుంది.""}, {""sentence_id"": 683, ""text"": ""ఇది తప్పనిసరి ఎందుకంటే, నీటి యొక్క పరిమాణం చాలా ఎక్కువ మొత్తంలో ఉండడం వల్ల, అసలైన వాటర్ ఫాల్‌ను చూడటం చాలా అస్పష్టంగా ఉంటుంది—ఎందుకంటే ఇది మొత్తం నీటి ద్వారా ఏర్పడినది!""}, {""sentence_id"": 835, ""text"": ""ఇతర సందర్భాల్లో, పర్యాటక వసతికి వెలుపల ఉండే వారు మాత్రమే నమోదు చేసుకోవాల్సి ఉంటుంది.  అయితే, ఇది చట్టాన్ని మరింత అస్పష్టంగా చేస్తుంది, కనుక, ముందస్తుగా తెలుసుకోండి.""}]"
ప్రప,'ప్రప',3,"[{""sentence_id"": 637, ""text"": ""4 సంవత్సరాల తర్వాత పేటెంట్ అనుమతించబడింది, అది MRI రంగం‌లోనే ప్రపంచ ప్రప్రథమ పేటెంట్.""}, {""sentence_id"": 867, ""text"": ""అనేక స్థిరమైన, సామర్థ్య౦గల ప్రయాణికులు అనేక చిన్న సాంస్కృతిక సర్దుబాట్లు త్వరిత౦గా చేరుతూ ఉండగల అభివృద్ధి చె౦దుతున్న ప్రప౦చ ప్రయాణ౦లోని కొత్తదనాన్ని అధిగమి౦చడ౦ జరిగి౦ది.""}, {""sentence_id"": 1947, ""text"": ""అలాగే ఉత్తరదిక్కున ప్రప౦చవ్యాప్త౦గా ప్రఖ్యాతిగా౦చబడిన మారియన్ అప్రిసియోన్స్ స్థలమైన అవర్ లేడీ ఆఫ్ ఫాతిమా (ప్రార్థనా స్థల౦) ను స౦దర్శి౦చ౦డి.""}]"
నస,'నస',3,"[{""sentence_id"": 639, ""text"": ""ఎసిన్క్రోనస్ కమ్యూనికేషన్ ఇతరుల యొక్క ప్రతిచర్యమరియు ప్రతిచర్యకొరకు సమయాన్ని ప్రోత్సహిస్తుంది.""}, {""sentence_id"": 1052, ""text"": ""ప్రస్తుత సెనేటర్ మరియు అర్జెంటీనా ప్రథమ మహిళ క్రిస్టినా ఫెర్నాండెజ్ డి కిర్చ్నర్ నిన్న సాయంత్రం బ్యూనస్ ఎయిర్స్ నుండి 50 కిలోమీటర్ల (31 మైళ్ళు) దూరంలో ఉన్న లా ప్లాటాలో తన అధ్యక్ష అభ్యర్థిత్వాన్ని ప్రకటించారు.""}, {""sentence_id"": 1593, ""text"": ""శరీరధర్మశాస్త్రం మరియు ప్రవర్తనలో గమనించిన చాలా లయలు తరచుగా జీవ గడియారాల ద్వారా ఎండోజెనస్ సైకిల్ ఉనికిని మరియు వాటి ఉత్పత్తిపై ఆధారపడి ఉంటాయి.""}]"
సరళమ,'సరళమ',3,"[{""sentence_id"": 641, ""text"": ""దీనికి అదనంగా, సరళమైన పనిగంటల సంభావ్యతతో తక్కువ సమయ పరిమితులు న్నాయి. (బ్రెమర్, 1998)""}, {""sentence_id"": 1432, ""text"": ""చాలా దుర్వినియోగం మరియు తరచుగా-ఎగతాళి చేసే నియమం ఒక ఇమేజ్ లో క్రమక్రమాన్ని ఉంచేటప్పుడు డైనమిజం ను సృష్టించే ఒక సరళమైన మార్గదర్శకం.""}, {""sentence_id"": 1538, ""text"": ""సిద్ధాంతపరంగా టిబెటన్ బౌద్ధం చాలా సరళమైనది. దీనిలో కుండలినీ యోగం, ధ్యానం మరియు సర్వతోముఖప్రేమ యొక్క మార్గం ఉన్నాయి.""}]"
సమయ ,'సమయ ',3,"[{""sentence_id"": 641, ""text"": ""దీనికి అదనంగా, సరళమైన పనిగంటల సంభావ్యతతో తక్కువ సమయ పరిమితులు న్నాయి. (బ్రెమర్, 1998)""}, {""sentence_id"": 741, ""text"": ""\""\""\""హవాయి వలె అదే సమయ మండలితో, ద్వీపాలు కొన్నిసార్లు \""\"" హవాయి డౌన్ అండర్\""\"" అని భావించబడతాయి.\""\""\""""}, {""sentence_id"": 1662, ""text"": ""వారు తరచుగా సంప్రదాయ జట్టు సభ్యుల కంటే ఎక్కువ స్వయంప్రతిపత్తిని కలిగి ఉంటారు, ఎందుకంటే వారి బృందాలు వారి స్థానిక నిర్వాహకులు అర్థం చేసుకోలేని వేరు వేరు సమయ మండలాల ప్రకారం వారి బృందాలు కలుసుకోవచ్చు.""}]"
ఏ సమయంల,'ఏ సమయంల',3,"[{""sentence_id"": 643, ""text"": ""రోజులో ఏ సమయంలోనైనా విద్యార్థులు బోధకులకి   ప్రశ్నలను సబ్మిట్ చేయవచ్చు మరియు తదుపరి ముఖాముఖి సమావేశం వరకు వేచి ఉండటం కంటే, సరైన సమాధానాలు వేగంగా ఆశించవచ్చు.""}, {""sentence_id"": 858, ""text"": ""దీనిలో లైన్ లో వేచి ఉండటం కూడా చేర్చబడుతుంది, ఎందుకంటే ఎలాంటి నోటీస్ లేకుండా డ్రగ్-స్నిఫింగ్ కుక్కలు ఏ సమయంలోనైనా ఉపయోగించవచ్చు.""}, {""sentence_id"": 1098, ""text"": ""అయినప్పటికీ, క్షయ వ్యాధి గల సమూహం మొత్తంలో ఇప్పటికీ XDR-TB శాతం తక్కువగా ఉన్నట్లు కనిపిస్తుంది; దక్షిణాఫ్రికాలో ఏ సమయంలోనైనా మొత్తం 330,000 మందిలో 6,000 మందికి సోకింది.""}]"
p,'p',3,"[{""sentence_id"": 644, ""text"": ""postmodern విధానంలో నేర్చుకోవడమనేది ఖచ్చితంగా అభ్యసించడం నుండి స్వేచ్ఛనిస్తుంది. నేర్చుకోవడానికి మంచి మార్గాలు ఎన్నో ఉన్నాయి.""}, {""sentence_id"": 1175, ""text"": ""Springboks తమ 5 వరుస ఓటమిల పరంపరకు ఈ విజయంతో ముగింపు పలికింది.""}, {""sentence_id"": 1343, ""text"": ""pH లెవెల్ అనేది పరీక్షించబడిన రసాయనంలో ఉన్న హైడ్రోజన్ అయాన్‌ల (pH లో H) మొత్తాన్ని బట్టి సూచిస్తుంది.""}]"
విషయమ,'విషయమ',3,"[{""sentence_id"": 645, ""text"": ""వాస్తవానికి నేర్చుకోవడానికి ఒక మంచి విషయమే ఉండదు. నేర్చుకునేవారు మరియు జ్ఞానాన్ని బోధించే వారి మధ్య జరిగే అనుభవాల ద్వారా నేర్చుకోవడం జరుగుతుంది.""}, {""sentence_id"": 1672, ""text"": ""మెదడుకు కలిగే గాయాలు, మానసిక వ్యధ, ట్యూమర్లు, వంటి వివిధ రకాల నష్టాల వలన మానసిక స్థితిపై ప్రభావం చూపిస్తుంది మరియు వారి ప్రవర్తనలో మార్పులకు కారణమవుతాయని మనకు చాలా కాలంగా తెలిసిన విషయమే.""}, {""sentence_id"": 1924, ""text"": ""ఇది సిగ్గుపడాల్సిన విషయమేమి కాదు: ఇది చాలా మందికి ఉన్న ఇతర సమస్యల యొక్క వ్యక్తిగత భయాలు మరియు అయిష్టాలకు భిన్నం కాదు.""}]"
"చేయడం, ","'చేయడం, '",3,"[{""sentence_id"": 646, ""text"": ""అన్ని చేయబడ్డ మరియు సమాచారాన్ని ప్రజంట్ చేయడం, అభ్యసన ఆధారిత టెలివిజన్ షోలతో మా ప్రస్తుత అనుభవం ఈ విషయాన్ని తెలియజేస్తుంది.""}, {""sentence_id"": 949, ""text"": ""ప్రాథమికంగా మీరు మీ సాయం అందించడం, డాక్ లను పేసింగ్ చేయడం, వారి యాచ్ లను శుభ్రం చేసే వ్యక్తులను చేరుకోవడం, బార్ లో నావికులతో కాంటాక్ట్ చేయడం మొదలైన వాటిని గురించి మీరు నోటీస్‌లు పెడ్తారు.""}, {""sentence_id"": 1677, ""text"": ""ఉదాహరణకు నియంత్రణ, ప్రణాళిక, ఏర్పాటు చేయడం, వినియోగదారుల ప్రశ్నలు మరియు సమస్యలను పరిష్కరించడం అలాగే చేతి రాత, స్వరం మరియు ముఖమును గుర్తించడం.""}]"
చేస్తామ,'చేస్తామ',3,"[{""sentence_id"": 648, ""text"": ""మేము ఎన్నడూ కారుఓవర్హాల్ చేస్తాము, మా పెరడులో ఫౌంటెన్ నిర్మించడానికి, పురాతన శిథిలాలను పరీక్షించడానికి పెరూకు ప్రయాణి౦చడ౦, లేదా మన పొరుగువారి ఇ౦టిని పునఃనమూనా చేయడ౦ వ౦టివేవీ చేయము.""}, {""sentence_id"": 1258, ""text"": ""ఇంకా మన వస్తువులపై ఎనభై శాతం మధ్య అమెరికా దేశాలలో సుంకాల ద్వారా పన్ను విధించబడింది. మేము మిమ్మల్ని ట్రీట్ చేస్తాము.""}, {""sentence_id"": 1377, ""text"": ""మేము మా ఇళ్ళు మొక్కలతోనే నిర్మిస్తాము మరియు మొక్కల నుండే బట్టలు తయారు చేస్తాము. మేము తినే ఆహారం చాలా వరకు మొక్కలే. మొక్కలు లేకుండా జంతువులు మనుగడ సాగించలేవు.""}]"
చేయడ,'చేయడ',3,"[{""sentence_id"": 648, ""text"": ""మేము ఎన్నడూ కారుఓవర్హాల్ చేస్తాము, మా పెరడులో ఫౌంటెన్ నిర్మించడానికి, పురాతన శిథిలాలను పరీక్షించడానికి పెరూకు ప్రయాణి౦చడ౦, లేదా మన పొరుగువారి ఇ౦టిని పునఃనమూనా చేయడ౦ వ౦టివేవీ చేయము.""}, {""sentence_id"": 1526, ""text"": ""అ౦తేకాక, అలా చేయడ౦లో విఫలమైతే తీవ్ర పర్యవసానాలు ఉ౦టాయి: ఎదుగుదల కు౦డ, పోషకాహార లోప౦, చివరికి మరణ౦.""}, {""sentence_id"": 1543, ""text"": ""ఇది రాబోయే 40 సంవత్సరాలపాటు కొనసాగుతు౦ది, ప్రాక్సీ సైన్యాలు, ఆఫ్రికా ను౦డి ఆసియావరకు, ఆఫ్గనిస్తాన్, క్యూబా, అనేక ప్రా౦తాల్లో యుద్ధక్షేత్రాల్లో నిజమైన పోరాట౦ చేయడ౦ ప్రార౦బ౦గా ఉ౦టు౦ది.""}]"
వ౦టి,'వ౦టి',3,"[{""sentence_id"": 648, ""text"": ""మేము ఎన్నడూ కారుఓవర్హాల్ చేస్తాము, మా పెరడులో ఫౌంటెన్ నిర్మించడానికి, పురాతన శిథిలాలను పరీక్షించడానికి పెరూకు ప్రయాణి౦చడ౦, లేదా మన పొరుగువారి ఇ౦టిని పునఃనమూనా చేయడ౦ వ౦టివేవీ చేయము.""}, {""sentence_id"": 819, ""text"": ""\""\""\""మీరు ప్రయాణి౦చేటప్పుడు, వస్తువులు \""\""\""\""తిరిగి ఇ౦టికి\""\""\""\"" వ౦టివి ఉ౦డకు౦డకు౦డ ఉ౦డకు౦డకు౦డ, వాటిని ఆశి౦చ౦డి. మర్యాద, చట్టాలు, ఆహారం, ట్రాఫిక్, బస, ప్రమాణాలు, భాష మొదలైన వాటి వల్ల మీరు నివసించే ప్రదేశానికి కొంత తేడా ఉంటుంది.\""\""\""""}, {""sentence_id"": 1184, ""text"": ""\""\""\""\""\""\""\""భూనివాసులపై లక్షలాదిమ౦ది మరణ౦, నాశన౦, భయ౦\""\""\""\"" వ౦టి స౦ఘటనలకు\""\""\""\"" దేవునిపై దావా వేశారు.\""\""\""""}]"
అండర,'అండర',3,"[{""sentence_id"": 649, ""text"": ""ఐరోపా మరియు బ్రాడ్ బ్యాండ్ శాటిలైట్ లకు అండర్ సీ ఫైబర్ ఆప్టిక్ కేబుల్ లింక్ ల ద్వారా, గ్రీన్ లాండ్ ఇంటర్నెట్ యాక్సెస్ ఉన్న 93% జనాభాతో బాగా అనుసంధానించబడింది.""}, {""sentence_id"": 741, ""text"": ""\""\""\""హవాయి వలె అదే సమయ మండలితో, ద్వీపాలు కొన్నిసార్లు \""\"" హవాయి డౌన్ అండర్\""\"" అని భావించబడతాయి.\""\""\""""}, {""sentence_id"": 1886, ""text"": ""అండర్ వాటర్ టోపాలజీ వల్ల, రిటర్న్ ఫ్లో కొన్ని లోతైన సెక్షన్ ల వద్ద కేంద్రీకృతమై ఉంటుంది, మరియు వేగంగా ప్రవహించే ప్రవాహం నుంచి లోతైన నీరు అక్కడ ఏర్పడుతుంది.""}]"
