segment,segment_display,count,example_occurrences
ex te nsos ,'ex te nsos ',3,"[{""sentence_id"": 1363, ""text"": ""Atleta integral, el tigre tiene la habilidad de trepar (pero no demasiado bien), nadar, dar extensos saltos y jalar cinco veces más fuerte que una persona robusta.""}, {""sentence_id"": 1844, ""text"": ""El Valle de Cochamó es el destino para escalar más popular de Chile y es conocido como el Yosemite de Sudamérica, con variedad de extensos muros y riscos de granito.""}, {""sentence_id"": 1941, ""text"": ""Tanto los extensos bulevares como las edificaciones con frentes espejados y los centros comerciales vanguardistas están salpicados por techos de tejas rojas tradicionales, del mercado del siglo XVIII y de las antiguas mezquitas e iglesias. Aun así, su ambiente se asemeja más al de la Europa mediterránea que al de la Turquía tradicional.""}]"
ocel,'ocel',3,"[{""sentence_id"": 1366, ""text"": ""Los ocelotes disfrutan alimentarse de criaturas pequeñas. En lo posible, cazarán monos, serpientes, roedores y aves. Casi todas sus presas tendrán un tamaño muy inferior al suyo.""}, {""sentence_id"": 1367, ""text"": ""Los científicos creen que los ocelotes rastrean y encuentran animales para comer (presas) a través del olfato, oliendo el suelo donde han pasado.""}, {""sentence_id"": 1368, ""text"": ""Tienen muy buena visión nocturna y en lugares oscuros y, además, se desplazan muy sigilosamente. Los ocelotes cazan a sus presas mimetizándose con su entorno y luego se abalanzan sobre ellas.""}]"
o te s ,'o te s ',3,"[{""sentence_id"": 1366, ""text"": ""Los ocelotes disfrutan alimentarse de criaturas pequeñas. En lo posible, cazarán monos, serpientes, roedores y aves. Casi todas sus presas tendrán un tamaño muy inferior al suyo.""}, {""sentence_id"": 1367, ""text"": ""Los científicos creen que los ocelotes rastrean y encuentran animales para comer (presas) a través del olfato, oliendo el suelo donde han pasado.""}, {""sentence_id"": 1368, ""text"": ""Tienen muy buena visión nocturna y en lugares oscuros y, además, se desplazan muy sigilosamente. Los ocelotes cazan a sus presas mimetizándose con su entorno y luego se abalanzan sobre ellas.""}]"
d es plazan,'d es plazan',3,"[{""sentence_id"": 1368, ""text"": ""Tienen muy buena visión nocturna y en lugares oscuros y, además, se desplazan muy sigilosamente. Los ocelotes cazan a sus presas mimetizándose con su entorno y luego se abalanzan sobre ellas.""}, {""sentence_id"": 1369, ""text"": ""Cuando un grupo reducido de seres vivos (una población pequeña) se aparta de la principal de la que provienen (por ejemplo, si se desplazan a una cadena montañosa o a un río, o si se trasladan a una isla nueva de modo que no pueden retroceder con facilidad) se encontrarán, con frecuencia, en un ambiente diferente al que solían estar acostumbrados.""}, {""sentence_id"": 1573, ""text"": ""Tienen extremidades escamadas y con garras, ponen huevos y se desplazan sobre sus patas traseras al igual que el T-Rex.""}]"
Su ,'Su ',3,"[{""sentence_id"": 1380, ""text"": ""No tenemos la seguridad, pero podría haber tenido la viperina. Su dieta incluía tortugas, peces grandes, otros mosasáuridos e, incluso, podría haber sido un caníbal.""}, {""sentence_id"": 1784, ""text"": ""El océano no es el lugar donde residen activamente los cocodrilos de agua salada. Su hábitat primario son los estuarios de los ríos que se localizan al norte de Rockhampton.""}, {""sentence_id"": 1934, ""text"": ""La capital de Moldavia es Chişinău. Su lengua regional es el rumano, aunque el ruso también es muy hablado.""}]"
recet,'recet',3,"[{""sentence_id"": 1384, ""text"": ""No es posible que las recetas de la antigua Roma incluyeran alimentos que llegaron a Europa desde América o Asia siglos después.""}, {""sentence_id"": 1833, ""text"": ""El curry es una receta a base de hierbas y especias y que se sirve con carne o vegetales.""}, {""sentence_id"": 1967, ""text"": ""La gastronomía de Mayorca, como la de otras regiones similares del Mediterráneo, se basa en el pan, los vegetales y la carne (especialmente la porcina), y utiliza aceite de oliva en todas sus recetas.""}]"
uario ,'uario ',3,"[{""sentence_id"": 1388, ""text"": ""Los templos tienen un patio abierto y a continuación un santuario interno al que solo podían ingresar los sacerdotes.""}, {""sentence_id"": 1390, ""text"": ""La parte superior de la torre constituía un santuario especial para su deidad.""}, {""sentence_id"": 1947, ""text"": ""También debe visitar, hacia el norte, el gran Santuario de Nuestra Señora de Fátima (Santuario) que es un sitio donde hubo apariciones de la Virgen María, famosas en todo el mundo.""}]"
piram,'piram',3,"[{""sentence_id"": 1389, ""text"": ""En ocasiones, se edificaban torres especiales con forma piramidal, denominadas zigurats, para que formasen parte de los templos.""}, {""sentence_id"": 1461, ""text"": ""La Gran Pirámide, levantada por el pueblo egipcio en el siglo III a. C., es una de las tantas estructuras de forma piramidal y gran tamaño construidas para venerar al faraón fallecido.""}, {""sentence_id"": 1895, ""text"": ""El espectáculo de luces y el sonido piramidal son una de las cosas más interesantes para los niños en la zona.""}]"
ancia.,'ancia.',3,"[{""sentence_id"": 1391, ""text"": ""En medio del cálido clima del Oriente Medio, la casa no era de mayor importancia.""}, {""sentence_id"": 1405, ""text"": ""El 15 de agosto de 1940, se desplegó la denominada «Operación Dragón», a través de la cual los Aliados invadieron el sur de Francia.""}, {""sentence_id"": 1565, ""text"": ""Luego de ser aprobada por el Congreso el 4 de julio, se envió un borrador escrito a mano y firmado por el presidente del Congreso, John Hancock, y el secretario, Charles Thomson, a la imprenta de John Dunlap, a unas pocas calles de distancia.""}]"
d es embar,'d es embar',3,"[{""sentence_id"": 1403, ""text"": ""Si bien los desembarcos llevados a cabo durante el Día D, así como los subsiguientes enfrentamientos, habían logrado la liberación del norte de Francia, aún restaba el lado sur.""}, {""sentence_id"": 1795, ""text"": ""Durante los cruceros por San Petersburgo también se pasa tiempo en la ciudad. Se exime a quienes desembarcan de los requerimientos de visado (consulte términos).""}, {""sentence_id"": 1921, ""text"": ""Si únicamente desembarca durante excursiones a bordo, no es necesario contar con una visa por separado (desde 2009).""}]"
conjunt,'conjunt',3,"[{""sentence_id"": 1407, ""text"": ""Se puede definir a una civilización como una cultura específica de la que forma parte un extenso grupo de personas que viven y trabajan en conjunto; es decir, una sociedad.""}, {""sentence_id"": 1415, ""text"": ""El conjunto nacional de fútbol italiano, junto con el seleccionado de Alemania, es el segundo equipo con más triunfos del mundo y obtuvo la Copa Mundial de la FIFA en 2006.""}, {""sentence_id"": 1523, ""text"": ""El proceso de mutación incorpora una nueva variación genética; el de selección la remueve de ese conjunto de variaciones.""}]"
Qin,'Qin',3,"[{""sentence_id"": 1422, ""text"": ""El ejército de la dinastía Qing (1644-1912) tomó el control de la región litoral nórdica y occidental de Taiwán en 1683 y declaró a esta última como provincia dependiente del Imperio Qing en 1885.""}, {""sentence_id"": 1423, ""text"": ""En 1895, luego de haber sido vencida durante la Primera Guerra Sino-japonesa, (1894-1895), el gobierno de Qing adhiere al tratado de Shimonoseki, a través del cual cede la soberanía de Taiwán a Japón, quien conserva su control sobre la isla hasta 1945.""}]"
Imper,'Imper',3,"[{""sentence_id"": 1422, ""text"": ""El ejército de la dinastía Qing (1644-1912) tomó el control de la región litoral nórdica y occidental de Taiwán en 1683 y declaró a esta última como provincia dependiente del Imperio Qing en 1885.""}, {""sentence_id"": 1627, ""text"": ""El antiguo pueblo egipcio del Imperio Nuevo quedó maravillado con los monumentos de sus antepasados, que en ese entonces databan de más de un milenio.""}, {""sentence_id"": 1984, ""text"": ""Fue el emperador de Japón quien organizó las primeras celebraciones de los cerezos, solo para él y otros integrantes de la aristocracia de la Corte Imperial.""}]"
dim en sion,'dim en sion',3,"[{""sentence_id"": 1428, ""text"": ""Hoy en día se sigue produciendo, pero lo más importante es que su relación dimensional se trasladó a los formatos de sensor de imagen de las cámaras digitales.""}, {""sentence_id"": 1430, ""text"": ""Por ello se dice que la relación dimensional de este formato (dividir por doce a fin de calcular la razón de números enteros más sencilla) equivale a 3:2.""}, {""sentence_id"": 1515, ""text"": ""Los distintos rasgos que presenta la Internet abren paso a nuevas dimensiones desde la perspectiva del concepto de usos y recompensas.""}]"
izon,'izon',3,"[{""sentence_id"": 1433, ""text"": ""Indica que la posición más efectiva donde colocar el objeto central es la intersección que se forma entre las líneas horizontales y verticales que dividen la imagen en tercios (ver ejemplo).""}, {""sentence_id"": 1725, ""text"": ""Se ha comparado el despliegue de edificaciones que delimitan el horizonte de Hong Kong con un gráfico de barras luminoso que se evidencia por la presencia de las aguas del Puerto Victoria.""}, {""sentence_id"": 2002, ""text"": ""Si viaja a las regiones árticas o antárticas en época invernal, vivirá la experiencia de la noche polar, que significa que el sol no se alza por encima del horizonte.""}]"
ianism,'ianism',3,"[{""sentence_id"": 1435, ""text"": ""Por más de un milenio, el cristianismo había logrado unir a los estados europeos no obstante sus diferentes lenguas y costumbres.""}, {""sentence_id"": 1437, ""text"": ""Uno de los principios más importantes del cristianismo es que la riqueza debe utilizarse para aliviar el sufrimiento y la pobreza, y que los fondos de la iglesia se reservan para esa función específica.""}, {""sentence_id"": 1938, ""text"": ""El cristianismo ortodoxo es la religión mayoritaria en Moldavia.""}]"
"ar es, ","'ar es, '",3,"[{""sentence_id"": 1453, ""text"": ""Lo mismo sucede con los militares, ya que, en lugar de basar los cargos del ejército en clases, ahora se basan en el calibre.""}, {""sentence_id"": 1731, ""text"": ""Sin perjuicio de ello, los bosques no son solo manglares, sino que poseen algunos de los últimos árboles que quedan de las junglas imponentes que alguna vez cubrieron la llanura de Gangetic.""}, {""sentence_id"": 1862, ""text"": ""Aun así, incluso tradicionalmente, no todos los lapones se han dedicado a la cría de renos en gran escala, sino que vivieron de la pesca, la caza y otras actividades similares, utilizando a los renos, principalmente, como animales de tracción.""}]"
avill,'avill',3,"[{""sentence_id"": 1459, ""text"": ""Nada puede verse más que el maravilloso cielo despejado y las numerosas montañas de los alrededores. Desde el interior de esta cueva, se puede ver u oír muy poco de este mundo.""}, {""sentence_id"": 1460, ""text"": ""De las siete maravillas, la única que sigue en pie es la Gran Pirámide de Guiza.""}, {""sentence_id"": 1717, ""text"": ""Fue una de las paradas más importantes del especial Maravillas del mundo africano, de Henry Louis Gates, en PBS.""}]"
d es pej,'d es pej',3,"[{""sentence_id"": 1459, ""text"": ""Nada puede verse más que el maravilloso cielo despejado y las numerosas montañas de los alrededores. Desde el interior de esta cueva, se puede ver u oír muy poco de este mundo.""}, {""sentence_id"": 1907, ""text"": ""Un teléfono satelital no puede equipararse a un teléfono móvil, porque, para realizar una llamada, se debe estar al aire libre y con línea de visión despejada hacia el satélite.""}, {""sentence_id"": 1988, ""text"": ""Pero, debido a su ubicación en los «trópicos altos», a unos pocos grados al norte del ecuador, usted deberá lidiar siempre con el calor y, cuando el cielo está despejado, con el sol fuerte, lo que sucede con menor frecuencia.""}]"
ezar,'ezar',3,"[{""sentence_id"": 1465, ""text"": ""Arriba quiere decir que se debe empezar en la punta y empujar el arco, y abajo significa que se debe comenzar en la rana, donde la mano sostiene el arco, y tirar de este.""}, {""sentence_id"": 1552, ""text"": ""Con el propósito de obtener fácilmente su leche, pelo, carne y cuero, los pueblos y tribus antiguos empezaron a quedarse con ellos.""}, {""sentence_id"": 1728, ""text"": ""Este es el sitio que los conquistadores británicos adoptaron como propio. Por ello, si desea ver pruebas del pasado colonial de esta región, es un sitio conveniente por dónde empezar.""}]"
edumbr,'edumbr',3,"[{""sentence_id"": 1468, ""text"": ""El 6 de octubre de 1789, una muchedumbre de mujeres del mercado obligó al aterrorizado monarca Luis XVI, a María Antonieta, sus dos hijos pequeños (María Teresa, de once años y Luis Carlos, de cuatro) y a la hermana del rey, Madam Elizabeth, a volver a París desde Versalles.""}, {""sentence_id"": 1469, ""text"": ""Viajaron de vuelta hacia París en un carruaje rodeados por una muchedumbre que gritaban y lanzaban amenazas contra el rey y la reina.""}, {""sentence_id"": 1470, ""text"": ""La muchedumbre forzó al rey y la reina a abrir por completo las ventanas de su carruaje.""}]"
onial,'onial',3,"[{""sentence_id"": 1473, ""text"": ""Fueron forzados a pagar impuestos al régimen colonial de EE. UU. con el propósito de solventar la mayor parte de los gastos e intereses de los bonos que fluctuaron en nombre del gobierno filipino en los bancos de Wall Street.""}, {""sentence_id"": 1698, ""text"": ""El punta pie inicial de la influencia europea y el colonialismo tuvo lugar en el siglo XV, a raíz del descubrimiento, por el explorador portugués, Vasco da Gama, de la ruta que une el Cabo de Europa con la India.""}, {""sentence_id"": 1728, ""text"": ""Este es el sitio que los conquistadores británicos adoptaron como propio. Por ello, si desea ver pruebas del pasado colonial de esta región, es un sitio conveniente por dónde empezar.""}]"
abanico ,'abanico ',3,"[{""sentence_id"": 1478, ""text"": ""El determinismo tecnológico es un concepto que comprende, pragmáticamente, un gran abanico de ideas, desde el impulso o imperativo tecnológico hasta un sentido estricto de que existe una lógica subyacente que impulsa el destino de la humanidad y que se relaciona con las leyes de la ciencia y cómo se ven plasmadas en la tecnología.""}, {""sentence_id"": 1617, ""text"": ""Esto les proporciona un abanico más grande de posibles lugares pequeños para ocultarse de los depredadores.""}, {""sentence_id"": 1960, ""text"": ""Posee un amplio y extraordinario abanico de comunidades vegetales, gracias a la variedad de microclimas, suelos y niveles de altitud.""}]"
geograf,'geograf',3,"[{""sentence_id"": 1484, ""text"": ""En el contexto del Romanticismo, la geografía moldeó a las personas y, con el transcurso del tiempo, se desarrollaron costumbres y culturas relacionadas con esa geografía que, al estar en armonía con la localización de esa sociedad, eran preferibles a leyes que se impusieran de forma arbitraria.""}, {""sentence_id"": 1871, ""text"": ""El clima severo puede darse en cualquier punto del planeta y existen diferentes tipos en función de la geografía, topografía y condiciones atmosféricas.""}]"
canal es  ,'canal es  ',3,"[{""sentence_id"": 1491, ""text"": ""No obstante, debido a la lentitud de los canales de comunicación, los estilos occidentales podrían llevar un retraso de unos 25 a 30 años.""}, {""sentence_id"": 1540, ""text"": ""La meditación tibetana se centra en el Devata Yoga. A través de la visualización de distintas deidades, pueden desobstaculizarse los canales de energía, activarse los chakras y desarrollar la conciencia de la iluminación.""}, {""sentence_id"": 1991, ""text"": ""Los canales navegables internos pueden ser una buena temática para las vacaciones.""}]"
sem,'sem',3,"[{""sentence_id"": 1496, ""text"": ""Las subculturas congregan individuos con ideas semejantes y sentimientos de marginación por los estándares sociales y les brinda la posibilidad de generar un sentido de identidad.""}, {""sentence_id"": 1553, ""text"": ""Por lo general, las cabras domésticas eran reunidas en rebaños que vagaban por las colinas u otras zonas de pastoreo, con frecuencia cuidadas por pastores de cabras que solían ser niños o adolescentes, semejante al pastor más popular. Estos métodos de pastoreo aún se utilizan en la actualidad.""}, {""sentence_id"": 1829, ""text"": ""La pastelería alemana es de buena calidad y, en Baviera, los pasteles son bastante sabrosos y variados, semejantes a los que preparan en Austria, su vecino del sur.""}]"
niño.,'niño.',3,"[{""sentence_id"": 1501, ""text"": ""A estos niños se los apoda «salvajes». Algunos niños salvajes son confinados por personas, en general sus padres. En algunos casos, el abandono de un niño se debe al rechazo de los padres a la discapacidad intelectual o física grave que tenga el niño.""}, {""sentence_id"": 1585, ""text"": ""Una pareja podría concluir que criar a un bebé no sería lo más conveniente para ellos o para el niño.""}, {""sentence_id"": 1587, ""text"": ""En una adopción, los padres biológicos renuncian a sus derechos parentales para que una pareja distinta pueda hacerse cargo del niño.""}]"
vaje ,'vaje ',3,"[{""sentence_id"": 1504, ""text"": ""Cuando el niño salvaje es criado exclusivamente por animales distintos de los humanos, presenta comportamientos (dentro de sus posibilidades físicas) casi en un todo iguales a las del animal específico que lo cuidó, así como su miedo o indiferencia hacia las personas.""}, {""sentence_id"": 1805, ""text"": ""El uso popular del término safari hace referencia a los viajes por tierra para ver la sorprendente vida salvaje de África, en particular en la sabana.""}, {""sentence_id"": 1962, ""text"": ""El oso pardo europeo, el lobo, el águila, el búho, el lince, el gato salvaje y el urogallo, son algunos de los animales exóticos, entre otras numerosas criaturas ordinarias, que se pueden hallar en el lugar.""}]"
basado ,'basado ',3,"[{""sentence_id"": 1505, ""text"": ""Aun cuando el aprendizaje basado en proyectos debería facilitar ese proceso y hacerlo más interesante, el andamiaje va un poco más allá.""}, {""sentence_id"": 1601, ""text"": ""El turismo basado en la naturaleza suele atraer a gente interesada en visitar áreas naturales para disfrutar del paisaje, lo que incluye la vida silvestre animal y vegetal.""}, {""sentence_id"": 1605, ""text"": ""En esta lanzadera de traslado dinámico, todos están de algún modo conectados con un sistema de transporte basado en el uso de automóviles privados, y lo sostienen.""}]"
variación ,'variación ',3,"[{""sentence_id"": 1522, ""text"": ""A través de los trabajos de investigación del siglo XX se ha demostrado que existen dos grupos de variación genética: la oculta y la manifiesta.""}, {""sentence_id"": 1523, ""text"": ""El proceso de mutación incorpora una nueva variación genética; el de selección la remueve de ese conjunto de variaciones.""}, {""sentence_id"": 1524, ""text"": ""La segregación y la recombinación barajan la variación entre uno y otro generación tras generación.""}]"
vegetal es  ,'vegetal es  ',3,"[{""sentence_id"": 1525, ""text"": ""En la sabana, no resulta fácil para un primate, cuyo sistema digestivo es igual al humano, satisfacer sus necesidades de aminoácidos con los recursos vegetales de los que dispone.""}, {""sentence_id"": 1527, ""text"": ""Las proteínas presentes en las hojas y las legumbres hubiesen constituido la fuente de recursos vegetales de más sencillo acceso, pero no son fácilmente digeribles para primates como nosotros, excepto que se las cocine.""}, {""sentence_id"": 1967, ""text"": ""La gastronomía de Mayorca, como la de otras regiones similares del Mediterráneo, se basa en el pan, los vegetales y la carne (especialmente la porcina), y utiliza aceite de oliva en todas sus recetas.""}]"
ios.,'ios.',3,"[{""sentence_id"": 1543, ""text"": ""Se extendería por los siguientes 40 años y sería combatida de verdad, a través de milicias substitutas, en campos de batalla desde África hasta Asia, en Afganistán, Cuba, entre muchos otros sitios.""}, {""sentence_id"": 1572, ""text"": ""Sin embargo, hay muchas características en las aves que todavía las asemejan a los dinosaurios.""}, {""sentence_id"": 1869, ""text"": ""Los puntos de vista que se presentan suelen ser superficiales, genéricos y demasiado simplificados en comparación con la información más detallada disponible en otros sitios.""}]"
rasladar ,'rasladar ',3,"[{""sentence_id"": 1546, ""text"": ""Utilizar buques para transportar bienes es un modo mucho más eficaz para trasladar grandes números de personas y bienes por los océanos.""}, {""sentence_id"": 1547, ""text"": ""Desde siempre, la función de la marina ha sido garantizar que su país conserve la facultad de trasladar a su población y mercancías, a la vez que, interfiere con la capacidad del enemigo para hacer lo propio.""}, {""sentence_id"": 1548, ""text"": ""La campaña del Atlántico Norte en la Segunda Guerra Mundial ofrece uno de los ejemplos más claros y recientes de ello. Los estadounidenses intentaban trasladar hombres y materiales por el Océano Atlántico con el fin de apoyar a Gran Bretaña.""}]"
cabras ,'cabras ',3,"[{""sentence_id"": 1551, ""text"": ""Al parecer, las cabras fueron domesticadas, por primera vez, hace unos 10 000 años, en los montes Zagros, en Irán.""}, {""sentence_id"": 1553, ""text"": ""Por lo general, las cabras domésticas eran reunidas en rebaños que vagaban por las colinas u otras zonas de pastoreo, con frecuencia cuidadas por pastores de cabras que solían ser niños o adolescentes, semejante al pastor más popular. Estos métodos de pastoreo aún se utilizan en la actualidad.""}]"
Dunl,'Dunl',3,"[{""sentence_id"": 1565, ""text"": ""Luego de ser aprobada por el Congreso el 4 de julio, se envió un borrador escrito a mano y firmado por el presidente del Congreso, John Hancock, y el secretario, Charles Thomson, a la imprenta de John Dunlap, a unas pocas calles de distancia.""}, {""sentence_id"": 1566, ""text"": ""Se realizaron, durante la noche, entre 150 y 200 copias, a las que actualmente se conoce como las «Copias Dunlap».""}, {""sentence_id"": 1569, ""text"": ""Las 25 fotografías de Dunlap, que se sabe que aún existen, son las copias más antiguas conservadas del documento. El manuscrito original se ha perdido.""}]"
róp,'róp',3,"[{""sentence_id"": 1579, ""text"": ""Los entomólogos emplean el término insecto parásito en un sentido formal para referirse a este grupo de artrópodos.""}, {""sentence_id"": 1757, ""text"": ""Montevideo se ubica en los subtrópicos, con frecuentes temperaturas superiores a +30° C durante el verano.""}, {""sentence_id"": 1940, ""text"": ""La que una vez fue la antigua ciudad de Esmirna es hoy una metrópolis comercial moderna, evolucionada y concurrida, establecida alrededor de una extensa bahía y rodeada de montañas.""}]"
frecu en te  ,'frecu en te  ',3,"[{""sentence_id"": 1582, ""text"": ""Los casos registrados de esclerosis múltiple (EM) en EE. UU. ascienden a cerca de 400 000, lo que la hace la enfermedad neurológica más frecuente entre adultos jóvenes y de mediana edad.""}, {""sentence_id"": 1608, ""text"": ""En países desarrollados, es poco frecuente escuchar niveles parecidos de reclamos sobre la calidad del agua o el derrumbe de puentes.""}, {""sentence_id"": 1680, ""text"": ""Los viajes de estudio constituyen una parte importante de todo salón de clases. Es muy frecuente que una docente desee llevar a sus estudiantes a sitios a los que no es posible llegar en autobús.""}]"
oj es  ,'oj es  ',3,"[{""sentence_id"": 1593, ""text"": ""Con frecuencia, muchos ritmos presentes en procesos fisiológicos y en el comportamiento dependen de manera decisiva de ciclos internos y su producción a través de relojes biológicos.""}, {""sentence_id"": 1595, ""text"": ""Los relojes biológicos oscilan de forma autosostenida y tienen un período de funcionamiento cíclico libre, aun si no hay estímulos externos.""}, {""sentence_id"": 1796, ""text"": ""Normalmente, los casinos realizan grandes esfuerzos para maximizar el tiempo y dinero que gastan sus clientes. Por lo general, no hay ventanas ni relojes y las salidas pueden ser difíciles de encontrar.""}]"
Amazonas ,'Amazonas ',3,"[{""sentence_id"": 1622, ""text"": ""El río Amazonas es el más caudaloso y el segundo más extenso del planeta. Contiene 8 veces más agua que el río que le sigue en tamaño.""}, {""sentence_id"": 1623, ""text"": ""Además, el Amazonas es el río más ancho del planeta, en algunos puntos con una amplitud de hasta seis millas.""}, {""sentence_id"": 1625, ""text"": ""El gran Río Amazonas tiene una extensión de 6387 km (3980 millas) y recibe agua de miles de ríos de menor tamaño.""}]"
Vat,'Vat',3,"[{""sentence_id"": 1628, ""text"": ""Con aproximadamente 800 habitantes, la Ciudad del Vaticano es el país independiente más pequeño del mundo y el de menor población.""}, {""sentence_id"": 1629, ""text"": ""El italiano se usa en Ciudad del Vaticano, tanto para redactar su normativa como para emitir sus comunicados oficiales.""}, {""sentence_id"": 1631, ""text"": ""La totalidad de los ciudadanos que viven en Ciudad del Vaticano adscriben a la religión católica romana.""}]"
lava ,'lava ',3,"[{""sentence_id"": 1650, ""text"": ""Es posible que haya más mares en el lado cercano debido a que su corteza es más delgada, lo que facilitó a la lava ascender a la superficie.""}, {""sentence_id"": 1710, ""text"": ""En 2002, la lava del volcán Nyiragongo destruyó Goma y dejó gran parte de sus calles sumergidas, especialmente en el centro de la ciudad.""}, {""sentence_id"": 1966, ""text"": ""Esto también puede tomarse prestado de las prendas disponibles al ingresar, pero esa ropa no se lava después de cada persona que la usa, por lo que es podría no sentirse cómodo usando estas faldas. ¡Una talla única para todos los hombres!""}]"
te orías ,'te orías ',3,"[{""sentence_id"": 1651, ""text"": ""Las teorías de contenido se centran en buscar qué es lo que atrae o gusta a la gente.""}, {""sentence_id"": 1653, ""text"": ""Estas teorías analizan qué es lo que provoca que ciertas personas quieran las cosas que hacen y qué factores de su entorno los obligan a hacer o no determinadas cosas.""}, {""sentence_id"": 1654, ""text"": ""Dos teorías de muy conocidas son la de la jerarquía de necesidades, de Maslow, y la de los dos factores, de Hertzberg.""}]"
r en sión ,'r en sión ',3,"[{""sentence_id"": 1674, ""text"": ""Esto nos proporciona abundante información y material para desarrollar modelos de simulación, que favorecen nuestra comprensión acerca de los procesos mentales.""}, {""sentence_id"": 1894, ""text"": ""La gente puede no prever que la tolerancia y la comprensión también son necesarias para los viajeros de regreso en sus hogares.""}, {""sentence_id"": 1976, ""text"": ""Por ello, la lectura de este manual de gramática lo ayudará a aprender mucho sobre las reglas gramaticales persas y a lograr una mejor comprensión de las frases.""}]"
ipl,'ipl',3,"[{""sentence_id"": 1678, ""text"": ""Estas cuestiones se han vuelto disciplinas separadas, enfocadas en ofrecer soluciones a problemas de la vida real.""}, {""sentence_id"": 1846, ""text"": ""Los deportes de nieve en descenso, como el esquí y la tablanieve, son disciplinas populares que consisten en deslizarse con esquís o una tabla fijada a los pies, sobre un terreno nevado.""}, {""sentence_id"": 1849, ""text"": ""Como disciplina, el esquí alpino data de no después del siglo XVII. En 1861 los noruegos inauguraron el primer club recreativo de esquí en Australia.""}]"
gramática ,'gramática ',3,"[{""sentence_id"": 1684, ""text"": ""Los blogs también pueden contribuir a mejorar la redacción de los alumnos. Aun cuando los estudiantes suelen iniciar su experiencia de blog con una gramática y ortografía poco cuidadas, esto generalmente cambia ante la presencia de una audiencia.""}, {""sentence_id"": 1975, ""text"": ""La lengua persa tiene una gramática relativamente sencilla y en su mayor parte regular.""}, {""sentence_id"": 1976, ""text"": ""Por ello, la lectura de este manual de gramática lo ayudará a aprender mucho sobre las reglas gramaticales persas y a lograr una mejor comprensión de las frases.""}]"
ira ,'ira ',3,"[{""sentence_id"": 1686, ""text"": ""Asimismo, el blogueo «exige que los alumnos sean más comprensivos del mundo que los circunda». La necesidad de avivar el interés de la audiencia los inspira a ser inteligentes e interesantes (Toto, 2004).""}, {""sentence_id"": 1687, ""text"": ""Los blogs son un recurso que inspira a la colaboración y animan a los alumnos a profundizar su aprendizaje más allá del típico día escolar.""}, {""sentence_id"": 1843, ""text"": ""Además, existen monturas, en especial las inglesas, con barras de seguridad que permiten que el cuero del estribo se desprenda de su estructura si un jinete que sale despedido tira hacia atrás.""}]"
cán ,'cán ',3,"[{""sentence_id"": 1710, ""text"": ""En 2002, la lava del volcán Nyiragongo destruyó Goma y dejó gran parte de sus calles sumergidas, especialmente en el centro de la ciudad.""}, {""sentence_id"": 1712, ""text"": ""A su vez, la ciudad es la base para escalar el volcán Nyiragongo y sus excursiones de avistamiento de gorilas de montaña son de las más económicas de África.""}, {""sentence_id"": 1902, ""text"": ""Otros incluyen la isla Livingston y Decepción, donde existe un puerto natural espectacular formado por la caldera inundada de un volcán que permanece activo.""}]"
Sudáfrica ,'Sudáfrica ',3,"[{""sentence_id"": 1721, ""text"": ""Esta es una de las atracciones más importantes de Sudáfrica y se la reconoce como ícono principal de los Parques Nacionales de Sudáfrica (SANParks).""}, {""sentence_id"": 1723, ""text"": ""También puede ser conveniente comprar una Wild Card que permite la entrada a selecciones de parques en Sudáfrica o a todos los Parques Nacionales del país.""}]"
ritos ,'ritos ',3,"[{""sentence_id"": 1734, ""text"": ""Los autobuses parten de la estación entre distritos (al otro lado del río) durante todo el día, aunque la mayoría, en especial los que viajan al este y a Jakar (también llamada Bumthang), salen entre las 6:30 y las 7:30 h.""}, {""sentence_id"": 1735, ""text"": ""Debido a que los autobuses entre distritos con frecuencia están llenos de pasajeros, es recomendable adquirir un boleto con unos días de anticipación.""}, {""sentence_id"": 1736, ""text"": ""Casi todos los distritos cuentan con el servicio autobuses Coaster japoneses, los cuales son cómodos y resistentes.""}]"
vin,'vin',3,"[{""sentence_id"": 1751, ""text"": ""El valor de la libra de las Malvinas (FKP), moneda oficial de las Islas Malvinas, se fija en equivalencia con la británica (GBP).""}, {""sentence_id"": 1755, ""text"": ""Es prácticamente imposible cambiar dinero de las Islas Malvinas fuera del archipiélago, por ello, procure hacerlo antes de marcharse.""}]"
"ago, ","'ago, '",3,"[{""sentence_id"": 1755, ""text"": ""Es prácticamente imposible cambiar dinero de las Islas Malvinas fuera del archipiélago, por ello, procure hacerlo antes de marcharse.""}, {""sentence_id"": 1838, ""text"": ""La gastronomía javanesa, actualmente disponible en todo el archipiélago, ofrece una variedad de platos sazonados con condimentos simples, con predominancia de los aromas predilectos de los javaneses, como los cacahuates, los chiles, el azúcar (en especial de coco javanés) y varias especias aromáticas.""}, {""sentence_id"": 2001, ""text"": ""Muchas especies mamíferas han sido introducidas en Galápagos desde que el hombre llegó al archipiélago, como, por ejemplo, el ganado caprino, equino y vacuno, o los roedores, lo canes y los felinos.""}]"
JPY ,'JPY ',3,"[{""sentence_id"": 1813, ""text"": ""Se espera que la mayoría de las entradas a los eventos tengan un costo de entre JPY 2500 y JPY 130 000 y que los pases comunes cuesten JPY 7000.""}]"
