language,analysis_unit,text,count,bpe_unique_signatures,fxt_unique_signatures,fxt_seed_signature_count,has_fxt_seed_variation,most_common_bpe,most_common_fxt,seed_signatures
es,whitespace_word,predominancia,1,1,5,5,True,p|red|omin|ancia,p|r|ed|om|in|an|cia,"{""42"": ""p|r|ed|om|in|an|cia"", ""43"": ""p|r|ed|om|in|an|c|ia"", ""44"": ""p|r|ed|om|in|ancia"", ""45"": ""p|r|ed|omin|an|c|ia"", ""46"": ""p|r|ed|om|in|anc|ia""}"
es,whitespace_word,preguntaron,1,1,5,5,True,p|reg|unt|aron,p|r|eg|u|nt|aron,"{""42"": ""p|r|eg|u|nt|aron"", ""43"": ""p|r|eg|unt|aron"", ""44"": ""p|r|eg|u|n|t|aron"", ""45"": ""p|r|eg|un|t|aron"", ""46"": ""p|r|eg|u|ntaron""}"
es,whitespace_word,preguntarse,1,1,5,5,True,p|reg|unt|arse,p|r|eg|un|t|arse,"{""42"": ""p|r|eg|un|t|arse"", ""43"": ""p|r|eg|untarse"", ""44"": ""p|r|eg|u|n|t|arse"", ""45"": ""p|r|egu|n|t|arse"", ""46"": ""p|r|eg|u|nt|arse""}"
es,whitespace_word,preocuparse,1,1,5,5,True,pre|ocup|arse,p|r|eocup|ar|s|e,"{""42"": ""p|r|eocup|ar|s|e"", ""43"": ""p|r|eoc|up|ars|e"", ""44"": ""p|r|eocup|ar|se"", ""45"": ""p|r|eoc|up|ar|se"", ""46"": ""p|r|eoc|up|arse""}"
es,whitespace_word,presenciarse,1,1,5,5,True,pres|enci|arse,p|r|es en c|iar|se,"{""42"": ""p|r|es en c|iar|se"", ""43"": ""p|r|es en c|iar|s|e"", ""44"": ""p|r|es|en c|iar|se"", ""45"": ""p|r|es en c|i|ar|se"", ""46"": ""p|r|es|en c|iar|s|e""}"
es,whitespace_word,pretendiendo,1,1,5,5,True,pret|end|iendo,p|r|e te|nd|i en|d|o,"{""42"": ""p|r|e te|nd|i en|d|o"", ""43"": ""p|r|e te|n|d|i en d|o"", ""44"": ""p|r|e te|n|d|i en|d|o"", ""45"": ""p|r|e te|ndi en|d|o"", ""46"": ""p|r|e te|n|di en|do""}"
es,whitespace_word,pretendiera,1,1,5,5,True,pret|end|iera,p|r|e te n|dier|a,"{""42"": ""p|r|e te n|dier|a"", ""43"": ""p|r|e te|n|d|ier|a"", ""44"": ""p|r|e te|n|dier|a"", ""45"": ""p|r|e te nd|ier|a"", ""46"": ""p|r|e te|nd|ier|a""}"
es,whitespace_word,producirá,1,1,5,5,True,pro|du|cir|Ã¡,p|r|od|uc|ir|á,"{""42"": ""p|r|od|uc|ir|á"", ""43"": ""p|r|oduc|ir||"", ""44"": ""p|r|odu|c|ir|á"", ""45"": ""p|r|oduc|irá"", ""46"": ""p|r|od|uc|irá""}"
es,whitespace_word,profundas,1,1,5,5,True,pro|fund|as,p|r|of|u|nd|as,"{""42"": ""p|r|of|u|nd|as"", ""43"": ""p|r|of|undas"", ""44"": ""p|r|of|und|as"", ""45"": ""p|r|of|un|d|as"", ""46"": ""p|r|of|u|n|d|as""}"
es,whitespace_word,pronunciadas,1,1,5,5,True,pr|on|unci|adas,p|r|on|u|n|c|iad|as,"{""42"": ""p|r|on|u|n|c|iad|as"", ""43"": ""p|r|on|unc|iad|as"", ""44"": ""p|r|on|u|nc|iadas"", ""45"": ""p|r|on|u|nc|iad|as"", ""46"": ""p|r|on|un|c|iad|as""}"
es,whitespace_word,"protegido,",1,1,5,5,True,"pro|te|g|ido|,","p|r|o te|gid|o,","{""42"": ""p|r|o te|gid|o,"", ""43"": ""p|r|o te|g|i|do,"", ""44"": ""p|r|o te|gi|d|o,"", ""45"": ""p|r|o te|g|ido,"", ""46"": ""p|r|o te|g|id|o,""}"
es,whitespace_word,"píceas,",1,1,5,5,True,"p|ÃŃ|ce|as|,","p|í|c|eas,","{""42"": ""p|í|c|eas,"", ""43"": ""p||c|eas|,"", ""44"": ""p|íceas,"", ""45"": ""p|íc|eas,"", ""46"": ""p||c|eas,""}"
es,whitespace_word,químicamente,1,1,5,5,True,quÃŃ|m|icamente,q|u|ím|ic|am|en te,"{""42"": ""q|u|ím|ic|am|en te"", ""43"": ""qu|ím|ic|am|en te"", ""44"": ""qu|ím|icam|en te"", ""45"": ""qu|ím|icam en te"", ""46"": ""qu|ím|ic|am en te""}"
