language,text,count,bpe_unique_signatures,fxt_unique_signatures,fxt_seed_signature_count,has_fxt_seed_variation,most_common_bpe,most_common_fxt,seed_signatures
en,Atoms are so incredibly tiny that trillions of them could fit into the period at the end of this sentence.,1,1,5,5,True,At|oms|Ġare|Ġso|Ġincredibly|Ġtiny|Ġthat|Ġtr|ill|ions|Ġof|Ġthem|Ġcould|Ġfit|Ġinto|Ġthe|Ġperiod|Ġat|Ġthe|Ġend|Ġof|Ġthis|Ġsentence|.,At|oms|are|so|incr|ed|ib|ly|t|iny|t|hat|t|rill|ions|of|t|hem|could||fit||int|o|t|he|period||at||t|he|en d|of|t|hi s|s en te nce.,"{""42"": ""At|oms|are|so|incr|ed|ib|ly|t|iny|t|hat|t|rill|ions|of|t|hem|could||fit||int|o|t|he|period||at||t|he|en d|of|t|hi s|s en te nce."", ""43"": ""At|oms|are|so|incr|ed|ib|ly|t|iny|t|hat|t|rill|ion|s|of|t|hem|could||fit||int|o|t|he|period||at||t|he|en d|of|t|hi s|s en te nce."", ""44"": ""At|oms|are|so|incr|edib|ly|t|iny|t|hat|t|rill|ion|s|of|t|hem|could||fit||int|o|t|he|period||at||t|he|en d|of|t|hi s|s en te nce."", ""45"": ""At|oms|are|so|incr|ed|ib|ly|t|iny|t|hat|t|rill|ions|of|t|hem|could||fit||int|o|t|he|period|at||t|he|en d|of|t|hi s|s en te nce."", ""46"": ""At|oms|are|so|incr|edib|ly|t|iny|t|hat|t|rill|ions|of|t|hem|could||fit||int|o|t|he|period||at||t|he|en d|of|t|hi s|s en te nce.""}"
en,"Attention Deficit Disorder ""is a neurological syndrome whose classic defining triad of symptoms including impulsivity, distractibility, and hyperactivity or excess energy"".",1,1,5,5,True,"A|tt|ention|ĠDe|ficit|ĠDis|order|Ġ""|is|Ġa|Ġneuro|log|ical|Ġsyn|drome|Ġwhose|Ġclassic|Ġdef|ining|Ġtri|ad|Ġof|Ġsymptoms|Ġincluding|Ġimpuls|ivity|,|Ġdist|ract|ibility|,|Ġand|Ġhyper|act|ivity|Ġor|Ġexcess|Ġenergy|"".","At|te nt|ion|Deficit||Disorder||""|is|a|neurol|og|ical|syn|dr|om|e|whose|class|ic|defin|ing|t|riad|of|sym|pt|oms|incl|udin|g|impul|s|iv|it|y,|dist|ract|ibilit|y,|and|hyp|er|act|ivit|y|or|exc|es s|en er|gy""|.","{""42"": ""At|te nt|ion|Deficit||Disorder||\""|is|a|neurol|og|ical|syn|dr|om|e|whose|class|ic|defin|ing|t|riad|of|sym|pt|oms|incl|udin|g|impul|s|iv|it|y,|dist|ract|ibilit|y,|and|hyp|er|act|ivit|y|or|exc|es s|en er|gy\""|."", ""43"": ""At|te n|t|ion||Deficit||Disorder||\""is a|neurol|og|ical|syn|dr|om|e|whose|class|ic||defin|ing|t|riad|of|sym|pt|om|s|incl|udin|g|impul|s|iv|it|y,|dist|ract|ib|ilit|y,|and|hyp|er|act|ivit|y|or|exc|es s|en er|gy\""|."", ""44"": ""At|te nt|ion||Deficit||Disorder||\""|is|a|neur|ol|og|ical||syn|dr|om|e|whose|class|ic|defin|ing|t|riad|of|sym|pt|oms|incl|udin|g|impul|siv|it|y,|dist|ract|ibilit|y,|and|hyp|er|act|ivit|y|or|exc|es s|en er|gy\""|."", ""45"": ""At|te nt|ion||Def|icit||Disorder||\""|is|a|neur|ol|ogical|syn|dr|om|e|whose|class|ic||defin|ing|t|riad|of|sym|pt|oms|incl|udin|g|impul|siv|it|y,|dist|ract|ibilit|y,|and|hyp|er|act|ivity|or|exc|es s|en er|gy\""|."", ""46"": ""At|te nt|ion|Deficit||Disorder||\""|is|a|neurol|og|ical|syn|dr|om|e|whose|class|ic|defin|ing|t|riad|of|sym|pt|oms|incl|udin|g|impul|siv|it|y,|dis|t|ract|ibilit|y,|and|hyp|er|act|ivit|y|or|exc|es s|en er|gy\"".""}"
en,Australia's Mitchell Gourley finished eleventh in the men's standing Super-G. Czech competitor Oldrich Jelinek finished sixteenth in the men's sitting Super-G.,1,1,5,5,True,A|ustr|alia|'s|ĠMitch|ell|ĠG|our|ley|Ġfinished|Ġele|venth|Ġin|Ġthe|Ġmen|'s|Ġstanding|ĠSuper|-G|.|ĠC|ze|ch|Ġcompet|itor|ĠOld|rich|ĠJ|eline|k|Ġfinished|Ġsix|te|enth|Ġin|Ġthe|Ġmen|'s|Ġsitting|ĠSuper|-G|.,Au|s|t|ralia'|s|Mit|chell||Gourl|ey|fin|ished|elev en t|h|in|t|he|m en's|st|anding|Super|-|G.|Czech|comp|etitor|Oldr|ich|Jel|in|ek|fin|ished|six te en t|h|in|t|he|m en's|sit|ting|Super|-|G.,"{""42"": ""Au|s|t|ralia'|s|Mit|chell||Gourl|ey|fin|ished|elev en t|h|in|t|he|m en's|st|anding|Super|-|G.|Czech|comp|etitor|Oldr|ich|Jel|in|ek|fin|ished|six te en t|h|in|t|he|m en's|sit|ting|Super|-|G."", ""43"": ""Aust|ralia'|s|Mit|chell|Gourl|ey|fin|ished|elev en t|h|in|t|he|m en's|st|anding|Super|-|G.|Czech|comp|etitor|Oldr|ich|Jel|inek|fin|ished|six te en t|h|in|t|he|m en's|sit|ting|Super|-|G."", ""44"": ""Au|st|ralia'|s|Mit|chell||Gourley|fin|ished|elev en t|h|in|t|he|m en's|st|anding|Super|-|G.|Czech|comp|etit|or|Oldrich|Jel|inek|fin|ished|six te en t|h|in|t|he|m en's|sit|ting|Super|-|G."", ""45"": ""Au|st|ralia'|s|Mit|chel|l|Gourl|ey|fin|ished|elev en t|h|in|t|he|m en's|st|anding|Super|-|G.|Czech|comp|etit|or|Oldrich|Jel|in|ek|fin|ished|six te en t|h|in|t|he|m en's|sit|ting|Super|-|G."", ""46"": ""Au|st|ralia'|s|Mit|chell||Gourley|fin|ished|elev en t|h|in|t|he|m en's|st|anding|Super|-|G.|Czech|comp|etitor|Oldrich|Jel|inek|fin|ished|six te en|t|h|in|t|he|m en's|sit|ting|Super|-|G.""}"
en,"Australia's former conservative government refused to ratify Kyoto, saying it would damage the economy with its heavy reliance on coal exports, while countries like India and China were not bound by emissions targets.",1,1,5,5,True,"A|ustr|alia|'s|Ġformer|Ġconservative|Ġgovernment|Ġrefused|Ġto|Ġrat|ify|ĠKy|oto|,|Ġsaying|Ġit|Ġwould|Ġdamage|Ġthe|Ġeconomy|Ġwith|Ġits|Ġheavy|Ġrel|iance|Ġon|Ġcoal|Ġex|ports|,|Ġwhile|Ġcountries|Ġlike|ĠIndia|Ġand|ĠChina|Ġwere|Ġnot|Ġbound|Ġby|Ġemissions|Ġtargets|.","Au|s|t|ralia'|s|for|mer||conser|vat|ive|governm en t||refused|t|o|rat|ify|Kyot|o,|saying|it|would||damag|e|t|he|econom|y|wit|h|its|heavy|rel|ian|ce|on|coal|export|s,|w|hi le|count|ri es|like|India|and|C hi na|were|not||bound||by|emission|s|t|argets.","{""42"": ""Au|s|t|ralia'|s|for|mer||conser|vat|ive|governm en t||refused|t|o|rat|ify|Kyot|o,|saying|it|would||damag|e|t|he|econom|y|wit|h|its|heavy|rel|ian|ce|on|coal|export|s,|w|hi le|count|ri es|like|India|and|C hi na|were|not||bound||by|emission|s|t|argets."", ""43"": ""Au|s|t|ralia'|s|for|mer||conser|vat|ive|governm en t||refused|t|o|rat|ify|Kyot|o,|saying|it|would||damag|e|t|he|econom|y|wit|h|its|heavy|rel|iance|on|coal|export|s,|w hi le|count|ri es|like|India|and|C hi n|a|wer|e|not||bound||by|emission|s|t|argets."", ""44"": ""Au|s|t|ralia'|s|for|mer|conse|r|vat|ive|governm en t||refused|t|o|rat|ify|Kyot|o,|saying|it|would||damag|e|t|he|econom|y|wit|h|its|heavy|rel|ian|c|e|on|coal|export|s,|w hi le|count|ri es|like|India|and|C hi na|were|not||bound||by|emission|s|t|argets."", ""45"": ""Au|st|ralia'|s|for|mer|conser|vat|ive|governm en t||refused|t|o|rat|ify|Kyot|o,|sayin|g|it|would||damag|e|t|he|econom|y|wit|h|its|heavy|rel|iance|on|coal||export|s,|w hi le|count|ri es|like|India|and|C hi na|wer|e|not||bound||by|emission|s|t|argets."", ""46"": ""Au|s|t|ralia'|s|for|mer||conse|r|vat|ive|governm en t||refused|t|o|rat|ify|Kyot|o,|sayin|g|it|would||damag|e|t|he|econom|y|wit|h|its|heavy|rel|ian|ce|on|coal|export|s,|w hi le|count|ri es|like|India|and|C hi na|were|not||bound||by|emission|s|t|argets.""}"
en,Authorities said little officially beyond confirming today's arrest.,1,1,5,5,True,Aut|hor|ities|Ġsaid|Ġlittle|Ġofficially|Ġbeyond|Ġconfirm|ing|Ġtoday|'s|Ġarrest|.,Au|t|hor|it|i es|said|lit|tle|off|icial|l|y|beyon|d||conf|irmin|g|t|oday'|s|arr|es t|.,"{""42"": ""Au|t|hor|it|i es|said|lit|tle|off|icial|l|y|beyon|d||conf|irmin|g|t|oday'|s|arr|es t|."", ""43"": ""Au|t|hor|it|i es|said|lit|tle|off|icial|l|y|beyon|d|conf|irmin|g|t|oday'|s|arr|es t|."", ""44"": ""Au|t|horit|i es|said|lit|tle|off|icial|l|y|beyond|conf|irmin|g|t|oday'|s|arr|es t|."", ""45"": ""Au|t|hor|it|i es|said||lit|tle|off|icial|l|y|beyon|d||conf|irmin|g|t|oday'|s|arr|es t|."", ""46"": ""Au|t|horit|i es|said|lit|tle|off|icial|l|y|beyon|d|conf|irmin|g|t|oday'|s|arr|es t|.""}"
en,Auxiliary languages are artificial or constructed languages created with the intent of facilitating communication between peoples who would otherwise have difficulty communicating.,1,1,5,5,True,A|ux|ili|ary|Ġlanguages|Ġare|Ġartificial|Ġor|Ġconstruct|ed|Ġlanguages|Ġcreated|Ġwith|Ġthe|Ġintent|Ġof|Ġfacilit|ating|Ġcommunication|Ġbetween|Ġpe|op|les|Ġwho|Ġwould|Ġotherwise|Ġhave|Ġdifficulty|Ġcommunic|ating|.,Au|x|il|iar|y|languag|es|are|art|ificial||or|const|ru c te d|lan|g|uag|es|crea te d|wit|h|t|he|in te nt||of|facilit|ating|comm|unication||bet|we en|peop|l|es|who|would||ot|her|w|ise|have|difficult|y|comm|unicating.,"{""42"": ""Au|x|il|iar|y|languag|es|are|art|ificial||or|const|ru c te d|lan|g|uag|es|crea te d|wit|h|t|he|in te nt||of|facilit|ating|comm|unication||bet|we en|peop|l|es|who|would||ot|her|w|ise|have|difficult|y|comm|unicating."", ""43"": ""Au|x|il|iar|y|lan|guag|es|are|art|ificial||or|const|ru c te d|languag|es|crea te d|wit|h|t|he|in te nt||of|facilit|ating|comm|unic|at|ion|bet|we en|peopl es|who|would||ot|her|w|ise|have|difficul|t|y|comm|unic|at|ing."", ""44"": ""Au|x|il|iar|y|lan|guag|es|are|art|ificial||or|const|ru c te d|languag|es|crea te d|wit|h|t|he|in te nt||of|facilit|ating|comm|unic|ation||bet|we en|peopl|es|who|would||ot|herw|ise|have|difficul|t|y|comm|unic|ating."", ""45"": ""Au|x|il|iar|y|languag|es|are|art|ificial||or|const|ru c te d|lan|guag|es|crea te d|wit|h|t|he|in te nt||of|facilit|ating|comm|unic|ation||bet|we en|peop|l es|who|would||ot|herw|ise|have|difficult|y|comm|unic|at|ing."", ""46"": ""Au|x|il|iar|y|languag|es|are|art|ificial||or|const|ru c te d|languag|es|crea te d|wit|h|t|he|in te nt||of|facilit|ating|comm|unication||bet|we en|peop|l es|who|would||ot|herw|ise|have|difficul|t|y|comm|unic|at|ing.""}"
en,"Bachmann, who won the Ames Straw Poll in August, decided to end her campaign.",1,1,5,5,True,"B|ach|mann|,|Ġwho|Ġwon|Ġthe|ĠAm|es|ĠSt|raw|ĠPol|l|Ġin|ĠAugust|,|Ġdecided|Ġto|Ġend|Ġher|Ġcampaign|.","B|achm|an|n|,|who|won|t|he|Am es|St|raw|Pol|l||in|August|,|dec|ided|t|o|en d|her||camp|aign|.","{""42"": ""B|achm|an|n|,|who|won|t|he|Am es|St|raw|Pol|l||in|August|,|dec|ided|t|o|en d|her||camp|aign|."", ""43"": ""B|achman|n|,|who|won|t|he|Am es|St|raw|Pol|l||in|August|,|dec|ided|t|o|en d|her||camp|aign|."", ""44"": ""B|achm|an|n|,|who|won|t|he|Am es|St|raw|Pol|l||in|August|,|dec|ided|t|o|en d|her||campaign|."", ""45"": ""B|achman|n|,|w|ho|won|t|he|Am es|St|raw|Pol|l||in|August|,|dec|ided|t|o|en d|her||camp|aign|."", ""46"": ""B|ac|hman|n,|who|won|t|he|Am es|St|raw|Pol|l||in|August|,|dec|ided|t|o|en d|her||camp|aign|.""}"
en,"Backpacking by ski: This activity is also called backcountry ski, ski touring or ski hiking.",1,1,5,5,True,"Back|pack|ing|Ġby|Ġski|:|ĠThis|Ġactivity|Ġis|Ġalso|Ġcalled|Ġback|co|un|try|Ġski|,|Ġski|Ġto|uring|Ġor|Ġski|Ġh|iking|.","B|ack|p|acking|by|ski:|T|hi s|act|ivit|y|is|also|call|ed|back|count|ry|ski,|ski|t|ouring|or|ski|hi king.","{""42"": ""B|ack|p|acking|by|ski:|T|hi s|act|ivit|y|is|also|call|ed|back|count|ry|ski,|ski|t|ouring|or|ski|hi king."", ""43"": ""B|ack|packing|by|ski:|T|hi s|act|ivit|y|is|also|call|ed|back|count|ry|ski,|ski|t|ouring|or|ski|hi kin|g."", ""44"": ""B|ack|p|ack|ing|by|ski:|T|hi s|act|ivity|is|also|call|ed|back|count|ry|ski,|ski|t|ouring|or|ski|hi king."", ""45"": ""B|ack|pack|in|g|by|ski:|T|hi s|act|ivit|y|is|also|call|ed|back|count|ry|ski,|ski|t|ouring|or|ski|hi king."", ""46"": ""B|ack|p|acking|by|ski:|T|hi s|act|ivit|y|is|also|call|ed|back|count|ry|ski,|ski|t|ouring|or|ski|hi kin|g.""}"
en,"Barcelona's official languages are Catalan and Spanish. About a half prefer to speak Catalan, a vast majority understands it, and virtually everyone knows Spanish.",1,1,5,5,True,"Bar|celona|'s|Ġofficial|Ġlanguages|Ġare|ĠCatal|an|Ġand|ĠSpanish|.|ĠAbout|Ġa|Ġhalf|Ġprefer|Ġto|Ġspeak|ĠCatal|an|,|Ġa|Ġvast|Ġmajority|Ġunders|t|ands|Ġit|,|Ġand|Ġvirtually|Ġeveryone|Ġknows|ĠSpanish|.","B|ar|cel|ona'|s|off|icial||languag|es|are|Cat|alan|and|Span|ish.|About||a|hal|f|prefer||t|o|speak|Cat|alan,|a|vast||major|it|y|under|st|ands|it,|and|virt|uall|y|ever|yone|knows|Span|ish.","{""42"": ""B|ar|cel|ona'|s|off|icial||languag|es|are|Cat|alan|and|Span|ish.|About||a|hal|f|prefer||t|o|speak|Cat|alan,|a|vast||major|it|y|under|st|ands|it,|and|virt|uall|y|ever|yone|knows|Span|ish."", ""43"": ""B|ar|c|el|ona'|s|off|icial||lan|guag|es|are|Cat|alan|and|Spanish.|About||a|hal|f|pref|er||t|o|speak|Cat|alan,|a|vast||major|it|y|under|st|ands|it,|and|virtuall|y|ever|yon|e|know|s|Spanish."", ""44"": ""B|ar|cel|ona'|s|off|icial||languag|es|are|Cat|alan|and|Span|ish.|About||a|hal|f|prefer||t|o|speak|Cat|alan,|a|vast||major|it|y|under|st|ands|it,|and|virt|uall|y|ever|yon|e|knows|Span|ish."", ""45"": ""B|ar|cel|ona'|s|off|icial||lan|guag|es|are|Cat|alan|and|Span|ish.|About||a|hal|f|prefer||t|o speak|Cat|alan,|a|vast||major|ity|under|st|ands||it,|and|virtuall|y|ever|yon|e|knows|Span|ish."", ""46"": ""B|ar|c|el|on|a'|s|off|icial||languag|es|are|Cat|alan|and|Spanish.|About||a|hal|f|prefer||t|o|speak|Cat|alan,|a|vast||major|it|y|under|st|ands||it,|and|virtuall|y|ever|yone|knows|Spanish.""}"
en,"Based on Fray Bartolomé de las Casas (Tratado de las Indias) between 1492 and 1498 the Spanish conquerors killed around 100,000 Taínos.",1,1,5,5,True,"B|ased|Ġon|ĠF|ray|ĠBart|ol|om|Ã©|Ġde|Ġlas|ĠCas|as|Ġ(|Tr|atado|Ġde|Ġlas|ĠInd|ias|)|Ġbetween|Ġ|149|2|Ġand|Ġ|149|8|Ġthe|ĠSpanish|Ġconqu|er|ors|Ġkilled|Ġaround|Ġ|100|,|000|ĠTa|ÃŃn|os|.","B|ase|d|on|Fr|ay|Bar|t|olomé|de|las|Casas|(T|ratado|de|las|Indias)||bet|we en|1492|and|1498|t|he|Spanish|conqu|er|or|s|killed|around||100,0|00|T|aínos.","{""42"": ""B|ase|d|on|Fr|ay|Bar|t|olomé|de|las|Casas|(T|ratado|de|las|Indias)||bet|we en|1492|and|1498|t|he|Spanish|conqu|er|or|s|killed|around||100,0|00|T|aínos."", ""43"": ""B|ase|d|on|Fray|Bart|olomé|de|las|Casas|(T|ratado|de|las|Indias)||bet|we en|1492|and|1498||t|he|Span|ish|conqu|er|or|s|killed|around||100,0|00|T|aínos."", ""44"": ""B|ase|d|on|Fr|ay|Bart|olomé|de|las|Casas|(T|ratado|de|las|Indias)||bet|we en|1492|and|149|8|t|he|Span|ish|conqu|er|or|s|killed|around||100,0|00|T|aínos."", ""45"": ""B|ase|d|on|Fr|ay|Bart|olomé|de|las|Casas|(T|ratado|de|las|Indias)||bet|we en|1492|and|1498||t|he|Spanish|conqu|er|or|s|killed|around||100,0|00||T|aínos."", ""46"": ""B|ase|d|on|Fr|ay|Bar|t|olomé|de|las|Casas|(T|ratado|de|las|Indias)||bet|we en|1492|and|1498|t|he|Span|ish|conqu|er|or|s|killed|around||100,000|T|aínos.""}"
en,"Basically you'll be putting up notices offering your help, pacing the docks, approaching people cleaning their yachts, trying to make contact with sailors in the bar, etc.",1,1,5,5,True,"B|as|ically|Ġyou|'ll|Ġbe|Ġputting|Ġup|Ġnot|ices|Ġoffering|Ġyour|Ġhelp|,|Ġp|acing|Ġthe|Ġdoc|ks|,|Ġapproach|ing|Ġpeople|Ġcleaning|Ġtheir|Ġy|ach|ts|,|Ġtrying|Ġto|Ġmake|Ġcontact|Ġwith|Ġsa|il|ors|Ġin|Ġthe|Ġbar|,|Ġetc|.","B|asical|l|y|you'|ll|be|put|ting|up|not|ic es|off|erin|g|your|hel|p,|pacing|t|he|docks,|appr|oac hi|n|g|people|cleaning|t|heir|yacht|s,|t|rying|t|o|make|cont|act||wit|h|sailors|in|t|he|bar,|et|c.","{""42"": ""B|asical|l|y|you'|ll|be|put|ting|up|not|ic es|off|erin|g|your|hel|p,|pacing|t|he|docks,|appr|oac hi|n|g|people|cleaning|t|heir|yacht|s,|t|rying|t|o|make|cont|act||wit|h|sailors|in|t|he|bar,|et|c."", ""43"": ""B|asic|all|y|you'|ll|be|put|ting|up|not|ic es|off|er|in|g|your|hel|p,|pacing|t|he|docks,|appr|oac hi|ng|peop|le|cleaning|t|heir|yachts,|t|rying|t|o|mak|e|cont|act|wit|h|sailors|in|t|he|bar,|et|c."", ""44"": ""B|asic|ally|you'|ll||be|putting|up|not|ic es|off|er|ing|your|hel|p,|pacing|t|he|docks,|appr|oac hi|n|g|peop|le|clean|ing|t|heir|yacht|s,|t|rying|t|o|make|cont|act||wit|h|sailors|in|t|he|bar,|et|c."", ""45"": ""B|asi|c|all|y|you'|ll|be|putting|up|not|ic es|off|er|ing|your|hel|p,|pacing|t|he|docks,|appr|oac hi|n|g|peop|l|e|cleaning|t|heir|yachts,|t|rying|t|o|mak|e|cont|act|wit|h|sailors|in|t|he|bar,|et|c."", ""46"": ""B|asicall|y|you'|ll|be|putting|up|not|ic es|off|ering|your||hel|p,|pacing|t|he|docks,|appr|oac hi|n|g|peop|le|cleaning|t|heir|yachts,|t|rying|t|o|make|cont|act|wit|h|sailors|in|t|he|bar,|et|c.""}"
en,Be assured that once you hit the marinas everything will be pretty obvious. You will meet other boat hitchhikers and they will share their information with you.,1,1,5,5,True,Be|Ġass|ured|Ġthat|Ġonce|Ġyou|Ġhit|Ġthe|Ġmar|inas|Ġeverything|Ġwill|Ġbe|Ġpretty|Ġobvious|.|ĠYou|Ġwill|Ġmeet|Ġother|Ġboat|Ġh|itch|h|ik|ers|Ġand|Ġthey|Ġwill|Ġshare|Ġtheir|Ġinformation|Ġwith|Ġyou|.,B|e|ass|ur|ed|t|hat|once|you|hi t|t|he|marinas|ever|yt|hi ng|will||be|pret|ty|obvious.|You|will||meet|other|boat||hi tch hi|ker|s|and|t|hey|will||share|t|heir|infor|mation||wit|h|you.,"{""42"": ""B|e|ass|ur|ed|t|hat|once|you|hi t|t|he|marinas|ever|yt|hi ng|will||be|pret|ty|obvious.|You|will||meet|other|boat||hi tch hi|ker|s|and|t|hey|will||share|t|heir|infor|mation||wit|h|you."", ""43"": ""B|e|ass|ur|ed|t|hat|onc|e|you|hi t|t|he|mar|inas|ever|yt|hi ng|will||be|pret|ty|obvious.|You|will|meet||ot|her|boat||hi tch hi|ker|s|and|t|hey|will|share|t|heir|infor|mation|wit|h|you."", ""44"": ""B|e|ass|ur|ed|t|hat|onc|e|you|hi t|t|he|marinas|ever|yt|hi ng|will||be|pret|ty|obvious.|You|will||meet||other|boat||hi tch hi|ker|s|and|t|hey|will||share|t|heir|infor|mation||wit|h|you."", ""45"": ""B|e|ass|ur|ed|t|hat|onc|e|you|hi t|t|he|mar|inas|ever|yt|hi ng|will||be|pret|ty|obviou|s.|You|will||meet|other|boat||hi tch hi|ker|s|and|t|hey|will||share|t|heir|infor|mat|ion||wit|h|you."", ""46"": ""B|e|ass|ur|ed|t|hat|onc|e|you|hi t|t|he|marinas|ever|yt|hi ng|will||be|pret|ty|obvious.|You|will|meet|other|boat||hi tch hi|ker|s|and|t|hey|will||share|t|heir|infor|mat|ion|wit|h|you.""}"
en,"Be careful not to allow fabric to become too hot (which can cause shrinkage, or in extreme cases, scorch).",1,1,5,5,True,"Be|Ġcareful|Ġnot|Ġto|Ġallow|Ġfabric|Ġto|Ġbecome|Ġtoo|Ġhot|Ġ(|which|Ġcan|Ġcause|Ġshr|ink|age|,|Ġor|Ġin|Ġextreme|Ġcases|,|Ġscor|ch|).","B|e|car|ef|ul|not||t|o|all|ow|fabric|t|o|become|t|oo|hot||(w|hi ch|can|cause||shrin|kag|e,|or|in|ext|rem|e|cas es,|scor|ch)|.","{""42"": ""B|e|car|ef|ul|not||t|o|all|ow|fabric|t|o|become|t|oo|hot||(w|hi ch|can|cause||shrin|kag|e,|or|in|ext|rem|e|cas es,|scor|ch)|."", ""43"": ""B|e|car|ef|ul|not||t|o|all|ow|fabric|t|o|become|t|oo|hot|(w hi ch|can|cause|shrin|kag|e,|or|in|ext|rem|e|cas es,|scor|ch)|."", ""44"": ""B|e|car|ef|ul|not||t|o|all|ow|fabric|t|o|become|t|oo|hot|(w hi ch|can|cause||shrinkag|e,|or|in|ext|rem|e|cas es,|scor|ch)|."", ""45"": ""B|e|car|ef|ul|not||t|o|all|ow|fabric|t|o|become|t|oo|hot||(w hi ch|can|cause||shr|in|kag|e,|or|in|ext|rem|e|cas es,|scorch|)|."", ""46"": ""B|e|car|ef|ul|not||t|o|all|ow|fabric|t|o|become|t|oo|hot||(w hi ch|can|cause||shrinkag|e,|or|in|ext|rem|e|cas es,|scor|ch)|.""}"
en,"Be firm in turning down men, and don't be afraid to stand your ground (cultural differences or not, it doesn't make it ok!).",1,1,5,5,True,"Be|Ġfirm|Ġin|Ġturning|Ġdown|Ġmen|,|Ġand|Ġdon|'t|Ġbe|Ġafraid|Ġto|Ġstand|Ġyour|Ġground|Ġ(|cult|ural|Ġdifferences|Ġor|Ġnot|,|Ġit|Ġdoesn|'t|Ġmake|Ġit|Ġok|!|).","B|e|firm|in|t|urning|down||m en,|and|don't||be|afr|aid|t|o|st|and|your|ground||(cult|ural|differ|en c es|or|not|,|it|do esn't||make|it|ok!)|.","{""42"": ""B|e|firm|in|t|urning|down||m en,|and|don't||be|afr|aid|t|o|st|and|your|ground||(cult|ural|differ|en c es|or|not|,|it|do esn't||make|it|ok!)|."", ""43"": ""B|e|firm|in|t|urning|down|m en,|and|don|'t||be|afr|aid|t|o|st|and|your|ground||(cult|ural|differ|en c es|or|not|,|it|do esn't||make|it|ok!)|."", ""44"": ""B|e|firm|in|t|urning|down||m en,|and|don|'t||be|afr|aid|t|o|st|and|your|ground||(cult|ural|differ en c es|or|not|,|it|do esn't||make|it|ok!)|."", ""45"": ""B|e|firm|in|t|urning|down||m en,|and|don|'t||be|afr|aid|t|o|st|and|your||ground||(cult|ural|differ en c es|or|not|,|it|do esn't||make|it|ok!)|."", ""46"": ""B|e|firm|in|t|urning|down||m en,|and|don't||be|afr|aid|t|o|st|and|your|ground||(cult|ural|differ en c es|or|not|,|it||do esn't||make|it|ok!)|.""}"
en,Be sure the agent through whom you book is a Galapagos specialist with a good knowledge of a wide variety of ships.,1,1,5,5,True,Be|Ġsure|Ġthe|Ġagent|Ġthrough|Ġwhom|Ġyou|Ġbook|Ġis|Ġa|ĠGal|ap|agos|Ġspecial|ist|Ġwith|Ġa|Ġgood|Ġknowledge|Ġof|Ġa|Ġwide|Ġvariety|Ġof|Ġsh|ips|.,B|e|sur|e|t|he|ag en t||t|hrough||whom||you|book||is|a|Gal|apag|os|speci|al|ist||wit|h|a|good|knowledg|e|of|a|wide|variety|of|s hi ps.,"{""42"": ""B|e|sur|e|t|he|ag en t||t|hrough||whom||you|book||is|a|Gal|apag|os|speci|al|ist||wit|h|a|good|knowledg|e|of|a|wide|variety|of|s hi ps."", ""43"": ""B|e|sur|e|t|he|ag en t||t|hrough||whom||you|book||is|a|Gal|apag|os|special|ist||wit|h|a|good|knowledg|e|of|a|wide|variet|y|of|s hi ps."", ""44"": ""B|e|sur|e|t|he|ag en t||t|hrough||whom||you|book|is|a|Gal|apag|os|special|ist||wit|h|a|good|know|ledg|e|of|a|wide|variet|y|of|s hi ps."", ""45"": ""B|e|sur|e|t|he|ag en t||t|hrough||whom||you|book|is|a|Gal|apag|os|special|ist||wit|h|a|good|knowledg|e|of|a|wide|variet|y|of|s hi ps."", ""46"": ""B|e|sur|e|t|he|ag en t||t|hrough||whom||you|book|is|a|Gal|apag|os|speci|al|ist||wit|h|a|good|knowledg|e|of|a|wide|variet|y|of|s hi ps.""}"
en,"Because calls are routed over the Internet, you do not need to use a phone company located where you live or where you travel.",1,1,5,5,True,"Because|Ġcalls|Ġare|Ġro|uted|Ġover|Ġthe|ĠInternet|,|Ġyou|Ġdo|Ġnot|Ġneed|Ġto|Ġuse|Ġa|Ġphone|Ġcompany|Ġlocated|Ġwhere|Ġyou|Ġlive|Ġor|Ġwhere|Ġyou|Ġtravel|.","B|ec|au|se||cal|l|s|are|rou te d||over||t|he|In te r|net|,|you|do|not||need|t|o|use|a|phon|e|comp|an|y|loca te d|wher|e|you|live|or|wher|e|you|t|ravel.","{""42"": ""B|ec|au|se||cal|l|s|are|rou te d||over||t|he|In te r|net|,|you|do|not||need|t|o|use|a|phon|e|comp|an|y|loca te d|wher|e|you|live|or|wher|e|you|t|ravel."", ""43"": ""B|ec|ause|call|s|are|rou te d|over||t|he|In te r|net|,|you|do|not||need|t|o|use|a|phon|e|comp|any|loca te d|wher|e|you|live|or|wher|e|you|t|ravel|."", ""44"": ""B|ec|ause||cal|l|s|are|rou te d||over||t|he|In te r|net|,|you|do|not||need|t|o|use|a|phon|e|comp|any|loca te|d|wher|e|you|live|or|wher|e|you|t|ravel|."", ""45"": ""B|ec|ause||cal|l|s|are|rou te d|over||t|he|In te r|net|,|you|do|not||need|t|o|use|a|phon|e|comp|any|loca te d|wher|e|you|live|or|wher|e|you|t|ravel|."", ""46"": ""B|ec|ause||cal|l|s|are|rou te d|over||t|he|In te r|net|,|you|do|not||need||t|o|use|a|phon|e|comp|any|loca te d|wher|e|you|live|or|wher|e|you|t|ravel|.""}"
